,rotation,texture_u,texture_g,texture_r,texture_i,texture_z
5760,cw,0.1549482,25.54335,94.85446,53.569230000000005,1.749196
5761,cw,24.25517,1155.585,2355.801,1561.504,86.05311
5762,cw,1.6893669999999998,58.87464,94.06215999999999,19.314870000000003,2.761409
5763,cw,1.5428549999999999,100.9986,113.5378,39.72331,1.0064309999999999
5764,cw,0.04271756,15.191670000000002,28.370559999999998,21.917839999999998,0.42111990000000005
5765,cw,0.46759049999999996,114.9938,173.2386,222.5339,15.05601
5766,cw,1.0175319999999999,462.7993,685.9152,619.9236,59.68246
5767,cw,1.197367,860.7234,508.6707,713.3415,18.63701
5768,cw,0.8139927,229.6811,195.7991,104.0384,3.827953
5769,cw,0.4076657,100.6105,214.4866,130.3092,7.642465
5770,cw,0.17487239999999998,95.40278,154.1146,14.823260000000001,0.4037037
5771,cw,0.06274657,9.302385000000001,7.950291,5.066134,0.1449923
5772,cw,0.07555955,9.999052,16.15405,10.16823,0.24765860000000003
5773,cw,0.1943505,14.75443,20.8919,15.314210000000001,0.5447068
5774,cw,1.7679470000000002,701.1482,1102.415,1076.141,150.4545
5775,cw,0.1295877,12.52367,27.02004,36.014990000000004,2.096961
5776,cw,0.2988635,40.41499,69.80238,46.11094,1.898253
5777,cw,35.14172,653.2713,963.1075,481.1224,27.07504
5778,cw,0.1690806,9.478769999999999,13.312510000000001,5.473108,0.099333
5779,cw,2.052984,291.0934,385.7351,326.8948,14.65898
5780,cw,0.3061342,20.083579999999998,26.17662,20.68853,1.838496
5781,cw,0.3516169,103.9175,81.25064,89.87546,4.691461
5782,cw,0.149285,11.19713,18.460739999999998,20.58815,0.8230449000000001
5783,cw,0.7399826999999999,22.70946,61.961330000000004,49.06799,1.261732
5784,cw,0.31333990000000006,37.211659999999995,14.680929999999998,7.463385000000001,0.7437012
5785,cw,1.623901,150.5756,95.14027,60.35249,5.119477
5786,cw,0.4594134,31.797240000000002,82.994,48.97185,3.256434
5787,cw,83.22038,13107.73,17722.82,10606.92,945.3195
5788,cw,0.1826333,13.821810000000001,54.848130000000005,30.902559999999998,4.681176
5789,cw,0.3904606,17.86283,33.03198,21.432760000000002,1.97606
5790,cw,0.42279259999999996,47.13299,99.48102,50.9348,2.944142
5791,cw,0.5656126,29.214740000000003,54.36116,40.77057,3.6046940000000003
5792,cw,5.163764,669.4792,852.1054,672.502,38.32778
5793,cw,0.7419505,169.5161,229.53,218.0731,12.97574
5794,cw,0.7587568,285.9543,622.6898,561.5279,38.21152
5795,cw,4.069218,429.8576,209.4712,81.92196,1.9031639999999999
5796,cw,0.02459132,6.401217,6.320787999999999,3.1017069999999998,0.10870139999999999
5797,cw,0.6451373,47.73295,64.30956,53.279469999999996,3.2751669999999997
5798,cw,0.18784589999999998,27.725609999999996,52.63354,56.031980000000004,2.3810279999999997
5799,cw,0.2271156,54.535540000000005,85.99786,65.72773000000001,2.103512
5800,cw,6.822147999999999,2367.993,5246.043000000001,2175.712,103.8441
5801,cw,0.06408815,6.3822529999999995,3.8783760000000003,1.897577,-0.004770358
5802,cw,10.86005,1590.378,2230.972,953.0373,15.43286
5803,cw,0.01786358,15.538529999999998,11.66756,2.425198,0.03714034
5804,cw,0.11540550000000001,103.5671,39.72382,33.385040000000004,1.140606
5805,cw,0.2422357,36.80465,56.02131,51.57835,1.179078
5806,cw,1.708466,1233.147,3090.462,817.2177,15.438239999999999
5807,cw,0.05283601,3.9989209999999997,6.255913,5.291938,0.02070723
5808,cw,1.9021009999999998,611.2279,985.4025,318.6754,3.413982
5809,cw,0.04320162,20.49338,27.2543,16.12379,0.03009539
5810,cw,0.9720761,142.4625,195.3909,161.359,5.443664
5811,cw,0.1260339,10.75337,13.913620000000002,11.13096,0.1728043
5812,cw,4.566206,536.7177,604.0708,334.7073,11.676039999999999
5813,cw,1.36116,99.36865,101.9375,71.61603000000001,1.2501010000000001
5814,cw,0.49177489999999996,137.5266,108.8501,43.43415,0.170296
5815,cw,5.647921,1940.849,3489.308,2568.409,53.58135
5816,cw,5.715737,1151.465,1681.004,1018.8380000000001,70.93616
5817,cw,1.0257379999999998,73.05009,20.999270000000003,10.01291,0.32339809999999997
5818,cw,4.817237,2564.854,4995.242,2693.344,94.39742
5819,cw,0.2041515,52.39305,52.24258,24.03953,1.67193
5820,cw,2.29299,1573.454,1063.735,715.1151,42.099959999999996
5821,cw,1.902019,368.9307,762.7610000000001,120.4141,6.8007029999999995
5822,cw,0.01570468,9.297792,3.834482,2.766318,0.1331879
5823,cw,8.605153999999999,2642.067,1318.5720000000001,775.2932,31.552559999999996
5824,cw,0.1098691,8.861765,7.0488800000000005,3.093011,0.14625
5825,cw,0.310863,52.08664,82.65611,54.425369999999994,0.2864642
5826,cw,0.262849,40.41486,50.6442,28.63717,1.9230369999999999
5827,cw,3.482042,301.4608,777.9445,532.0216,44.19365
5828,cw,194.8331,1788.376,1851.6860000000001,1005.44,50.06965
5829,cw,0.17920160000000002,22.72521,24.80648,27.39542,2.006773
5830,cw,1.618024,160.155,188.6185,184.6514,6.438302999999999
5831,cw,0.090852,65.454,126.8147,297.714,5.204982
5832,cw,0.03048418,2.1276990000000002,3.6240940000000004,5.91257,0.25863220000000003
5833,cw,0.11226480000000001,16.66875,18.06922,6.435531,0.03183271
5834,cw,0.1320428,26.66185,66.11156,70.52464,1.3654700000000002
5835,cw,1.92504,366.5209,342.3795,245.6538,3.582094
5836,cw,0.04715531,11.2867,4.097396,6.4431199999999995,0.1106346
5837,cw,0.03298318,6.014823000000001,24.554289999999998,21.49992,0.23718000000000003
5838,cw,3.4260800000000002,1085.002,2250.8720000000003,602.8463,54.66868
5839,cw,0.3506176,309.8608,422.8783,71.28811999999999,1.094595
5840,cw,1.172142,473.7693,252.5764,216.6136,1.979875
5841,cw,2.742314,383.7266,403.9233,275.5401,13.5152
5842,cw,2.735183,1338.145,2194.861,1313.183,154.0922
5843,cw,0.8798872,782.1139,378.3578,143.1265,8.021059
5844,cw,1.3288659999999999,135.2432,175.0853,130.0013,10.69327
5845,cw,3.34416,654.3254,516.726,223.6119,13.03055
5846,cw,2.334478,1063.338,2339.698,1446.405,63.721419999999995
5847,cw,0.17922079999999999,10.036669999999999,17.33685,5.803113,0.1621771
5848,cw,25.45159,1075.892,3345.4559999999997,2505.5820000000003,252.6118
5849,cw,0.1413559,29.952209999999997,100.3402,61.74191,0.18412089999999998
5850,cw,1.059999,98.13618000000001,382.9243,384.6355,9.365236999999999
5851,cw,-0.1090144,43.65675,70.25291,52.17252,3.0265869999999997
5852,cw,0.07528853,34.61913,55.25526,48.814240000000005,7.917635000000001
5853,cw,31.787090000000003,762.492,1077.415,473.1302,31.081290000000003
5854,cw,0.06051704,10.53911,10.85317,4.3907110000000005,0.13761320000000002
5855,cw,0.03815879,13.302879999999998,17.61334,9.558626,0.3282489
5856,cw,0.05105214,92.89548,48.2346,39.10495,0.6632528
5857,cw,20.58923,2185.426,2259.395,1514.138,91.78564
5858,cw,0.3566953,179.1013,146.4565,149.4417,5.6022680000000005
5859,cw,0.09970119999999999,16.98059,12.73317,17.178379999999997,1.148089
5860,cw,-0.006865786,2.451692,4.336754,4.433868,-0.01118095
5861,cw,0.0403468,30.99522,35.918859999999995,25.53004,1.193262
5862,cw,7.3420630000000005,532.8767,336.7557,229.9042,5.119256
5863,cw,0.07806396,35.78649,37.24693,29.291520000000002,0.41476499999999994
5864,cw,0.12245530000000002,42.569790000000005,125.041,66.42685,5.620324
5865,cw,0.6630489,115.1258,138.3101,46.83014,2.982355
5866,cw,0.03944797,17.286739999999998,47.2804,31.93171,0.5533878000000001
5867,cw,0.21299369999999998,22.20213,6.030347,1.633848,-0.004596237
5868,cw,0.6657801999999999,131.7293,449.1437,231.2797,15.82073
5869,cw,0.4073395,48.716609999999996,36.74179,15.100060000000001,0.13689110000000002
5870,cw,0.21493629999999997,78.62846,89.27447,56.35918,2.851667
5871,cw,0.004042087,13.65947,19.04549,6.278592,0.0680877
5872,cw,0.0343207,16.444879999999998,31.6959,11.4939,0.02214645
5873,cw,0.02920096,10.11107,23.401629999999997,12.52475,0.5550953000000001
5874,cw,2.336127,861.6175,862.5898,451.6062,33.524
5875,cw,2.833856,514.1636,621.8224,472.9568,54.101980000000005
5876,cw,0.09861801,240.41400000000002,313.9727,143.4352,11.43795
5877,cw,0.12906120000000001,35.515190000000004,32.642990000000005,27.88761,0.5166578
5878,cw,0.01477037,48.477579999999996,132.6732,103.2471,3.81578
5879,cw,0.3486965,108.2534,277.4781,197.8137,2.176916
5880,cw,0.09870664,24.82677,19.43744,11.66341,0.40283909999999995
5881,cw,1118.1680000000001,25378.12,24318.13,16358.79,1942.364
5882,cw,15.599210000000001,1394.537,858.7495,504.5762,49.02401
5883,cw,0.45649120000000004,11.48517,47.45533,36.99515,0.8395841
5884,cw,1.35913,254.9794,2098.8289999999997,1209.246,16.25452
5885,cw,0.24117950000000002,163.6933,401.4727,566.0261,10.55488
5886,cw,0.07136642,12.262039999999999,5.625906,4.1924790000000005,0.10634089999999999
5887,cw,4.460192,552.2593,881.4629,578.3149,39.19942
5888,cw,0.44213009999999997,26.261979999999998,17.470860000000002,10.322569999999999,0.6339864000000001
5889,cw,0.5081201,90.48124,156.8788,21.975920000000002,0.2891882
5890,cw,0.25522449999999997,28.226540000000004,75.22261,16.25788,0.5468854000000001
5891,cw,0.8604164000000001,331.2682,708.3239,702.9433,3.1180950000000003
5892,cw,0.40795729999999997,112.5636,219.5384,168.0757,7.504303
5893,cw,0.09846918,41.51764,127.6369,72.41008000000001,1.320956
5894,cw,0.6505288,49.8406,93.08385,42.02516,0.8315822
5895,cw,0.3150897,7.903301,12.90368,7.730378999999999,1.3028309999999999
5896,cw,0.5516726,39.898140000000005,36.06372,19.94814,0.7795795
5897,cw,0.8928072,81.9457,403.8088,46.12713,5.925997
5898,cw,0.07466709,18.72629,113.7122,20.60096,0.9198485999999999
5899,cw,1.0746200000000001,210.1924,533.4114,321.7335,26.896490000000004
5900,cw,0.1695864,6.03139,20.697,12.0142,1.2241030000000002
5901,cw,2.0066889999999997,156.1266,122.0345,74.65434,3.015516
5902,cw,0.5255451999999999,47.06601,87.76169,52.67136,2.631685
5903,cw,3.027843,162.32,486.6655,217.2737,22.9142
5904,cw,1.174058,52.961240000000004,106.9339,58.23705,4.4604989999999995
5905,cw,2.0662580000000004,128.219,174.8483,121.3436,4.955067
5906,cw,0.06888946,7.659841,49.13524,42.74657,2.655503
5907,cw,10.316419999999999,280.2108,363.6786,243.71099999999998,13.914639999999999
5908,cw,0.39619790000000005,45.925059999999995,145.5508,38.4852,1.159627
5909,cw,0.40643090000000004,6.648802000000001,12.48252,5.332564,0.1640316
5910,cw,0.2423196,76.33504,38.89528,30.873540000000002,1.999679
5911,cw,1.5846129999999998,207.5183,162.2747,201.0721,10.2129
5912,cw,3.4667980000000003,250.378,152.0462,355.9836,9.185882000000001
5913,cw,0.1198433,15.84769,17.96184,15.373629999999999,0.7484863
5914,cw,0.07819714,7.1624,12.82439,12.64023,1.359776
5915,cw,0.13484010000000002,43.63387,50.39366,50.873000000000005,2.4403669999999997
5916,cw,0.29707690000000003,41.09776,49.72017,33.58194,2.603149
5917,cw,2.429364,2243.511,6225.335999999999,6074.871,553.7751
5918,cw,0.16288570000000002,28.60455,46.18307,36.88296,1.946092
5919,cw,0.07747507,39.67705,39.808659999999996,43.08403,2.252163
5920,cw,0.1373136,30.163220000000003,20.93948,11.68191,0.1224386
5921,cw,0.640515,559.7104,1109.692,614.5071,24.41341
5922,cw,0.19657020000000003,66.97429,106.9657,148.2053,10.8165
5923,cw,0.3043188,62.18935,78.80773,91.06943000000001,6.243402
5924,cw,0.25399720000000003,57.204969999999996,108.1839,86.34573,1.1394790000000001
5925,cw,0.107695,63.29446,115.7093,105.6087,5.454483
5926,cw,1.6855830000000003,238.8441,214.1131,188.7856,14.12936
5927,cw,1.907362,332.3537,362.4378,275.5086,19.162670000000002
5928,cw,0.12330730000000001,6.960363,46.45583,49.09515,3.765342
5929,cw,1.414565,120.3778,120.9684,107.5999,4.648549
5930,cw,0.03292559,10.41317,27.45583,22.32067,1.247092
5931,cw,1.024122,414.1192,676.9085,713.1451,15.245289999999999
5932,cw,0.9796046999999999,82.17694,59.00962,64.34646,2.899723
5933,cw,0.19385940000000002,98.61121,190.6016,199.2757,1.121775
5934,cw,0.32086290000000006,128.0639,194.3,135.0369,0.3731663
5935,cw,0.1821627,88.00231,158.9784,175.6768,1.7499259999999999
5936,cw,0.01119775,31.81356,64.7282,51.41741,0.803132
5937,cw,0.43984540000000005,331.7685,897.8762,810.878,7.50166
5938,cw,0.1055212,19.741789999999998,11.95636,6.406594999999999,0.26000999999999996
5939,cw,0.703092,270.6622,496.5541,117.0834,1.4903600000000001
5940,cw,1.903125,658.2299,1011.666,800.1805,24.6743
5941,cw,0.49159670000000005,140.5556,136.8212,91.02816,1.350582
5942,cw,0.1160452,29.000320000000002,21.3633,6.921086,0.4467318
5943,cw,0.27178359999999996,105.55,297.4582,254.6025,6.8779259999999995
5944,cw,0.5672721,106.3546,122.8585,106.68700000000001,3.0099110000000002
5945,cw,0.33870370000000005,29.735770000000002,46.06245,45.51318,1.4478090000000001
5946,cw,1.804366,1923.6170000000002,4536.025,1780.487,37.32651
5947,cw,1.431236,304.9894,673.6671,484.7343,17.04285
5948,cw,7.9148570000000005,3299.72,2004.6470000000002,1011.703,111.6653
5949,cw,0.36018520000000004,55.984840000000005,82.94396,44.68605,9.13687
5950,cw,2.035589,299.2504,569.6472,474.2393,79.95082
5951,cw,0.1939975,14.920679999999999,17.09644,9.796275999999999,1.3832360000000001
5952,cw,0.3974765,49.55855,49.097640000000006,37.82728,2.031422
5953,cw,0.5340415,138.4138,89.22961,35.31974,2.161435
5954,cw,2.1054310000000003,986.6247,853.3111,451.2958,30.028570000000002
5955,cw,2.479745,556.5706,794.2669999999999,534.1917,28.28746
5956,cw,0.5485831,79.02721,62.5896,41.577870000000004,2.716704
5957,cw,0.4488729,32.53818,85.22895,60.82269,5.891502
5958,cw,0.47408140000000004,111.6252,60.21761,39.31395,2.419238
5959,cw,0.42988290000000007,28.82372,23.627270000000003,19.72871,3.7563489999999997
5960,cw,0.2854326,32.60841,101.7713,43.0328,2.069888
5961,cw,0.3301726,24.77393,85.20351,48.45029,3.270372
5962,cw,0.03303155,18.692629999999998,70.56761,50.704370000000004,3.72129
5963,cw,0.6573661,5.527051999999999,16.54833,12.10613,0.3931106
5964,cw,10.796610000000001,14.88896,41.25468,30.208740000000002,15.15594
5965,cw,0.1296891,59.13332,278.4801,336.3004,3.6104010000000004
5966,cw,0.1484191,36.17463,46.739059999999995,49.13045,2.422786
5967,cw,0.16409300000000002,14.265579999999998,48.49647,33.20919,0.5430058000000001
5968,cw,0.05102119,17.90674,22.02595,12.99212,1.4022
5969,cw,1.294756,902.57,528.8947,478.522,37.19126
5970,cw,0.1020807,26.84228,21.1354,21.61662,1.538651
5971,cw,0.5828544,301.4415,572.988,392.2447,29.154729999999997
5972,cw,0.22269610000000004,22.1309,34.4003,25.26965,2.22245
5973,cw,24.68243,3669.591,4754.420999999999,3917.091,285.0169
5974,cw,0.05561858,6.798067,5.122557,5.303771,0.5907967
5975,cw,0.3300528,62.032019999999996,13.95486,6.7482240000000004,0.1731946
5976,cw,3.317306,271.95,406.2105,475.4811,34.042320000000004
5977,cw,0.5831393,18.72344,17.19183,10.36132,0.47012840000000006
5978,cw,0.2491096,16.74156,21.80643,11.4203,0.6716318
5979,cw,0.2524425,129.5729,390.0141,95.52719,5.15395
5980,cw,0.2078701,36.35845,55.92435,41.480259999999994,1.3636110000000001
5981,cw,0.2482062,227.9318,537.9087,95.79393,5.379775
5982,cw,0.26182310000000003,29.156579999999998,35.35006,31.16412,2.05952
5983,cw,0.1143228,8.761016999999999,5.488737,4.6069949999999995,0.2867737
5984,cw,11.70933,1368.1979999999999,1690.535,1393.991,110.9245
5985,cw,1.8251939999999998,78.19175,36.22157,19.379189999999998,4.242087000000001
5986,cw,0.44300429999999996,141.3729,324.9999,276.1559,16.18226
5987,cw,0.09728704,43.96478,86.8718,73.35042,2.426198
5988,cw,1.390533,75.82689,92.11053000000001,61.467319999999994,1.934061
5989,cw,0.06282625,33.06733,50.51814,29.265990000000002,1.060622
5990,cw,0.07267556,51.464040000000004,27.55743,52.210190000000004,2.978657
5991,cw,0.7538755,147.4167,303.6132,177.6535,3.030933
5992,cw,0.04712396,18.698970000000003,13.419020000000002,7.414876,0.16695629999999997
5993,cw,0.6577996,119.4144,106.3696,70.17178,2.414032
5994,cw,0.5783066,202.425,367.9785,293.7506,13.22884
5995,cw,0.1593747,145.9066,105.9958,77.30773,1.255101
5996,cw,0.39738090000000004,223.8916,69.38401,30.99878,0.4330987
5997,cw,1.47601,255.1775,303.084,252.2389,7.418833
5998,cw,0.393484,70.76619000000001,95.24113,54.07898,1.985773
5999,cw,1.3189620000000002,261.9754,299.4735,258.5616,7.283065
6000,cw,286.2048,1360.0829999999999,958.7674,277.3003,8.264845
6001,cw,0.1690719,78.52338,50.37983,29.97921,3.527283
6002,cw,1.9840950000000002,42.69373,39.13204,21.61325,0.8615594000000001
6003,cw,118.575,7837.445,20006.17,4622.971,407.67800000000005
6004,cw,1.098886,45.56221,55.878119999999996,40.2863,0.721338
6005,cw,0.4815021,3.093791,3.8886160000000003,2.550745,0.5720559000000001
6006,cw,0.1945796,133.3911,84.81515999999999,45.320159999999994,4.271089
6007,cw,0.7122480999999999,51.61108,65.84832,39.9213,1.482691
6008,cw,0.38461009999999995,22.89037,27.69022,11.43522,1.4278309999999999
6009,cw,0.6173664000000001,245.7242,595.2262,141.4838,8.77133
6010,cw,1.187719,263.6595,848.4231,347.2792,18.66224
6011,cw,0.5647179,37.26011,26.0322,10.382,1.180112
6012,cw,0.1569306,136.9929,74.14384,44.94592,4.613649
6013,cw,0.25775560000000003,64.31936,104.2995,56.24183000000001,8.747418
6014,cw,0.7124439,80.9198,122.3017,72.67811999999999,1.089575
6015,cw,7.271704,372.5465,480.6131,255.0178,16.89396
6016,cw,0.8551261,59.735690000000005,151.3403,94.18712,10.17071
6017,cw,0.13398970000000002,20.15956,62.045880000000004,31.549229999999998,2.073395
6018,cw,0.5263909000000001,109.4961,121.7473,62.2495,3.3468699999999996
6019,cw,0.45893199999999995,270.1194,374.7222,199.803,12.49794
6020,cw,1.0416889999999999,259.6093,421.6255,262.0968,17.71655
6021,cw,1.8372689999999998,331.2161,365.5853,189.1693,15.490639999999999
6022,cw,4.874444,1171.223,1133.389,580.5238,36.57293
6023,cw,0.5821721,59.767219999999995,61.48505,30.334529999999997,2.263195
6024,cw,0.06268637,52.14948,30.17355,23.98294,1.7637080000000003
6025,cw,0.5840464,64.35884,88.39159000000001,55.70168,0.6064158000000001
6026,cw,0.8091881999999999,357.042,545.7708,360.5207,5.402287
6027,cw,0.01583377,6.140104,11.010860000000001,15.493079999999999,0.6675249
6028,cw,0.3190098,151.8077,404.7431,533.7479,34.39248
6029,cw,4.418617,674.4021,789.3885,803.6779,37.5887
6030,cw,0.4052965,503.3673,1081.397,978.0146,4.463107
6031,cw,9.255935000000001,857.4146,399.3634,225.4814,3.2180560000000002
6032,cw,0.5886413,145.3223,128.6554,144.852,7.59496
6033,cw,241.6801,1918.539,3101.448,714.6567,116.8321
6034,cw,0.1010029,13.08492,9.261602,8.500035,0.6842435
6035,cw,0.06483989,9.672206,6.635314999999999,5.889158,0.5853031999999999
6036,cw,0.06113814,20.92258,85.23586,79.32353,1.937661
6037,cw,0.15477929999999998,57.74728,77.88545,88.00738,7.3981520000000005
6038,cw,0.06591465,25.598370000000003,129.3909,138.6131,3.712995
6039,cw,0.07207073,3.1332619999999998,4.886403,4.787173,0.02252794
6040,cw,0.547447,20.98487,68.15089,63.88383,5.82292
6041,cw,1.35751,129.2647,440.8756,492.631,55.864619999999995
6042,cw,1.057523,125.3324,302.2939,98.32595,7.0794630000000005
6043,cw,0.40599509999999994,19.91525,34.304159999999996,18.13727,1.758616
6044,cw,1.0892309999999998,68.2702,159.99200000000002,117.9795,11.00192
6045,cw,3.222896,520.2108,1406.888,1173.623,25.56154
6046,cw,0.6013470999999999,111.1009,372.9919,259.0372,24.0664
6047,cw,0.175256,34.70499,55.98535,27.947809999999997,3.9636099999999996
6048,cw,-0.01404162,2.187745,19.31521,22.39545,2.075501
6049,cw,2.060517,169.2765,172.5579,67.96645,2.659497
6050,cw,0.20696220000000004,46.661770000000004,85.80118,72.58765,2.7418259999999997
6051,cw,10.30912,2242.51,3032.4120000000003,2011.368,145.5534
6052,cw,0.02358368,6.064677,72.90375999999999,87.5788,2.2323619999999997
6053,cw,0.04566358,33.42303,22.96213,23.28284,0.8302506
6054,cw,-0.005147235,5.967611,26.62005,41.754259999999995,2.608482
6055,cw,0.1984295,58.43034,45.17799,56.525969999999994,3.259762
6056,cw,1.278981,56.81057,50.40576,68.33967,3.849273
6057,cw,0.4641857,170.0705,396.1256,220.2839,13.48487
6058,cw,0.4994237,126.0118,190.854,254.0277,14.146920000000001
6059,cw,0.1366754,10.292760000000001,25.48803,30.4374,3.165254
6060,cw,1.221974,1147.765,2316.64,2267.053,115.6067
6061,cw,0.007743304,11.25425,17.42752,19.32326,0.8915793
6062,cw,15.035520000000002,1563.116,1687.609,715.9421,34.04829
6063,cw,0.8834905999999999,76.88741999999999,54.32938000000001,58.725,2.107713
6064,cw,61.71021999999999,7006.888000000001,5612.746,3679.4790000000003,189.5768
6065,cw,1.145481,1339.6,795.1143,855.1521,56.260419999999996
6066,cw,0.6155448,93.28075,127.3512,178.2937,11.76361
6067,cw,1.046503,181.7981,106.3729,79.77975,3.706923
6068,cw,0.19214610000000001,40.2675,83.31271,113.6761,7.741646
6069,cw,0.09969182,36.23661,46.646029999999996,45.148720000000004,4.360863
6070,cw,0.3032043,82.36804000000001,156.1797,169.1231,1.386803
6071,cw,0.05666643,12.727780000000001,22.34711,13.10966,0.4419909000000001
6072,cw,1.0329840000000001,1077.6989999999998,549.5338,454.9197,20.7031
6073,cw,3.5746309999999997,763.7982,853.5345,724.1813,32.67235
6074,cw,0.350441,191.7082,342.7942,190.6068,7.4978110000000004
6075,cw,0.08812719999999999,65.98602,176.6569,263.7665,37.0244
6076,cw,1.715691,452.9857,1048.127,1198.119,112.1794
6077,cw,0.3906976,57.71464,126.4859,219.2454,17.94483
6078,cw,1.179181,137.9896,307.1079,412.8344,35.01001
6079,cw,0.7382079,68.0426,95.5511,147.3162,11.16458
6080,cw,0.03218842,7.939833,17.428520000000002,25.70326,2.142139
6081,cw,1.053146,358.4691,171.0613,167.3224,9.833447
6082,cw,0.04175352,10.55475,62.46705,39.25756,2.3448759999999997
6083,cw,1.31654,752.7395,600.5417,650.2413,36.23362
6084,cw,16.96885,1309.75,1522.348,1273.309,60.2827
6085,cw,0.33344029999999997,244.5651,535.5542,729.0989,59.846940000000004
6086,cw,0.2646663,77.56618,127.5743,136.2382,10.188939999999999
6087,cw,0.06607104,7.765814999999999,16.18079,25.7736,1.255519
6088,cw,0.1575281,45.32505,12.6202,8.326216,0.3940637
6089,cw,0.07447321,141.085,429.7311,515.3393,30.363979999999998
6090,cw,0.07266493,9.592894,17.746489999999998,20.58665,1.440654
6091,cw,0.03025998,3.8321400000000003,5.340068,4.508339,0.2294406
6092,cw,0.1281127,33.88856,58.35858,62.73607,3.8594779999999997
6093,cw,2.45707,1614.316,579.179,636.5594,57.991580000000006
6094,cw,0.07385518,6.452828,2.976711,3.1743099999999997,6.42e-06
6095,cw,1.385095,164.5344,89.37926,51.8123,1.627326
6096,cw,0.02064464,4.744276999999999,2.713457,3.495979,0.09014671
6097,cw,3.091303,340.903,300.3629,321.5338,6.996072
6098,cw,7.1941,3638.2290000000003,5591.081999999999,6302.552,202.2
6099,cw,0.112722,20.92813,27.60347,24.13844,0.6737514
6100,cw,-0.000628091,8.77541,16.04451,7.144408,0.23199679999999998
6101,cw,0.27630479999999996,198.9031,270.4646,352.7154,3.3032
6102,cw,0.1134122,30.288120000000003,27.967670000000002,22.69771,0.9575453000000002
6103,cw,0.2972009,32.2043,58.767419999999994,38.756009999999996,0.9691499
6104,cw,0.1017259,22.13046,94.53506,155.7853,2.252464
6105,cw,0.4927358,99.95852,95.35744,82.92056,2.0083580000000003
6106,cw,0.6283215,61.71811999999999,45.00031,25.87446,0.7690977
6107,cw,0.8698446,114.0803,83.64408,60.555780000000006,0.5450245
6108,cw,2.478401,2573.7929999999997,1854.6370000000002,1886.0539999999999,62.08138
6109,cw,0.02798274,5.296762,8.768357,12.83501,0.33912329999999996
6110,cw,0.6193111,603.5922,313.1873,308.1859,4.936251
6111,cw,0.37061459999999996,12.37084,20.6642,25.22664,0.761343
6112,cw,0.08498117,39.84151,24.59306,25.127029999999998,0.1690115
6113,cw,1.621414,434.8565,972.4656,1059.22,50.35497
6114,cw,0.5072907999999999,195.43200000000002,1057.4260000000002,1317.399,6.192558
6115,cw,0.04390367,22.36094,40.79721,71.36596999999999,2.135407
6116,cw,1.943241,231.1043,229.9095,333.0101,11.58843
6117,cw,0.13885,50.86316,73.52753,52.18394,4.197621
6118,cw,2.7153549999999997,461.2469,894.4944,565.1216,49.995090000000005
6119,cw,5.138629,1587.4270000000001,1063.5910000000001,597.6542,43.69068
6120,cw,0.2168464,14.78086,19.76441,16.49696,0.9194071
6121,cw,176.7648,9495.961,19423.97,15813.05,2720.116
6122,cw,1.56102,551.7936,288.4904,180.6268,17.23031
6123,cw,3.866312,356.9747,391.2845,247.25799999999998,24.532410000000002
6124,cw,0.2822429,29.82925,117.4175,35.97821,3.079111
6125,cw,0.1330159,44.564820000000005,42.5682,39.89394,2.7230060000000003
6126,cw,-0.002837852,2.8681349999999997,4.828633,3.9500599999999997,0.5319596
6127,cw,0.5397441,59.31536,105.5154,61.31638,5.539776
6128,cw,0.09182087,53.6962,61.13822,42.92587,3.691568
6129,cw,1.9220080000000002,104.4082,184.7385,170.6276,16.09856
6130,cw,1.815289,286.1984,523.0257,386.2788,27.308009999999996
6131,cw,0.5171962,13.06766,17.78642,12.25093,1.627581
6132,cw,0.05504026,12.411589999999999,62.64001,12.798810000000001,0.5133411
6133,cw,0.7937526999999999,132.1304,201.4763,145.091,13.1335
6134,cw,251.918,8908.284,9830.421,5413.039000000001,405.3044
6135,cw,1.164564,317.8681,915.7762,881.4438,123.4594
6136,cw,0.03388434,2.816455,6.092726,5.888366,0.6349194
6137,cw,0.9920329999999999,226.9009,363.9301,258.0099,2.417
6138,cw,0.47881090000000004,43.407090000000004,21.7831,10.01538,0.3757022
6139,cw,0.04227288,11.10971,8.181971,5.4696169999999995,0.638588
6140,cw,0.2683474,38.45621,77.58935,85.14516,6.685225
6141,cw,0.491029,11.78939,9.835405,6.6510940000000005,0.4295313
6142,cw,0.05134796,4.6987559999999995,15.484679999999999,17.23535,0.9763565999999999
6143,cw,0.01911325,21.89592,47.77084,54.02239,2.998782
6144,cw,0.04485581,70.95596,135.7612,121.9988,5.570429
6145,cw,0.06076942,19.34692,48.34688,50.27841,2.0528779999999998
6146,cw,0.2216333,12.16566,15.14684,8.871777,0.6095983
6147,cw,11.63575,1357.12,1163.521,689.3575,36.37251
6148,cw,38.18695,17861.11,25948.24,20482.66,2084.216
6149,cw,6.017896,344.1339,354.4059,270.8955,28.56775
6150,cw,0.05731945,12.72863,20.33545,16.64048,0.8526127
6151,cw,0.41206090000000006,50.37276,5.336014,3.090774,0.151496
6152,cw,0.09199616,20.61798,27.651529999999998,24.692520000000002,0.48674609999999996
6153,cw,0.4416715,86.09982,174.2956,173.9005,0.6685899000000001
6154,cw,0.009100278,11.6508,13.47219,8.15042,0.3236186
6155,cw,2.086257,50.69144,25.74051,16.29501,1.582877
