,rotation,ra,dec,cx,cy,cz,raErr,decErr,raDecCorr,b,l,offsetRa_u,offsetRa_g,offsetRa_r,offsetRa_i,offsetRa_z,offsetDec_u,offsetDec_g,offsetDec_r,offsetDec_i,offsetDec_z
11980,ccw,131.3026621,51.04630086,-0.41495983,0.4722946,0.77765426,0.046441631,0.046073891,-0.118331826,38.39614821,167.7891908,0.32874000000000003,-0.0657,0,2.9999999999999997e-05,0.00801,0.5506300000000001,-0.04868,0,-0.00074,0.013019999999999999
11981,ccw,137.5227998,54.58030852,-0.42745317,0.39137586,0.81492866,0.047907605,0.047403763,0.09771957699999999,41.67923198,162.5931643,0.36951999999999996,-0.0267,0,-0.041210000000000004,0.026060000000000003,0.04129,0.028789999999999996,0,-0.01228,0.0625
11982,ccw,153.263853,60.65042262,-0.43773522,0.22050401,0.87164549,0.03821878,0.041497184,-0.126611785,47.18808164,150.29841090000002,0.14489000000000002,0.01525,0,-0.00499,-0.1739,0.08757000000000001,0.11919,0,0.05366,0.17027
11983,ccw,161.743465,62.61570058,-0.43680384,0.14409154,0.88794146,0.035587939,0.03848883,-0.070476201,49.05565577,144.1986205,-0.21031999999999998,-0.06696,0,-0.05894,-0.04684,-0.14145,0.01211,0,0.0695,0.0693
11984,ccw,226.515383,57.50836634,-0.36966324,-0.38975329,0.84346989,0.03685334,0.037498413,0.05990877,51.49500567,94.36550825,-0.02366,0.01318,0,0.00123,0.00195,-0.057879999999999994,0.0025,0,-0.00242,0.0389
11985,ccw,227.4448582,57.00019798,-0.36833712,-0.40119358,0.83867245,0.036223036,0.037086896,0.090631702,51.39644297,93.22951325,0.25311999999999996,0.10462,0,-0.1271,-0.18984,0.053070000000000006,0.00466,0,-0.10393,-0.13248
11986,ccw,241.4121749,49.12626148,-0.31313113,-0.57461361,0.75615349,0.035200993,0.035414471,-0.042730605,46.91190151,77.03880781,-0.33100999999999997,0.017830000000000002,0,0.04144,-0.026139999999999997,-0.08001,-0.02191,0,-0.03113,0.06551
11987,ccw,241.6224923,48.82219041,-0.31292265,-0.57928175,0.75266996,0.034603897,0.034840012000000004,-0.046179320999999995,46.84110166,76.56138809,-0.0009199999999999999,0.02033,0,-0.024730000000000002,-0.04069,0.09973,0.00865,0,0.02338,0.01755
11988,ccw,243.18797059999997,47.66019534,-0.30380404,-0.60111615,0.73916336,0.037089176,0.036907693,0.025852728999999998,46.03084369,74.62506521,0.020659999999999998,0.00485,0,0.00032,-0.02014,0.006370000000000001,-0.03733,0,-0.02682,-0.00135
11989,ccw,252.6681716,38.17819295,-0.23418096,-0.75040005,0.61810925,0.045623976,0.044645224000000004,0.048855851,39.32175717,61.49282453,-1.03531,-0.026619999999999998,0,-0.01898,0.03798,1.3829200000000001,0.030680000000000002,0,-0.04798,0.00122
11990,ccw,120.2528541,42.10530416,-0.37378878,0.64087284,0.6704953,0.05878962,0.054685270999999994,-0.197832438,30.20652666,177.9392871,-0.14002,0.00445,0,-0.02359,0.09183999999999999,0.28513,0.054979999999999994,0,0.04117,-0.01065
11991,ccw,133.0596287,52.88994684,-0.41194129999999995,0.44083226,0.79747808,0.051120674000000005,0.05102518,-0.101338069,39.32713429,165.3176043,0.07923999999999999,-0.02903,0,-0.0027199999999999998,0.00064,-0.14561,-0.07201,0,0.022680000000000002,0.04711
11992,ccw,141.3634999,57.02173523,-0.42518146,0.3398616,0.83887712,0.047345843,0.048740387999999996,-0.130175831,43.16584313,158.66525869999998,-0.09838999999999999,0.05287000000000001,0,0.03605,0.00575,0.07585,0.03492,0,0.00639,-0.03045
11993,ccw,157.5178308,62.20856237,-0.43081844,0.17829379,0.88465066,0.045924242000000004,0.050463405,-0.11031390699999999,47.89163978,146.6492032,-0.16399,-0.07377,0,0.07374,0.15039,0.27996,0.09595,0,-0.03776,-0.0482
11994,ccw,227.2256295,57.72353224,-0.36264985,-0.39197778,0.84548123,0.038592229,0.039643424,0.10063734,51.06198815,94.27099676,0.17862999999999998,0.09863,0,-0.040010000000000004,-0.023969999999999998,-0.07347999999999999,-0.0018399999999999998,0,0.02682,0.046810000000000004
11995,ccw,236.86457080000002,52.67535507,-0.3314323,-0.50772957,0.79521275,0.042636916,0.042575654000000004,0.08794217,48.6550273,83.31453996,0.3011,0.11549000000000001,0,0.046810000000000004,0.0132,-0.46148999999999996,-0.12440999999999999,0,-0.0084,0.02244
11996,ccw,242.2137684,49.0090505,-0.30578212,-0.58030537,0.7548132,0.044315549,0.043581494000000005,0.102341368,46.42261056,76.71249314,-0.02264,0.02645,0,0.00488,0.0635,0.04785,-0.012,0,0.02284,0.016640000000000002
11997,ccw,243.3894307,48.1841254,-0.29864841,-0.59611241,0.7452913000000001,0.045576337,0.044574277,0.113968968,45.81091546,75.33566653,0.21443,-0.07927000000000001,0,-0.01849,-0.051289999999999995,0.06462000000000001,-0.01275,0,-0.04061,-0.06551
11998,ccw,244.9737368,46.8835323,-0.28913656,-0.61931404,0.72996586,0.045677137,0.044430486,0.11633218599999999,44.94258139,73.28166857,0.0092,-0.0108,0,-0.01669,-0.01505,-0.01635,0.00158,0,0.01816,0.11325999999999999
11999,ccw,247.65103670000002,44.39705007,-0.27168956,-0.66083846,0.69962655,0.047886399,0.045837993,0.14108605800000001,43.2867734,69.61096675,-0.06467,-0.00331,0,-0.00915,-0.44948999999999995,0.05251,-0.03532,0,-0.00733,-0.2751
12000,ccw,247.67226639999998,44.51347822,-0.27090402,-0.65962263,0.70107703,0.04756801099999999,0.045507709,0.142635643,43.26623222,69.76974555,0.2933,0.03595,0,0.00924,-0.00598,0.09412000000000001,0.029089999999999998,0,0.01852,-0.0068
12001,ccw,254.7297542,36.52207444,-0.21165311,-0.77525501,0.59513245,0.053641456,0.050128747,0.136168063,37.48647327,59.66120179999999,0.44226000000000004,0.17424,0,-0.05001,-0.10063,0.49156000000000005,0.07892,0,0.01312,0.00685
12002,ccw,121.4248889,44.09825884,-0.37442797,0.61281273,0.69589097,0.053469561,0.051290394,-0.124322263,31.38667016,175.8208106,0.08081,-0.06184,0,-0.0074,0.00707,-0.17087,-0.0173,0,-0.00605,-0.01459
12003,ccw,123.42094750000001,45.99374338,-0.38265132,0.57985977,0.71926394,0.053955578,0.051616833,-0.157651424,33.0336185,173.81889180000002,0.06204,0.10024,0,-0.02102,0.03035,-0.015719999999999998,-0.01925,0,0.051039999999999995,-0.0089
12004,ccw,133.7232096,53.69046375,-0.40927754,0.42793729,0.80582974,0.045587259000000005,0.045587549000000005,-0.126980992,39.627848799999995,164.2277,0.11638,0.03715,0,-0.036660000000000005,0.00185,-0.30380999999999997,-0.0793,0,0.04885,0.0768
12005,ccw,210.89158319999999,62.89943084,-0.39092905,-0.23388822,0.89020828,0.036822087999999996,0.037794435,0.027591004,52.3207089,109.593369,0.08719,0.00391,0,0.0541,0.05752,0.19319,-0.02429,0,-0.03991,-0.04018
12006,ccw,216.0873836,61.73492969,-0.38268613,-0.27893047,0.88076621,0.033555878,0.034817648,0.054338419000000006,52.08364612,105.23860900000001,-0.01493,0.00126,0,-0.00324,-0.013009999999999999,0.039189999999999996,0.01339,0,0.011859999999999999,-0.0043
12007,ccw,228.32108050000002,57.81098003,-0.35423123,-0.39787505,0.84629527,0.034190649,0.035696866,0.18528646199999999,50.53933702,93.83523784,-0.27754,-0.04832,0,0.01974,-0.06506,0.18208,0.0333,0,0.018580000000000003,0.00972
12008,ccw,228.89938309999997,57.37006494,-0.35446825,-0.40632575,0.84217079,0.033137206,0.034712253,0.216116662,50.53923137,92.98722083,0.21194000000000002,0.0038399999999999997,0,0.0037799999999999995,-0.00105,0.26919,0.0309,0,0.02453,-0.00119
12009,ccw,230.050798,56.91697563,-0.35049715,-0.41845913,0.83788048,0.033771577000000004,0.035126112,0.218556427,50.26967377,91.8527304,0.05028,0.03298,0,-0.01009,-0.03935,0.014519999999999998,0.01114,0,-0.00202,0.004079999999999999
12010,ccw,231.19102999999998,56.43051976,-0.34654666,-0.43087896,0.8332159,0.034729254,0.035853293,0.218247225,49.99307329999999,90.6931199,0.18403,0.00302,0,0.0045,0.02451,0.07844,-0.00339,0,0.00195,0.0009199999999999999
12011,ccw,248.59387630000003,44.17691707,-0.26175787,-0.66771727,0.69687622,0.042124319,0.039589676000000004,0.18519666899999998,42.62066011,69.27550823,0.032310000000000005,-0.04423,0,-0.00085,0.00583,0.0819,-0.014419999999999999,0,0.00145,-0.01824
12012,ccw,253.13489049999998,39.27063525,-0.22460027,-0.74086823,0.63298419,0.046164147999999995,0.042582302,0.177261508,39.06905421,62.94246643,-0.21138,-0.025269999999999997,0,5e-05,0.01571,0.07400000000000001,-0.021840000000000002,0,-0.026389999999999997,-5e-05
12013,ccw,117.8624959,41.08372955,-0.35226601,0.6663690999999999,0.65716123,0.053763487,0.052177537999999996,-0.06964497900000001,28.249599800000002,178.67244,-0.29624,0.0562,0,0.042710000000000005,0.02086,0.26398,0.0213,0,0.0013599999999999999,0.03165
12014,ccw,118.46477560000001,41.77727765,-0.35543353,0.65558795,0.66623678,0.05275837,0.051285383,-0.068402623,28.83805853,178.0100004,0.21025,-0.050980000000000004,0,-0.01976,-0.03714,-0.05215,0.013640000000000001,0,-0.00914,-0.014190000000000001
12015,ccw,124.9134014,48.0610049,-0.38251558,0.54805001,0.74385685,0.049276482999999996,0.048378907,-0.076236295,34.23080427,171.4545674,-0.45066000000000006,0.04136,0,-0.00234,0.08014,-0.41715,-0.03816,0,0.00172,0.14875
12016,ccw,135.9315557,55.46261096,-0.40735456,0.39431923,0.8237564,0.0412287,0.041580652,-0.136346501,40.61425492,161.67666210000002,0.02638,-0.02486,0,0.00542,0.01889,0.05022,0.00225,0,0.00413,-0.00302
12017,ccw,206.7646028,64.1476973,-0.38933591,-0.19636591,0.89992109,0.029953056000000002,0.034976538,0.127308011,51.9115001,113.15162439999999,-0.08332,0.00041,0,-0.030260000000000002,-0.00885,0.14712999999999998,0.04879,0,-0.02154,-0.016980000000000002
12018,ccw,228.37173700000002,58.20685067,-0.3499866,-0.39380795,0.84995569,0.034891403,0.036093308,0.146583785,50.28584206,94.31423864,0.02106,0.02128,0,0.02386,-0.00627,-0.0445,0.05785,0,-0.01142,-0.016569999999999998
12019,ccw,228.7190219,58.09294273,-0.34870735,-0.39719112,0.84890659,0.035021229,0.036180738999999996,0.147840369,50.20357631,94.00231192,0.0601,0.03804,0,-0.028439999999999997,-0.03096,-0.01201,0.02446,0,0.00385,-0.02815
12020,ccw,243.6419284,49.41611341,-0.28883565,-0.58292636,0.7594543,0.038829741,0.03743835,0.180536771,45.42852227,77.02695901,0.14374,0.0176,0,-0.035269999999999996,0.00572,-0.010490000000000001,-0.00517,0,-0.02937,-0.04013
12021,ccw,249.52511299999998,43.82612798,-0.25235899,-0.6758677,0.69247224,0.045735782999999995,0.042723877,0.18916992,41.95852708,68.78188825,-0.08008,-0.06249,0,0.02052,0.04767,-0.02097,-0.03758,0,0.02516,0.007109999999999999
12022,ccw,249.84876469999998,43.64548833,-0.24928802,-0.67932861,0.69019426,0.043365889000000005,0.041028179,0.15020646599999998,41.72643252,68.53639195,0.10013999999999999,-0.0044399999999999995,0,-0.014530000000000001,-0.02062,0.04654,0.00114,0,0.01549,0.012190000000000001
12023,ccw,252.99690719999998,40.27122188,-0.22311698,-0.72964189,0.64640663,0.04605685599999999,0.043160863,0.143529306,39.26191356,64.21618425,0.01196,0.01991,0,-0.00295,0.00151,0.12270999999999999,-0.01844,0,0.04177,0.05366
12024,ccw,254.7546728,37.80860399,-0.20774906,-0.76225968,0.6130257,0.048468436,0.045270667,0.136978681,37.64532251,61.27206772,-0.33663000000000004,-0.04331,0,-0.03323,0.01098,-0.39983,0.07284,0,0.00139,0.01994
12025,ccw,232.3644352,56.9328563,-0.33317658,-0.43208352,0.83803174,0.034300746,0.035316053,0.262258914,49.18294369,90.85805258,-0.09564,-0.00234,0,-0.01702,0.01589,-0.16247999999999999,-0.0602,0,0.00042,0.03005
12026,ccw,234.3988891,55.8321799,-0.32694004,-0.45664631,0.82739614,0.03541706,0.035870289,0.24116506199999999,48.71221985,88.56979059,0.05375,-0.02196,0,0.00702,-0.04118,0.45525,-0.03637,0,-0.00908,0.034339999999999996
12027,ccw,136.79622719999998,50.71274568,-0.46156074,0.43349159,0.77398109,0.04846807,0.047950365,0.08513149800000001,41.87749289,167.80698590000003,0.05825,-0.02897,0,-0.0251,-0.01874,-0.02205,-0.01694,0,-0.007690000000000001,-0.02145
12028,ccw,147.0529074,55.35581889,-0.47705172,0.30917509,0.82269826,0.04806649,0.044990197,0.149525384,46.70389641,159.3989061,0.03293,0.00995,0,-0.01444,-0.07521,0.40726,-0.03768,0,0.027039999999999998,0.04224
12029,ccw,163.10451619999998,59.68554127,-0.48295889999999997,0.14669255,0.8632681999999999,0.044291307,0.037416996,0.135465358,51.59394974,146.71239450000002,-0.02374,-0.033,0,0.0135,0.052770000000000004,0.10503,-0.0029,0,0.02435,0.01991
12030,ccw,138.4808868,52.29086906,-0.45796588,0.40544642,0.79112607,0.051483377999999996,0.050743091,0.083224712,42.67148852,165.481944,-0.25153000000000003,0.00394,0,0.019459999999999998,-0.07146,-0.01969,0.02468,0,-0.02858,-0.03469
12031,ccw,146.5935923,56.32267818,-0.46290159999999997,0.30530165,0.83217367,0.066138592,0.055618275,0.40774258,46.10649324,158.23469269999998,0.61248,0.14562999999999998,0,-0.02274,-0.01855,-0.29106,-0.00469,0,-0.00315,0.01112
12032,ccw,128.7652631,47.93599207,-0.41948311,0.52237999,0.74239684,0.070947383,0.07341747,0.388975859,36.79990595,171.748774,0.09268,0.046310000000000004,0,0.00079,0.02281,-0.00329,0.06828,0,0.01754,0.08467000000000001
12033,ccw,134.9800022,52.09141194,-0.4342972,0.43460047,0.788992,0.067949547,0.065989221,0.38483213899999996,40.58003267,166.1779959,-0.15082,-0.0256,0,0.00242,0.18008,0.16988,0.00609,0,-0.0030600000000000002,-0.1221
12034,ccw,138.0916309,53.73022081,-0.44026807,0.39514604,0.80624043,0.066357206,0.06244341,0.37365704,42.17290986,163.6254717,0.11508,-0.11217,0,0.11363,0.25853000000000004,0.022869999999999998,0.01128,0,0.04757,-0.07411000000000001
12035,ccw,135.27376569999998,52.64940663,-0.43103991,0.42694035,0.79493807,0.05315061,0.052420782,0.16469350900000002,40.68590879,165.41838,-0.052829999999999995,0.00309,0,0.00958,0.0159,-0.00673,0.0023899999999999998,0,0.0042899999999999995,-0.01686
12036,ccw,179.3913329,61.19482108,-0.48180569,0.00511853,0.87626313,0.047270516,0.02822118,0.094540314,54.74538173,134.1427662,0.46051000000000003,0.01619,0,-0.017240000000000002,0.02077,0.00026000000000000003,0.046360000000000005,0,-0.01192,0.01656
12037,ccw,157.8836667,58.81226409,-0.47974165,0.19496221,0.85547512,0.044746499999999995,0.039823044,0.128392805,50.14974897,150.5290415,-0.03108,-0.008579999999999999,0,-0.0269,-0.00517,0.08669,0.06941,0,0.016380000000000002,-0.10247
12038,ccw,188.90589319999998,61.74339786,-0.46771358,-0.07329128,0.88083619,0.041200442000000004,0.03569577,-0.01748766,55.28390185,126.21767849999999,-0.59873,-0.09785,0,0.02421,0.060079999999999995,1.4173799999999999,0.035289999999999995,0,-0.00248,-0.03996
12039,ccw,152.21086409999998,57.91041621,-0.46997581,0.24767626,0.84721851,0.042376977,0.041256809,0.041923828999999996,48.16271589,154.18507160000001,0.01765,-0.01269,0,0.03776,0.05072,-0.046610000000000006,0.014130000000000002,0,0.03657,0.0289
12040,ccw,154.042696,58.42701566,-0.47076531,0.22917348,0.85197391,0.041547468,0.040362796,0.040255935,48.72573112,152.7682864,-0.01323,-0.03356,0,-0.039,0.0011300000000000001,0.06343,0.02744,0,-0.04969,-0.058460000000000005
12041,ccw,161.0698483,60.51227761,-0.46561429,0.1596892,0.87046119,0.048740462000000005,0.040396299,0.171112727,50.28964624,146.8774083,-0.40418000000000004,-0.09874,0,-0.00498,0.09329,-0.06412999999999999,0.02532,0,0.06105,-0.10349000000000001
12042,ccw,169.37174009999998,61.67091995,-0.46639414,0.08752141,0.88023662,0.047377564000000004,0.0370125,0.130664688,52.06538726,140.849184,0.07213,0.0469,0,0.042339999999999996,0.08817,0.11592000000000001,-0.006490000000000001,0,0.0030399999999999997,-0.01731
12043,ccw,174.02766210000001,62.249158200000004,-0.46310021,0.04844775,0.8849808000000001,0.046677990999999995,0.035963807,0.093076916,52.72687220000001,137.30167240000003,0.28057,0.18124,0,-0.08802,-0.14637999999999998,0.26456,0.02765,0,-0.02937,-0.01985
12044,ccw,151.4263089,58.49513371,-0.45892324,0.24993977,0.85259578,0.051341644000000006,0.044709182,0.228695249,47.51513538,153.7297132,-0.15292999999999998,0.07807,0,-0.03467,0.06975,-0.11713,-0.013940000000000001,0,-0.0724,-0.05608
12045,ccw,133.7252588,49.16040212,-0.45200652,0.47258053,0.75654329,0.045492030999999995,0.045624665999999994,-0.06912645,40.05752067,170.1021969,-0.2752,-0.06568,0,-0.04815,-0.03695,0.06423,0.02541,0,0.021230000000000002,0.017480000000000002
12046,ccw,135.20203590000003,50.6720059,-0.44971263,0.44655221,0.77353065,0.060940386,0.05939571,0.311980025,40.87928846,168.018108,-0.16269,-0.04533,0,-0.01584,0.05805,0.15413,-0.18182,0,0.045630000000000004,0.059570000000000005
12047,ccw,136.848625,51.57463667,-0.45341099,0.42505772,0.78341841,0.051605624,0.049766245,0.283967591,41.79309861,166.6548937,0.11524000000000001,0.00785,0,-0.05255,-0.10337,-0.55685,-0.07897,0,0.050839999999999996,0.0851
12048,ccw,139.80985330000001,53.22857715,-0.45729319,0.38630792,0.80103004,0.050040807,0.047156589000000006,0.279365963,43.27628970000001,164.00974580000002,0.08609,-0.07148,0,-0.00853,-0.01157,0.00091,-0.12084,0,-0.0045899999999999995,-0.01399
12049,ccw,143.8988752,54.92704357,-0.46427971,0.33857255,0.81842103,0.04964285,0.045491360999999994,0.258949184,45.15071038,160.8514472,-0.31906,-0.03727,0,-0.00979,-0.03299,0.09358,0.02186,0,0.05111,-0.04557
12050,ccw,145.5865919,55.742372700000004,-0.46439430000000004,0.31813706,0.82651482,0.047914955,0.04319590400000001,0.264382809,45.791085700000004,159.3050018,0.01781,-0.060079999999999995,0,-0.01555,-0.024640000000000002,-0.0701,-0.07512,0,0.00107,-0.00278
12051,ccw,140.45942549999998,54.05998262,-0.45263127,0.37365909,0.8096319000000001,0.041169008,0.041119983,0.005140205,43.46409434,162.776079,0.08291,0.0035299999999999997,0,0.038380000000000004,0.07973,0.2592,0.02707,0,0.00462,0.020130000000000002
12052,ccw,144.74241930000002,55.87013589,-0.45815066,0.32387978,0.8277680000000001,0.040476087,0.040335618999999996,0.009524936,45.30156431,159.364952,-0.01714,0.00031,0,-0.02968,0.01468,0.0011,-0.05429,0,-0.0358,-0.04572
12053,ccw,141.49902269999998,55.12573535,-0.44747161,0.35594745,0.82040878,0.03980554,0.03857367,0.119587641,43.77636099,161.1410066,-0.04091,0.031939999999999996,0,-0.027489999999999997,-0.04387,0.13299,-0.00372,0,-0.01826,-0.006790000000000001
12054,ccw,128.7835463,48.36317758,-0.41617104,0.51791687,0.74737125,0.050275525,0.051371207,0.24587535100000002,36.81983756,171.2155741,0.31727,-0.027000000000000003,0,-0.02812,0.01253,0.13097999999999999,0.05294,0,-0.03991,-0.04828
12055,ccw,134.9559958,52.19783309,-0.43307887,0.4337446,0.79013183,0.047300813,0.046467182999999995,0.23589232300000001,40.55228953,166.04136519999997,0.5867399999999999,-0.0409,0,0.024,-0.00187,-0.56798,0.046,0,0.0037600000000000003,-0.08109
12056,ccw,140.7936939,55.26046675,-0.44155988,0.36020839,0.82175105,0.045056482,0.042445135,0.247335511,43.35242686,161.1093595,-0.16938,0.012320000000000001,0,0.03751,0.054310000000000004,-0.1266,-0.05209,0,0.04485,0.040080000000000005
12057,ccw,145.4961906,57.06441404,-0.44805349,0.3079825,0.83928234,0.043430033,0.039610132,0.236597045,45.27210397,157.5677341,0.14072,0.04142,0,-0.02093,0.00688,-0.25653000000000004,0.0115,0,-0.01625,-0.01187
12058,ccw,150.2385352,3.14182513,-0.86679469,0.49564411,0.05480772,0.041797076,0.044534017,-0.00633234,42.75813849,235.87833799999999,-0.44603999999999994,0.29264,0,-0.0537,-0.1872,5.88474,0.19695,0,-0.09776,-0.11757000000000001
12059,ccw,153.99859919999997,3.26656467,-0.89732302,0.43768084,0.05698143,0.047829902,0.052606377,-0.008586151,45.87854837,238.8025047,-0.10253,-0.023209999999999998,0,-0.00322,-0.060410000000000005,0.07393999999999999,0.027530000000000002,0,0.020659999999999998,-0.060770000000000005
12060,ccw,173.0795663,3.86396866,-0.99045785,0.12021699,0.06738787,0.046784984,0.049300975,-0.001888062,60.03176548,260.40576769999996,0.06681000000000001,-0.03433,0,-0.00328,-0.012490000000000001,0.23739000000000002,0.01097,0,-0.00066,-0.00957
12061,ccw,180.4768999,3.98812469,-0.99754393,-0.00830322,0.06954971,0.043736135999999995,0.043416742,0.00010077799999999999,64.01296823,273.7087072,0.10059,-0.04258,0,-0.01475,-0.05367,0.21103000000000002,0.013130000000000001,0,-0.01339,-0.03254
12062,ccw,181.2845493,4.11108096,-0.99717627,-0.02236005,0.07169035,0.043143852999999996,0.043796708,-0.00016968,64.46666312,275.2665234,0.10975,-0.05005,0,-0.0144,-0.00483,0.32319000000000003,-0.01651,0,0.0007700000000000001,0.008620000000000001
12063,ccw,149.1985637,3.62097254,-0.85723233,0.51104215,0.06315583,0.047627120999999994,0.04723891400000001,0.00083785,42.17248449,234.5470911,-0.16097999999999998,-0.026489999999999996,0,0.023880000000000002,0.03263,-0.28738,-0.00859,0,-0.025480000000000003,-0.04047
12064,ccw,150.3991958,3.61329407,-0.86775957,0.49297216,0.06302209,0.045614228,0.042339974,0.007407454,43.15835741,235.4733863,-0.38156999999999996,-0.0824,0,0.03645,0.02537,0.16263,0.018580000000000003,0,-0.04215,-0.02885
12065,ccw,150.9403658,3.67633571,-0.87231587,0.48472015,0.06412014,0.045402695,0.044855397000000005,0.0011882589999999999,43.63847403,235.82466119999998,-0.03957,0.0038799999999999998,0,0.01956,0.018080000000000002,-0.00075,0.048960000000000004,0,-0.01067,-0.04506
12066,ccw,154.2271141,3.76639163,-0.89857966,0.43386589,0.06568860000000001,0.047120015999999994,0.043818475,0.006503938000000001,46.35931775,238.41887519999997,0.31181,-0.01841,0,0.02532,0.014230000000000001,0.10847000000000001,0.02345,0,0.02041,-0.01018
12067,ccw,156.22115480000002,3.84659942,-0.91304708,0.40229912,0.06708539999999999,0.04194665,0.048197392,-0.011725883000000001,47.99825281,240.0829846,-0.014230000000000001,0.025240000000000002,0,-0.01832,0.00221,0.05694,0.03489,0,-0.0018800000000000002,-0.028610000000000003
12068,ccw,157.1461311,3.9484343999999996,-0.91931116,0.38746029,0.06885865,0.037683628,0.046578247999999996,-0.017431535,48.79064291,240.8117111,-0.04887,0.0168,0,0.01725,0.03413,0.1026,0.02985,0,0.01931,0.017580000000000002
12069,ccw,157.0319738,3.82722277,-0.91866942,0.38934715,0.06674798,0.041598785,0.04990122599999999,-0.014996777,48.62628189,240.85033739999997,0.023280000000000002,0.013040000000000001,0,0.007390000000000001,0.07474,-0.06644,-0.01694,0,0.00628,0.03573
12070,ccw,157.9060577,4.01863677,-0.92429026,0.37520152,0.07008095,0.038936391,0.043640349,-0.009096108,49.4300953,241.442942,-0.04283,0.03628,0,-0.01787,-0.030019999999999998,-0.08524,0.00589,0,-0.00479,-0.0407
12071,ccw,165.329461,4.25085162,-0.96473687,0.25256385,0.07412331,0.055949528,0.054275527000000004,0.001784987,55.16916004,249.1248429,0.39364,0.05654,0,0.033839999999999995,0.06858,0.32902,-0.04283,0,-0.03083,-0.15435
12072,ccw,166.1746284,4.29734519,-0.96829861,0.23829165,0.07493252,0.051066929000000004,0.050274699000000006,0.000880547,55.8048605,250.1049974,0.05321,0.01396,0,-0.025269999999999997,-0.06502999999999999,-0.05012,0.02048,0,0.05927999999999999,0.07513
12073,ccw,166.1894542,4.29869201,-0.96835853,0.23804066,0.07495596,0.051067863,0.050224097,0.000937582,55.81632043,250.1217922,-0.00337,-0.01353,0,-0.00302,-0.019,0.0055899999999999995,0.017490000000000002,0,0.05161,0.06401
12074,ccw,166.2463659,4.29114757,-0.96860408,0.23708103,0.07482466,0.051005438,0.050169683,0.000927035,55.851341299999994,250.2024378,0.04958,0.01488,0,0.027260000000000003,0.03477,-0.0523,0.03665,0,0.03227,0.068
12075,ccw,170.6272387,4.24535645,-0.98394251,0.16241007,0.07402767,0.101078725,0.065888948,0.019100933,58.79505926,256.1893645,0.10022,-0.07937999999999999,0,-0.35084,-0.18625999999999998,0.28336999999999996,0.23811999999999997,0,0.15888,0.06377000000000001
12076,ccw,170.6142355,4.28680065,-0.98385254,0.1626246,0.074749,0.039983741,0.044228962000000004,-0.00438074,58.81810887,256.11830580000003,0.029039999999999996,-0.01315,0,-0.01892,-0.018269999999999998,0.06694,0.04541,0,-0.0028699999999999997,-0.018119999999999997
12077,ccw,172.0552864,4.31714689,-0.98759178,0.13782533,0.07527715,0.046008587000000004,0.046929433,-0.0007743369999999999,59.76021441,258.2440968,0.13122999999999999,0.02389,0,-0.0119,-0.02817,0.029330000000000002,0.05571,0,0.00627,0.06282
12078,ccw,183.80375159999997,4.56481751,-0.99463205,-0.0661288,0.07958684,0.044789495,0.050718005,-0.00045354699999999995,65.83876982,280.3922907,-0.8905299999999999,-0.24936,0,0.01068,0.03715,0.4987,0.11759000000000001,0,0.01747,-0.01523
12079,ccw,183.92316609999997,4.45632998,-0.99464063,-0.06821183,0.07769924,0.051297644,0.060248709000000004,-0.000529178,65.77715665,280.755428,-0.3599,-0.03402,0,0.04286,-0.01857,-0.14400000000000002,-0.07092999999999999,0,-0.03941,-0.02119
12080,ccw,130.1295337,2.67853973,-0.64381366,0.76375393,0.04673231,0.042225175,0.058010003,-0.046396957,25.38152577,223.59066659999996,-1.03714,0.01941,0,0.01975,-0.017419999999999998,-0.73836,0.01149,0,0.00385,0.1134
12081,ccw,136.73695980000002,3.18097149,-0.72709301,0.68429279,0.05548991,0.048502678,0.042463140999999996,0.017459472,31.37486295,226.78320750000003,0.08463,0.01511,0,0.0035700000000000003,-0.01822,-0.006659999999999999,-0.00954,0,-0.00441,-0.01908
12082,ccw,137.68192050000002,3.26865122,-0.73821578,0.67215061,0.05701779,0.047051800000000005,0.042697560999999995,0.01254041,32.23463587,227.25182790000002,0.50636,0.04869,0,-0.022000000000000002,-0.01555,0.13410999999999998,-0.02795,0,0.00788,0.00294
12083,ccw,137.7540251,3.20933807,-0.73910437,0.67126038,0.05598423,0.047796509,0.044220875,0.010023912,32.26688686,227.35531809999998,-0.0016600000000000002,-0.019219999999999998,0,-0.00496,0.05488,0.17735,0.05432000000000001,0,0.01121,-0.06906
12084,ccw,143.8740762,3.65504642,-0.80608026,0.58836267,0.06374934,0.042181086,0.048133559000000006,-0.015253661000000002,37.72970736,230.74095319999998,0.04336,0.029330000000000002,0,0.007370000000000001,0.02531,0.25798000000000004,0.05013,0,-0.02973,-0.03168
12085,ccw,156.53655780000003,4.37279859,-0.91464407,0.39700482,0.07624566,0.041873386,0.039383308,0.005109710999999999,48.5674869,239.7408742,-0.05043,-0.11073,0,0.01184,-0.00557,0.12750999999999998,0.03723,0,0.00013000000000000002,-0.00182
12086,ccw,156.6164321,4.26392492,-0.91532796,0.39578615,0.07435086,0.041063716,0.038629513,0.005079861,48.5649567,239.9446849,0.06676,-0.0198,0,0.01038,-0.00443,0.00995,0.01143,0,0.00851,0.011179999999999999
