,rotation,q_u,q_g,q_r,q_i,q_z,qErr_u,qErr_g,qErr_r,qErr_i,qErr_z,u_u,u_g,u_r,u_i,u_z,uErr_u,uErr_g,uErr_r,uErr_i,uErr_z
96,cw,-0.1938768,-0.11194580000000001,-0.1154546,-0.11332660000000001,-0.13726570000000002,0.02337156,0.002563697,0.0022824160000000002,0.002614772,0.00782428,0.04211081,0.05626951,0.07112734,0.07188269,0.08787214,0.02257962,0.002540166,0.002263955,0.00259513,0.0077399769999999994
97,cw,0.058573099999999996,0.03936712,0.04483951,0.04195893,0.05126818,0.01346498,0.001668,0.0015125339999999998,0.001591349,0.004413555,0.01483589,0.009568815999999999,0.0103911,0.01119398,0.01465068,0.01342197,0.0016655729999999998,0.001509665,0.001588754,0.004402945
98,cw,-0.07665766,-0.1026194,-0.1103573,-0.1008748,-0.1115999,0.03485614,0.004955853,0.00459582,0.005682758,0.01683021,-0.06375958,-0.03706326,-0.03284696,-0.03932616,-0.03577502,0.03479368,0.004911207,0.004545747,0.005634493000000001,0.0166457
99,cw,0.08193164,0.02754597,0.02281692,0.02100084,0.0127176,0.0358232,0.004453678,0.0038405170000000003,0.004537613,0.01272736,0.06156429,-0.00137327,0.0016565829999999999,-0.0014153479999999999,-0.00932372,0.03571974,0.00445031,0.00383853,0.0045356220000000004,0.01272641
100,cw,0.17880320000000002,0.11050499999999999,0.10212869999999999,0.09208585,0.11889169999999999,0.03656197,0.004983889,0.00524867,0.0066672419999999994,0.02304412,0.02030667,0.04195541,0.05600363,0.05690959,0.07350729,0.035460900000000004,0.004932781,0.005211034,0.006632791999999999,0.02284759
101,cw,-0.1771514,-0.1466542,-0.1190535,-0.1105781,-0.09124826,0.0117918,0.001528369,0.001345949,0.001503975,0.004408134,0.013909600000000001,0.01021896,0.01180892,0.01057913,0.008003751,0.01144051,0.001496677,0.001327453,0.0014860820000000001,0.004372163
102,cw,0.2338486,-0.004778305,0.02965633,0.04661073,0.05332354,0.06409477,0.14357379999999997,0.1986133,0.14653570000000002,0.01374227,0.0099239,0.02374879,0.04098139,0.04524202,0.04972193,0.06085932,0.14365150000000002,0.1987719,0.1465174,0.013737200000000001
103,cw,-0.05305065,-0.048170599999999994,-0.03287351,-0.03264092,-0.03627469,0.01123186,0.0019235629999999999,0.0016664720000000002,0.001786571,0.005425374,-0.005529274,-0.01303246,-0.02314241,-0.02628232,-0.03160473,0.01120073,0.001919441,0.001665566,0.001785903,0.0054236580000000005
104,cw,-0.08370747,-0.119118,-0.1316606,-0.1214875,-0.14790520000000001,0.03155131,0.004932726,0.005608877,0.00679358,0.026509300000000003,0.1020446,0.1027589,0.1079604,0.10661199999999998,0.10827360000000001,0.03165711,0.004915285,0.005578006,0.006771152,0.02625017
105,cw,-0.05687839,-0.04823653,-0.04185021,-0.05396018,-0.03052701,0.01447566,0.002144124,0.0020084589999999998,0.002405058,0.008244305,-0.0313004,-0.05060224,-0.06073876,-0.06469265,-0.07457079,0.01444319,0.002144623,0.002012333,0.002408101,0.008282308
106,cw,0.1713875,0.1602279,0.175291,0.16965170000000002,0.2257675,0.03636880000000001,0.004474069000000001,0.004062834,0.0054123719999999995,0.0143917,-0.0195755,-0.0027761659999999996,0.00263072,0.005275869,0.009890117,0.03535894,0.004363481,0.003943497,0.00526316,0.01371119
107,cw,-0.01506418,-0.006752871,-0.000754538,-0.001759549,0.0054456719999999995,0.01550684,0.002358699,0.002044636,0.002343211,0.006207755,0.04023632,0.0216514,0.0162272,0.02010707,0.0124798,0.01552841,0.002359696,0.002045173,0.002344151,0.006208538
108,cw,0.01497404,0.03027871,0.03928087,0.02798483,0.005027935999999999,0.01672872,0.0032605509999999996,0.003239373,0.003883362,0.01061007,-0.06637563,-0.01070142,-0.01172873,-0.01726524,0.01607713,0.0167985,0.003257939,0.003234832,0.0038814809999999996,0.01061254
109,cw,-0.16373110000000002,-0.06302422,-0.04711258,-0.03194637,-0.03830628,0.03960227,0.005769173000000001,0.00587914,0.006854152,0.02243585,0.054916599999999996,0.05669132,0.04512112,0.05391474,0.05387675,0.03869766,0.005764831999999999,0.005878065,0.006867041999999999,0.02246793
110,cw,-0.2671963,-0.2233455,-0.2398783,-0.234208,-0.2680248,0.06112044,0.009022150999999999,0.009139895,0.009823057,0.02703474,-0.03399812,0.000909532,0.01060303,-0.005352634,-0.005278896999999999,0.05724072,0.008603204,0.008656381,0.009325132,0.02528035
111,cw,0.07885616,0.05286856,0.01342695,0.00919993,0.0321165,0.027553700000000004,0.005447539,0.002933505,0.0029162470000000003,0.008015772,0.03599983,0.008024714,0.04056614,0.03760584,0.03291306,0.02741941,0.005432726,0.002937799,0.002920121,0.008016186
112,cw,0.1294787,0.08468922,0.08218221,0.08702464,0.1017238,0.01556526,0.002137389,0.001798984,0.001786459,0.004736056,-0.002104359,0.01378412,0.01855248,0.02457291,0.02892914,0.01531076,0.002122625,0.001787571,0.0017741520000000002,0.004691717
113,cw,0.05939767,0.0559845,0.05944477,0.06184351,0.05251698,0.05390005,0.00613226,0.005774128000000001,0.00622662,0.019429,0.1404256,0.02974305,0.02804042,0.03734375,0.05444496,0.05475979,0.006118536,0.005758354,0.006211586,0.01943299
114,cw,0.06088892,0.04244166,0.03735791,0.03067945,0.04732499,0.01507459,0.002453191,0.001945532,0.002001916,0.005620208000000001,0.08605879,0.07970725,0.06672846,0.07311422,0.06651033,0.01512983,0.0024642920000000003,0.001951454,0.002010698,0.0056324140000000005
115,cw,-0.08025566,-0.07076766,-0.05654042,-0.0588352,-0.06880821,0.01088037,0.001608001,0.0013625570000000001,0.001419301,0.004312345,-0.008821072,-0.01006587,-0.00927094,-0.004179088,-0.005529735,0.0108118,0.001600171,0.001358338,0.0014144379999999998,0.004292203
116,cw,-0.09008987,-0.1154211,-0.139267,-0.1469582,-0.1492241,0.03533924,0.005229519,0.004671613,0.00487303,0.01644889,0.029891,-0.03714489,-0.05059477,-0.05421313,-0.04330404,0.03508717,0.005168329,0.0045952779999999995,0.004785082,0.01612456
117,cw,-0.1671432,-0.1185654,-0.11514489999999998,-0.1135222,-0.1165394,0.00571914,0.0014194939999999999,0.001348174,0.000978173,0.002376406,0.02121412,0.01125264,0.003148625,0.005733093000000001,0.005775545,0.005568266999999999,0.0014001279999999998,0.0013306610000000001,0.000965837,0.002344852
118,cw,0.06196919,0.1388357,0.1374649,0.1381326,0.14943800000000002,0.03468401,0.004819135,0.0042119259999999995,0.004373206,0.01400846,0.002084842,-0.006355544,-0.005783805,-0.01541517,-0.006584306999999999,0.03455173,0.004729037,0.0041346609999999995,0.004293097,0.01370632
119,cw,0.3121113,0.30237620000000004,0.30324120000000004,0.3059827,0.30314840000000004,0.02075161,0.0025445579999999997,0.002222374,0.002344148,0.00846344,-0.01619324,-0.003581597,-0.005610446999999999,-0.004210664,-0.008939780999999999,0.01898948,0.002339649,0.002042544,0.0021514010000000003,0.007779342
120,cw,-0.3822326,-0.2829744,-0.2516729,-0.24288179999999998,-0.2816284,0.03757438,0.004315674,0.004326188,0.004389738,0.01034984,-0.04980313,-0.03298579,-0.04344219,-0.03203233,-0.02848969,0.03313606,0.004011103,0.004083415,0.00415591,0.009623066999999999
121,cw,-0.05381961,-0.06640275,-0.06680173,-0.06065248,-0.05302949,0.02942393,0.003652667,0.003089182,0.003144256,0.01120124,-0.0014135439999999999,-0.007267574000000001,-0.004464308,-0.007066227,-0.008344698000000001,0.02933913,0.003636859,0.0030755490000000003,0.003132909,0.01117065
122,cw,-0.06780273,-0.08253282,-0.08607522,-0.08423243,-0.08403745,0.01854769,0.005129935,0.002307116,0.004841956,0.008176062,-0.042303,-0.06278694,-0.06832388,-0.06723236,-0.0626582,0.01849601,0.005115392,0.002300876,0.004829647,0.008150738000000001
123,cw,0.04101893,-0.009693262,-0.00428576,-0.01447513,0.02598445,0.02800451,0.0038372809999999997,0.004180763,0.004847625,0.01995604,-0.003673005,0.002638541,0.01183378,0.008159198000000001,0.01012084,0.02795789,0.0038369470000000003,0.004181270999999999,0.0048469329999999995,0.01994462
124,cw,-0.006694021999999999,-0.01578947,-0.01743377,-0.01157461,0.0021232770000000002,0.01486559,0.002360281,0.002387444,0.002457365,0.009998775,0.003354095,0.01633939,0.02625923,0.02474055,0.03982588,0.01486509,0.0023603229999999997,0.002388364,0.00245854,0.01001458
125,cw,0.007605069,-0.01011072,-0.02033073,-0.01878428,-0.02093965,0.02022123,0.002488916,0.002090256,0.002089403,0.007440367,0.02105747,0.01690031,0.02225547,0.02556807,0.03158205,0.02022902,0.002489372,0.002090428,0.002090031,0.007444521
126,cw,0.1065065,0.13805910000000002,0.1416748,0.1449075,0.13542520000000002,0.01194233,0.0027425659999999997,0.0032879479999999997,0.001871436,0.003978172,-0.02025091,-0.009714739,-0.01556145,-0.01131975,-0.01075243,0.01181396,0.002691995,0.003224656,0.00183357,0.003907612
127,cw,0.02554626,0.03274892,0.03224174,0.03087837,0.03916727,0.010521700000000002,0.00172148,0.001447095,0.001589643,0.003185776,0.0039024529999999997,-0.002256539,-0.002601406,-0.0020130260000000002,-0.003109782,0.010515,0.001719646,0.001445603,0.001588136,0.00318093
128,cw,-0.1463936,-0.1248615,-0.1242335,-0.1245389,-0.14066689999999998,0.01627784,0.003412413,0.0027562740000000004,0.0034831890000000003,0.008843149,0.00366548,0.02523457,0.02896781,0.03624552,0.02525205,0.01594003,0.003362564,0.002716971,0.0034348940000000004,0.008678725
129,cw,0.05025924,0.001019788,6.43e-05,0.001938015,0.008800185,0.01328997,0.002033948,0.001775168,0.0019834379999999997,0.00539209,0.0019943229999999997,0.01513484,0.02183103,0.02315506,0.02045179,0.01325658,0.002034412,0.001776014,0.001984494,0.005393927
130,cw,0.01745258,0.007941990999999999,0.01904231,0.0211167,0.03414596,0.02772054,0.0023280420000000002,0.002039285,0.002282223,0.007272086999999999,0.005144489,-0.004005494,-0.007629161,-0.009280275,-0.008611014,0.02771284,0.002327933,0.002038665,0.002281402,0.007264161
131,cw,0.02084134,0.02887101,0.02442269,0.05257163,0.0472977,0.04335602,0.0049251009999999994,0.003644319,0.003577059,0.009785093,0.10918239999999999,0.11594439999999999,0.126219,0.1290191,0.1409538,0.04385078,0.0049867159999999995,0.0036997159999999996,0.003626107,0.009955363
132,cw,-0.2191748,-0.23033910000000002,-0.2352219,-0.22988789999999998,-0.21341759999999999,0.02645724,0.0025654989999999997,0.001923319,0.001956345,0.005091170999999999,0.02199337,0.04182329,0.04783012,0.05164831,0.07047758,0.02528333,0.002443603,0.001829163,0.001865446,0.004898162
133,cw,0.04100482,-0.01090046,-0.002367459,-0.004012352,0.01188407,0.02221811,0.002054878,0.001803933,0.002029491,0.006484007,-0.0286869,-0.02671715,-0.03399348,-0.03657872,-0.04785122,0.02219909,0.0020561,0.001806006,0.002032172,0.00649792
134,cw,0.1588216,0.08094116,0.07256366,0.06454892,0.06561911,0.006795805,0.007346829,0.005458033,0.005064585999999999,0.0030986679999999997,0.034151999999999995,0.03699904,0.04179466,0.04321948,0.04410186,0.00663834,0.007309149,0.005438995,0.005053027,0.003091407
135,cw,0.05674008,0.02551628,0.04363749,0.04051665,0.05685478,0.018759400000000002,0.002403877,0.002250347,0.002404874,0.007217886,0.04650643,0.04141924,0.04691397,0.04876189,0.05527701,0.01873969,0.002406431,0.002251012,0.002406638,0.007216617
136,cw,0.01225701,0.01798204,0.02856692,0.02140716,0.03187698,0.02320135,0.05663162,0.07195729,0.07705969,0.07178736,0.0013879229999999999,0.0065141209999999995,0.01265862,0.01579364,0.02219745,0.02319791,0.05661573,0.07191016,0.07704362,0.07174985
137,cw,-0.002100165,-0.09174777,-0.09620084,-0.09114604,-0.08510065,0.03909142,0.004512755,0.004316085,0.005011498,0.01482779,0.01097536,0.01940391,0.03420043,0.03752685,0.04505748,0.03909596,0.004476925,0.004281687,0.004977372,0.01475142
138,cw,0.1279109,0.03667174,0.03778333,0.01742688,0.05123025,0.03619166,0.004639734,0.0043991329999999995,0.00496117,0.01582716,0.02128973,-0.01403068,-0.01162022,-0.01713449,-0.03761386,0.03562981,0.004634419,0.004393459000000001,0.00496112,0.015808100000000002
139,cw,-0.04990711,-0.04482859,-0.04160808,-0.04381004,-0.05396109,0.009315476999999999,0.001980051,0.0016677760000000002,0.00160852,0.00316266,0.01672795,0.001280116,0.0005721130000000001,0.001546255,0.0031931790000000004,0.009294961,0.001976087,0.001664897,0.001605446,0.003153523
140,cw,-0.325737,-0.13945770000000002,-0.1518683,-0.16618110000000003,-0.17040039999999998,0.06399284,0.004713608,0.00295669,0.0028371790000000004,0.007561473000000001,-0.29412659999999996,-0.09448761,-0.09152985,-0.08227839,-0.06531723,0.06294997,0.004665631,0.002914887,0.002780565,0.0073823330000000005
141,cw,0.006241484,-0.03604458,-0.01842001,-0.02303046,-0.01347218,0.02687893,0.003586713,0.00294367,0.003348845,0.01067002,0.05605849,0.0694629,0.06898698,0.07852792,0.08974998,0.02696222,0.003599305,0.0029566429999999997,0.003367648,0.01075367
142,cw,-0.09409099,-0.01912915,-0.00201936,0.0037166509999999996,0.02850693,0.02948953,0.003554839,0.002881528,0.003253721,0.0102664,0.02814683,-0.03673242,-0.03723323,-0.0402079,-0.000683586,0.02925502,0.00355833,0.0028855079999999997,0.003258932,0.01025807
143,cw,0.0142424,0.01994886,0.01890371,0.02120347,0.05063821,0.02616883,0.002761356,0.002637511,0.003249227,0.01402489,-0.01167797,0.000980347,-0.001033756,-0.00037477800000000004,-0.000229914,0.02616709,0.002760261,0.0026365720000000002,0.003247767,0.01398906
144,cw,-0.12328980000000002,-0.1206425,-0.10717269999999998,-0.10460339999999999,-0.10201080000000001,0.01241287,0.002095274,0.01469711,0.0018603110000000001,0.004697792,0.009765626,0.004864677,0.003750063,0.0016450879999999998,-0.000157582,0.01222955,0.002065477,0.01453136,0.001840289,0.004649655
145,cw,0.06323188,0.0513832,0.04610915,0.05001075,0.04334206,0.01216686,0.0018352829999999998,0.0016263520000000002,0.0020438170000000003,0.00570047,-0.02653796,-0.02062943,-0.02794689,-0.02639507,-0.02241939,0.01212703,0.001831235,0.0016241720000000001,0.002040145,0.005692651
146,cw,-0.02533783,0.004832013,0.0054948969999999995,0.002491761,-0.006083165,0.01274696,0.001928359,0.0016332179999999999,0.0019418929999999999,0.005145898,-0.0047146259999999995,0.01661939,0.01982737,0.03055982,0.04036495,0.01273906,0.001928847,0.001633811,0.001943694,0.005154084000000001
147,cw,-0.0441593,-0.02504056,-0.01376941,-0.01268083,-0.002678657,0.009108291999999999,0.0019128729999999998,0.0016724770000000001,0.001764145,0.00607466,-0.009862663,-0.0069614640000000005,-0.007604122,-0.01639035,-0.01012731,0.009091466999999999,0.0019117679999999999,0.0016722570000000001,0.001764335,0.00607524
148,cw,-0.06294534,-0.1120664,-0.1030775,-0.10907080000000001,-0.11554339999999999,0.04064004,0.004692823,0.004838545,0.005878769,0.01875407,-0.04464165,-0.002288174,-0.004720753,0.0064261000000000006,-0.004557945,0.04056056,0.0046349979999999995,0.004788047,0.0058102959999999995,0.01850899
149,cw,0.06041161,0.07946203,0.08948568,0.09661828,0.09698358,0.006912853,0.00113043,0.000980014,0.0011575189999999999,0.003499741,0.00019622599999999997,0.004990289,-0.000383051,0.0014235729999999998,-0.006474833,0.006887761,0.001123387,0.00097226,0.001146864,0.0034674259999999996
150,cw,-0.1949618,-0.19451179999999998,-0.2017185,-0.2071875,-0.18978929999999997,0.02311769,0.0038374040000000004,0.0037686829999999997,0.004479525,0.01501719,0.001301553,-0.02933279,-0.03939496,-0.0392874,-0.04179629,0.02228615,0.0037031509999999996,0.003629721,0.004305420999999999,0.01452916
151,cw,0.13220479999999998,0.1257471,0.11082080000000001,0.1154606,0.11892760000000001,0.02630824,0.002816823,0.002365517,0.002749617,0.008720588,-0.1839244,-0.18949670000000002,-0.1853287,-0.1904138,-0.1997784,0.02672062,0.002871172,0.002415925,0.002810348,0.008936444
152,cw,0.0035964659999999996,0.00586501,0.007721596999999999,0.008097305,0.00974698,0.01723238,0.0023775470000000003,0.002276128,0.002777058,0.009701923000000001,-0.0054501969999999995,-0.004410738,-0.01166344,-0.01732264,-0.03624464,0.01723267,0.002377512,0.002276302,0.002777709,0.009713737
153,cw,0.1693792,0.1808565,0.1923358,0.194174,0.2272429,0.01332614,0.00194313,0.00162934,0.001744231,0.00533439,-0.01367156,0.03478821,0.01511702,0.01781332,0.02292406,0.01296195,0.0018848060000000002,0.001572576,0.001682501,0.0050812470000000005
154,cw,-0.11958110000000001,-0.007000679,0.003698245,0.01318746,-0.02817986,0.03728496,0.00535934,0.02809812,0.01304561,0.008651043,-0.000706303,-0.02404767,-0.024646900000000003,-0.01588377,-0.01773144,0.03676298,0.005362175,0.028114799999999995,0.01304663,0.008646899
155,cw,-0.09218358,-0.08973797,-0.02948597,-0.02366992,-0.02289144,0.01459939,0.004085905999999999,0.002170399,0.002542492,0.009801686,0.02488239,0.01162101,0.009634255999999999,0.01381301,0.01472469,0.01448584,0.0040539420000000005,0.002168715,0.0025415529999999998,0.009798678
156,cw,-0.1248123,-0.07429725,-0.08201088,-0.07903689,-0.04260388,0.027306,0.003882092,0.003785984,0.004809048,0.0209753,0.003079118,0.03701096,0.03762681,0.04163062,0.04044605,0.02689057,0.0038661240000000003,0.003766095,0.004787561,0.02097155
157,cw,-0.10846669999999999,-0.1033732,-0.1133298,-0.10390910000000002,-0.09161694,0.01650561,0.002513948,0.0024378860000000002,0.002871523,0.01112736,-0.01889156,-0.00176819,0.01443246,0.01366374,0.02225392,0.01632061,0.002487515,0.002407667,0.0028415420000000003,0.01104059
158,cw,-0.11149760000000002,-0.1183501,-0.1253738,-0.103333,-0.11028219999999998,0.02197702,0.009168049000000001,0.008995811,0.008899446,0.008382037,0.271437,0.27482829999999997,0.2578725,0.2525916,0.22841350000000002,0.02325332,0.009701229,0.009428296,0.009350892,0.008703288
159,cw,-0.2777478,-0.24873510000000001,-0.25995250000000003,-0.2538044,-0.26228029999999997,0.01644001,0.003264835,0.001985137,0.00187316,0.005009603,0.046355,0.02000239,0.02065926,0.01447242,0.0158384,0.01533474,0.003081075,0.001864014,0.0017634010000000002,0.004698086
160,cw,0.06420751,0.07350601,0.05703809,0.06542231,0.03036685,0.02238617,0.004202086,0.003676138,0.004519439,0.01441572,-0.03447416,-0.004764750999999999,-0.002750743,-0.004669783,-0.01337127,0.02232093,0.004179658,0.0036642640000000004,0.004500317,0.01440502
161,cw,0.18651310000000001,0.14348570000000002,0.1319175,0.13570539999999998,0.1521181,0.01956872,0.0031913370000000003,0.002478377,0.003362954,0.007843911,-0.1258506,-0.0591424,-0.05219154,-0.05637667,-0.05841577,0.01921891,0.003138515,0.002442969,0.003313162,0.0076945930000000004
162,cw,-0.08263115,-0.12466469999999999,-0.12520810000000002,-0.132769,-0.1460496,0.02596091,0.0038242379999999998,0.0028685620000000003,0.003292962,0.009770862,0.04701254,0.02462452,0.02263602,0.02109731,0.02440761,0.02584237,0.003768438,0.002826069,0.003237846,0.009574584
163,cw,0.21889070000000002,0.2016856,0.1992849,0.2026954,0.2130667,0.008912475999999999,0.0013512679999999999,0.0011888530000000001,0.001212868,0.0033109790000000004,-0.005006165,-0.008834630999999999,-0.01038365,-0.011637799999999998,-0.01395737,0.008514093,0.001299545,0.0011444,0.001166069,0.003170805
164,cw,-0.01846916,-0.01351846,-0.008803731,-0.01690492,-0.005800543000000001,0.02033577,0.00281341,0.002242056,0.002343757,0.0066479930000000005,-0.01808379,-0.01806152,-0.03457882,-0.03982493,-0.04575031,0.02033549,0.002813813,0.002244561,0.002346801,0.006661669
165,cw,0.07409349999999999,0.07010154,0.09065496,0.09433159,0.1182007,0.01830245,0.0028874290000000004,0.002848507,0.003240565,0.009751381,-0.06817801,-0.06668388,-0.07669841,-0.0742143,-0.09197526,0.0182872,0.002886091,0.0028419540000000003,0.003229751,0.009698953
166,cw,-0.1619679,-0.1777068,-0.17182229999999998,-0.1693943,-0.1871715,0.01198898,0.001608485,0.0013944089999999999,0.0015210629999999998,0.00439025,0.02524683,0.01598033,0.01726758,0.01590613,0.01798998,0.01169377,0.001560374,0.0013553839999999998,0.001479584,0.004245457
167,cw,-0.06567845,-0.07089178,-0.06238487,-0.06430675,-0.07204089,0.01747569,0.001785819,0.0014321120000000001,0.001540103,0.004356434,0.0068129490000000004,0.01798255,0.02962087,0.03542072,0.03814533,0.0174016,0.001777486,0.001427822,0.0015356970000000001,0.0043403009999999995
