,rotation,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,psfMagErr_u,psfMagErr_g,psfMagErr_r,psfMagErr_i,psfMagErr_z,lnLStar_u,lnLStar_g,lnLStar_r,lnLStar_i,lnLStar_z,probPSF_u,probPSF_g,probPSF_r,probPSF_i,probPSF_z
12469,ccw,21.25011,19.876160000000002,18.94097,18.755,18.31468,0.1078632,0.02021966,0.018525599999999996,0.02428337,0.02653316,-292.728,-19005.99,-20325.58,-18265.09,-2057.437,0,0,0,0,0
12470,ccw,21.67933,19.986,19.13009,18.84848,18.40596,0.1646665,0.01997493,0.02460421,0.0234777,0.02913843,-99.37845,-14156.3,-21808.23,-21013.36,-2509.692,0,0,0,0,0
12471,ccw,20.26904,18.46215,17.61443,17.208270000000002,16.814329999999998,0.051359400000000006,0.02192033,0.0269902,0.01955924,0.02010362,-427.2523,-30118.69,-40407.1,-42502.65,-8736.985,0,0,0,0,0
12472,ccw,20.89384,19.09507,18.48181,18.08165,17.613979999999998,0.08031176,0.02221465,0.01858831,0.01837043,0.01920523,-667.4503,-44023.02,-56468.78,-55570.25,-10057.49,0,0,0,0,0
12473,ccw,20.77146,19.63889,18.58205,18.29778,17.90711,0.08694572,0.02601287,0.03225739,0.02964146,0.03391624,-188.6024,-6777.9619999999995,-10110.41,-9820.786,-971.1214,0,0,0,0,0
12474,ccw,19.132260000000002,17.97108,17.31914,17.03179,16.47759,0.03389722,0.02349565,0.0254012,0.02456685,0.0489972,-1160.633,-43847.35,-49989.27,-47273.7,-6573.393,0,0,0,0,0
12475,ccw,19.43001,18.32822,18.0265,17.821620000000003,17.46623,0.0330548,0.06605789999999999,0.02365451,0.01514548,0.02622798,-2146.864,-47967.38,-45874.95,-38042.48,-3534.283,0,0,0,0,0
12476,ccw,21.618579999999998,19.64396,18.54658,18.03211,17.67015,0.2109717,0.02530763,0.03161021,0.04575963,0.02591287,-24.27705,-6675.911999999999,-12253.94,-9509.618,-860.2598,0,0,0,0,0
12477,ccw,19.56779,18.460079999999998,18.00038,17.91689,17.53139,0.03956759,0.04151944,0.01310362,0.02293898,0.01909292,-2681.348,-36502.45,-40664.24,-36510.0,-4646.167,0,0,0,0,0
12478,ccw,19.28151,18.21885,17.849520000000002,17.748,17.277929999999998,0.03194683,0.03241963,0.02890021,0.04441588,0.03364321,-10399.14,-116262.4,-128413.8,-98946.82,-24196.25,0,0,0,0,0
12479,ccw,20.80408,19.42287,18.52626,18.36809,18.11956,0.06823444,0.02471016,0.01925433,0.01823585,0.02473338,-1119.9389999999999,-40227.3,-46305.63,-34578.82,-6222.142,0,0,0,0,0
12480,ccw,19.465329999999998,18.62387,18.11952,18.00147,17.876820000000002,0.02709455,0.02084712,0.0175171,0.01685182,0.02336678,-2463.101,-41824.27,-41388.39,-27070.32,-4450.058,0,0,0,0,0
12481,ccw,19.95576,18.46369,17.8133,17.457,17.087989999999998,0.05247208,0.03999106,0.02385607,0.01890207,0.02904957,-2134.2329999999997,-59180.02,-63933.64,-53128.7,-10969.05,0,0,0,0,0
12482,ccw,19.47179,19.05526,18.60572,18.3469,18.12014,0.03473732,0.01774841,0.02198077,0.02255832,0.02754808,-258.8531,-15672.53,-15848.91,-10186.0,-1150.351,0,0,0,0,0
12483,ccw,20.31677,18.95026,18.32294,17.98527,17.638360000000002,0.04960384,0.01996056,0.01470951,0.01700678,0.02420627,-570.2363,-37943.26,-45512.02,-34411.53,-5794.977,0,0,0,0,0
12484,ccw,20.7949,19.319110000000002,18.444000000000003,18.12484,17.826710000000002,0.06556375,0.02119998,0.01596897,0.01941946,0.02095917,-610.8396,-27372.56,-28727.23,-21238.31,-2778.953,0,0,0,0,0
12485,ccw,19.49493,17.7271,16.846120000000003,16.47237,16.22234,0.03703941,0.01958445,0.01658861,0.01255989,0.01542458,-2094.498,-98824.52,-112508.7,-99176.87,-29326.36,0,0,0,0,0
12486,ccw,20.50091,18.87627,18.158360000000002,17.720589999999998,17.42137,0.07484609,0.01934082,0.02018909,0.01594996,0.02736696,-504.3509,-27728.54,-47443.13,-40153.33,-7538.092,0,0,0,0,0
12487,ccw,21.312929999999998,19.33961,18.3325,17.80438,17.497410000000002,0.16538970000000003,0.04418823,0.01976424,0.02179059,0.02050044,-41.727759999999996,-7222.932,-18428.66,-15636.47,-2585.938,0,0,0,0,0
12488,ccw,20.57014,19.35434,18.90184,18.49681,18.05944,0.0959067,0.01738171,0.01603861,0.0214382,0.03060137,-278.8349,-17650.07,-25213.42,-24788.89,-3025.289,0,0,0,0,0
12489,ccw,19.57079,17.67279,16.89986,16.491979999999998,16.135820000000002,0.04124983,0.02401047,0.02475441,0.01772719,0.02016053,-387.0863,-35264.73,-48624.23,-51154.82,-11670.56,0,0,0,0,0
12490,ccw,19.35138,17.831429999999997,17.15692,16.81309,16.60639,0.03508929,0.02227663,0.01340237,0.01787818,0.01837694,-811.295,-28061.01,-32752.14,-28533.9,-5741.249,0,0,0,0,0
12491,ccw,20.606939999999998,19.40762,18.80919,18.420920000000002,18.06692,0.0866595,0.01945404,0.01989905,0.01943773,0.02799905,-267.699,-13552.45,-15189.84,-12850.12,-1828.122,0,0,0,0,0
12492,ccw,20.68789,19.19908,18.28823,17.84499,17.58598,0.06803922,0.01922638,0.02058902,0.01639033,0.01949432,-231.5424,-17909.38,-25123.77,-22445.65,-3415.6420000000003,0,0,0,0,0
12493,ccw,18.57064,17.53128,16.86776,16.57323,16.4211,0.02661001,0.02137798,0.01725701,0.01505214,0.02502468,-3549.5809999999997,-79953.28,-93491.09,-89841.08,-27152.18,0,0,0,0,0
12494,ccw,21.21792,19.463070000000002,18.4625,17.97024,17.665570000000002,0.11240309999999999,0.02045629,0.02665678,0.0245563,0.02582216,-97.08203,-15217.58,-22270.7,-22098.29,-3135.5879999999997,0,0,0,0,0
12495,ccw,20.567729999999997,19.059839999999998,18.359560000000002,18.03715,17.7397,0.08402178,0.02281602,0.01507658,0.01573377,0.03295297,-579.0902,-39460.13,-51278.27,-49113.87,-6113.422,0,0,0,0,0
12496,ccw,20.02695,18.24739,17.74867,17.09318,16.60277,0.05666788,0.02713294,0.01425537,0.01956413,0.01693498,-456.7766,-37690.53,-56848.78,-56055.95,-10447.55,0,0,0,0,0
12497,ccw,20.12247,18.54665,18.08022,17.65985,17.22499,0.06456221,0.02421943,0.01927291,0.01304697,0.022387900000000002,-2010.514,-65970.13,-80774.53,-64526.59,-14521.95,0,0,0,0,0
12498,ccw,20.66703,19.41909,18.668039999999998,18.38162,18.19223,0.07110427,0.02379007,0.02248103,0.016666099999999996,0.03145769,-767.0705,-30246.4,-38376.8,-28358.66,-4967.741,0,0,0,0,0
12499,ccw,17.84766,17.77251,17.39939,17.93279,17.81436,0.02046143,0.02186089,0.02278498,0.01979067,0.03462926,-24553.95,-94241.18,-95106.47,-70468.52,-25644.57,0,0,0,0,0
12500,ccw,21.19205,19.216070000000002,18.549570000000003,17.90636,17.66251,0.1365144,0.02713845,0.01754079,0.01488319,0.02886651,-287.3692,-32180.48,-42751.29,-42090.22,-7740.477,0,0,0,0,0
12501,ccw,19.98461,18.760820000000002,18.13147,17.68681,17.3762,0.04989696,0.02353638,0.01647711,0.01442308,0.01723492,-446.4272,-19943.19,-22931.58,-18445.15,-2393.301,0,0,0,0,0
12502,ccw,19.90409,18.22322,17.43921,16.98217,16.73297,0.04808526,0.01775521,0.01358677,0.0186612,0.02272565,-519.0204,-39508.62,-48522.77,-40048.76,-8294.825,0,0,0,0,0
12503,ccw,19.64101,18.27722,17.454179999999997,17.079620000000002,16.74168,0.03829562,0.02436148,0.02355405,0.01488485,0.01744263,-1053.976,-43722.94,-76152.64,-72878.84,-22085.85,0,0,0,0,0
12504,ccw,22.20298,20.72401,19.895210000000002,19.93826,19.72184,2.18594,1.7447740000000003,1.5701,2.432218,3.241199,-1579.027,-12050.65,-34053.66,-488.2154,-110.3693,0,0,0,0,0
12505,ccw,21.14019,19.87056,19.26427,18.89997,18.627470000000002,0.1174121,0.02300885,0.01655896,0.01776457,0.03361,-116.6969,-16212.24,-19543.85,-18502.88,-2281.722,0,0,0,0,0
12506,ccw,20.369239999999998,18.83809,18.50986,18.1961,17.688010000000002,0.06668614,0.02414125,0.01396725,0.02130113,0.02094781,-804.5576,-44213.82,-54627.81,-55617.97,-10228.63,0,0,0,0,0
12507,ccw,19.50255,18.28358,17.93989,17.66139,17.15932,0.03832968,0.02874347,0.01496277,0.02155282,0.03088333,-3143.867,-99986.06,-111683.9,-108009.7,-20211.5,0,0,0,0,0
12508,ccw,21.0714,19.50507,18.362920000000003,18.00699,17.874589999999998,0.1091461,0.0363541,0.03460364,0.029614799999999997,0.03035316,-287.8938,-25608.38,-33327.54,-33425.19,-5263.129,0,0,0,0,0
12509,ccw,20.06617,18.55291,17.57763,17.148320000000002,16.89055,0.04505384,0.02163506,0.03300435,0.02761232,0.01834942,-1169.112,-37980.9,-49391.1,-49670.51,-11698.41,0,0,0,0,0
12510,ccw,20.89645,19.0304,18.296870000000002,17.99442,17.4923,0.08401734,0.0245729,0.0205255,0.01943763,0.02163118,-374.2021,-29401.46,-38503.69,-37783.6,-4690.044,0,0,0,0,0
12511,ccw,20.1316,18.42009,17.6407,17.2922,16.90072,0.04742353,0.02173143,0.01448444,0.02277673,0.02156611,-1404.394,-42472.57,-51558.9,-45173.1,-12287.61,0,0,0,0,0
12512,ccw,20.40386,19.7152,19.57657,19.21728,18.91318,0.0669416,0.023516299999999997,0.02254192,0.01941708,0.04326654,-161.1217,-9069.636,-8622.845,-6241.976,-673.705,0,0,0,0,0
12513,ccw,20.3166,19.05973,18.385189999999998,18.03189,17.60046,0.05920551,0.02171012,0.02523335,0.02685177,0.023746,-1696.332,-62798.32,-71243.24,-64020.79,-14180.13,0,0,0,0,0
12514,ccw,19.60572,18.06021,17.33519,16.89037,16.466520000000003,0.03986461,0.02029602,0.01907587,0.01778905,0.01425163,-2961.559,-53924.15,-80882.07,-78072.08,-28872.8,0,0,0,0,0
12515,ccw,20.96782,19.336879999999997,18.532970000000002,17.942079999999997,17.55808,0.08826360000000001,0.02550201,0.01570082,0.01784908,0.01817384,-162.0372,-6677.5509999999995,-14093.77,-12761.9,-2760.656,0,0,0,0,0
12516,ccw,19.779329999999998,18.68639,18.3005,18.0434,17.857470000000003,0.03428717,0.01632276,0.01500621,0.036783699999999996,0.02170828,-2747.744,-40017.32,-52403.7,-42764.2,-8174.45,0,0,0,0,0
12517,ccw,21.27724,19.74897,18.97149,18.61285,18.18297,0.09396264,0.02474382,0.01530228,0.01539131,0.02799783,-86.58868000000001,-4741.701,-10716.55,-9088.873,-1378.5910000000001,0,0,0,0,0
12518,ccw,18.9072,17.45889,16.96503,16.46305,16.162689999999998,0.05606057,0.02412917,0.02534817,0.01855301,0.01938197,-3289.48,-62102.79,-85910.61,-74288.7,-24041.01,0,0,0,0,0
12519,ccw,18.7651,17.27049,16.76698,16.34425,15.808670000000001,0.02902245,0.01743115,0.01885347,0.01375036,0.02008783,-12266.63,-101732.2,-126658.6,-121678.4,-51040.55,0,0,0,0,0
12520,ccw,20.03023,18.478479999999998,18.064770000000003,17.6784,17.242070000000002,0.04842433,0.01911667,0.01967571,0.01476327,0.02237272,-6347.969,-78771.59,-98186.57,-85392.66,-20973.21,0,0,0,0,0
12521,ccw,19.31286,17.62115,17.193189999999998,16.80433,16.40195,0.03359076,0.01756018,0.01895211,0.01388266,0.02056757,-2705.824,-46900.28,-67953.02,-59741.75,-15830.57,0,0,0,0,0
12522,ccw,18.9265,17.939529999999998,17.229110000000002,16.83141,16.505689999999998,0.04695018,0.02196508,0.01511003,0.02185847,0.01769706,-6359.1990000000005,-63572.57,-73460.0,-65849.34,-15764.61,0,0,0,0,0
12523,ccw,20.475920000000002,19.03428,18.1977,17.74519,17.48633,0.06049762,0.02680046,0.02813125,0.03169741,0.02389199,-860.7228,-26759.39,-41427.2,-34470.28,-6162.651999999999,0,0,0,0,0
12524,ccw,17.94115,16.85211,16.20231,15.93215,15.58133,0.02112584,0.01384924,0.0128481,0.01305922,0.01617011,-9442.188,-126767.0,-154977.7,-153446.0,-73390.57,0,0,0,0,0
12525,ccw,20.42524,18.72205,17.92231,17.60204,17.22854,0.05719463,0.01461754,0.01476515,0.01409455,0.01801185,-1162.451,-35597.02,-46549.86,-38825.32,-7536.584,0,0,0,0,0
12526,ccw,21.19041,19.97729,19.30634,19.14856,18.90462,0.09816298,0.01693515,0.01684934,0.02215368,0.04162427,-256.3137,-16977.48,-16926.89,-15778.07,-1600.7979999999998,0,0,0,0,0
12527,ccw,20.167720000000003,18.70499,18.002589999999998,17.62453,17.24974,0.05257104,0.01781878,0.01612214,0.02362557,0.02347606,-1322.5120000000002,-53291.89,-58642.78,-59201.99,-11490.09,0,0,0,0,0
12528,ccw,19.6679,18.33064,17.53892,17.09244,16.7096,0.05178954,0.0244597,0.01378231,0.02271221,0.02066736,-838.7823,-30543.74,-35548.12,-35781.29,-7619.467,0,0,0,0,0
12529,ccw,20.04325,18.59299,17.98003,17.60285,17.376839999999998,0.05170309,0.02042532,0.02265296,0.02582809,0.0230893,-256.3771,-17701.05,-24428.62,-26245.13,-4879.186,0,0,0,0,0
12530,ccw,20.54372,18.98409,18.12366,17.80536,17.36971,0.07379521,0.02227866,0.02316101,0.01737755,0.02600782,-319.6927,-21904.05,-27643.73,-29085.86,-4797.53,0,0,0,0,0
12531,ccw,20.914379999999998,19.74466,18.90851,18.4082,18.14236,0.1040327,0.02408023,0.01954466,0.01513402,0.02769713,-159.0368,-13657.75,-18864.03,-19173.05,-2576.891,0,0,0,0,0
12532,ccw,19.02727,18.04567,17.20755,17.14319,16.802889999999998,0.0293879,0.02493014,0.01920366,0.01643377,0.01781144,-8439.97,-130758.6,-136310.5,-138204.0,-46512.47,0,0,0,0,0
12533,ccw,18.956,18.35882,17.93013,17.516479999999998,17.26677,0.02557572,0.02164904,0.01310132,0.01274566,0.02226642,-223.6406,-14243.74,-19239.96,-20792.18,-2837.4709999999995,0,0,0,0,0
12534,ccw,19.97158,17.9787,17.073520000000002,16.609779999999997,16.25325,0.05328516,0.01749215,0.01238144,0.0141715,0.01759416,-776.1953,-62285.39,-79471.05,-82274.86,-22282.42,0,0,0,0,0
12535,ccw,19.55901,18.231579999999997,17.48745,17.1451,16.86084,0.03868051,0.01509286,0.0149165,0.01793117,0.02241002,-1516.1729999999998,-59767.62,-70938.38,-73907.28,-19504.2,0,0,0,0,0
12536,ccw,19.8626,18.61453,18.01631,17.68871,17.38518,0.04770435,0.02269335,0.01608995,0.01871484,0.02114613,-138.8345,-10523.06,-14005.36,-14239.52,-2209.7110000000002,0,0,0,0,0
12537,ccw,19.33201,17.944960000000002,17.64465,17.34419,17.22065,0.03081989,0.02149914,0.01833118,0.01225001,0.02337708,-5488.438,-77333.98,-81630.74,-70903.04,-15301.24,0,0,0,0,0
12538,ccw,20.12105,18.5122,17.822029999999998,17.436429999999998,17.090139999999998,0.05005036,0.01247581,0.01932131,0.01322049,0.01892521,-1358.979,-49371.8,-61553.26,-62136.74,-14075.75,0,0,0,0,0
12539,ccw,18.68402,16.89734,16.05346,15.75327,15.346770000000001,0.01989828,0.02658091,0.02016795,0.01232936,0.02571837,-6088.007,-129036.8,-147300.2,-148723.2,-78252.0,0,0,0,0,0
12540,ccw,19.85589,18.457910000000002,17.73047,17.39878,17.13578,0.0393369,0.02521482,0.009985575,0.01940474,0.02239243,-531.6332,-25090.51,-34653.68,-35892.57,-7795.286999999999,0,0,0,0,0
12541,ccw,20.14009,18.48392,17.81236,17.36085,17.143420000000003,0.04928703,0.01611776,0.01252949,0.01688372,0.02224801,-926.8307,-57965.03,-77153.36,-69483.68,-11517.84,0,0,0,0,0
12542,ccw,20.0832,18.74856,18.01021,17.69809,17.52025,0.05193304,0.01333641,0.01829517,0.015806200000000003,0.02735173,-887.8126,-43474.73,-55030.44,-52890.8,-10565.64,0,0,0,0,0
12543,ccw,20.50228,19.02211,18.38212,18.09396,17.72804,0.06214191,0.02226093,0.01778047,0.01564497,0.02244237,-1065.177,-40740.47,-50633.07,-49575.32,-8533.223,0,0,0,0,0
12544,ccw,19.970010000000002,19.1678,18.71442,18.31834,18.10216,0.04846228,0.01882974,0.02169025,0.01743018,0.027911599999999998,-131.7323,-10213.62,-13249.68,-12266.3,-1397.146,0,0,0,0,0
12545,ccw,20.66966,19.2891,18.31537,17.86804,17.522489999999998,0.06946991,0.0146126,0.0141086,0.01725947,0.02608696,-367.4278,-20565.25,-28284.39,-26787.8,-4230.985,0,0,0,0,0
12546,ccw,21.178910000000002,19.84652,19.10685,18.83951,18.62456,0.10590610000000002,0.02337779,0.01961777,0.02129223,0.03607794,-167.9698,-15568.94,-17530.4,-14180.44,-1463.235,0,0,0,0,0
12547,ccw,20.60906,18.68178,17.727439999999998,17.16686,16.78154,0.06666003,0.02704464,0.01981957,0.02162803,0.01975022,-219.2583,-18819.4,-28460.11,-28318.35,-5753.125,0,0,0,0,0
12548,ccw,20.41645,19.21134,18.46987,18.16593,17.90776,0.05880215,0.014573,0.019237599999999997,0.04008219,0.02352248,-377.5074,-15585.38,-17692.75,-16876.97,-1484.6270000000002,0,0,0,0,0
12549,ccw,20.83655,19.45962,18.52391,18.14817,17.88437,0.1049356,0.01475803,0.01877627,0.01942944,0.02397185,-105.0088,-8857.427,-10430.51,-9586.517,-730.3851,0,0,0,0,0
12550,ccw,20.49674,19.412110000000002,18.85363,18.426389999999998,18.06212,0.06681939,0.02575566,0.02000876,0.01755048,0.02795228,-63.87458,-8209.978000000001,-14384.84,-12800.1,-1351.638,0,0,0,0,0
12551,ccw,20.905070000000002,19.69693,18.89799,18.56233,18.49573,0.09703719999999999,0.02351337,0.02129238,0.02220246,0.04099075,-468.55699999999996,-30849.55,-33427.12,-29433.81,-2689.948,0,0,0,0,0
12552,ccw,21.13879,19.73869,19.05905,18.78518,18.615779999999997,0.11197930000000002,0.02087121,0.0223187,0.01618478,0.0391601,-134.4484,-9988.298,-11418.01,-10259.56,-694.1481,0,0,0,0,0
12553,ccw,20.12508,18.92434,18.3648,18.04947,17.75006,0.05263928,0.02407306,0.02519256,0.01270084,0.02913176,-369.2528,-14332.74,-16613.93,-15687.18,-1374.8239999999998,0,0,0,0,0
12554,ccw,20.79609,19.582179999999997,18.99425,18.67846,18.430310000000002,0.09336385,0.01928647,0.01664737,0.01743359,0.03703415,-204.0687,-16121.22,-16062.36,-12999.17,-945.6182,0,0,0,0,0
12555,ccw,19.96953,18.734779999999997,17.90145,17.48294,17.07037,0.05961934,0.01695851,0.016152100000000003,0.01548163,0.02183609,-835.4399,-43325.46,-54394.44,-53687.37,-10275.58,0,0,0,0,0
12556,ccw,20.47169,19.461,19.058529999999998,18.81014,18.710639999999998,0.07333966,0.020791,0.02402008,0.01961894,0.045493599999999995,-423.9192,-19071.87,-17942.29,-14248.47,-1123.6660000000002,0,0,0,0,0
12557,ccw,20.2756,18.50372,17.80284,17.30294,16.89499,0.06206219,0.016467700000000002,0.01470209,0.01477119,0.02334819,-843.9227,-54388.46,-68720.23,-65748.98,-10360.88,0,0,0,0,0
12558,ccw,20.697010000000002,18.950770000000002,18.068260000000002,17.7188,17.35719,0.06262431,0.018043299999999998,0.01565136,0.01285058,0.02504885,-288.9508,-14634.88,-19347.1,-15051.54,-2885.7709999999997,0,0,0,0,0
12559,ccw,20.793029999999998,19.00518,18.13379,17.72973,17.319129999999998,0.06987806,0.01971561,0.01662364,0.01512417,0.01931581,-498.7842,-28785.38,-39419.56,-31686.38,-7889.189,0,0,0,0,0
12560,ccw,20.649620000000002,18.93506,18.17805,17.805310000000002,17.38352,0.06647339999999999,0.02174944,0.0150618,0.01869586,0.01848337,-450.9164,-20011.36,-30179.72,-26330.02,-5967.111999999999,0,0,0,0,0
12561,ccw,21.196460000000002,20.001179999999998,19.3615,18.964979999999997,18.65126,0.09899352,0.02094989,0.01941322,0.02370567,0.04042071,-280.0434,-16138.17,-22190.94,-16269.63,-2749.366,0,0,0,0,0
12562,ccw,20.6252,19.41222,18.94765,18.78634,18.797060000000002,0.07165303,0.02761623,0.01604192,0.02512371,0.03339832,-185.5495,-11820.69,-9873.329,-7077.173000000001,-959.6035,0,0,0,0,0
12563,ccw,17.70239,17.32819,16.89647,16.65749,16.3894,0.02607706,0.02506722,0.01986372,0.01629727,0.01882977,-5383.77,-89278.95,-106286.0,-96781.24,-34684.25,0,0,0,0,0
12564,ccw,20.3437,19.132189999999998,18.32027,17.852520000000002,17.71032,0.05314008,0.02478116,0.02105702,0.01635035,0.02266753,-901.5696,-36940.85,-47233.75,-35588.03,-7195.592,0,0,0,0,0
12565,ccw,19.746270000000003,18.40631,17.76387,17.31726,16.92938,0.04535134,0.02963283,0.01967914,0.01815511,0.017725400000000002,-2511.053,-52459.94,-61961.82,-57045.62,-16366.74,0,0,0,0,0
12566,ccw,19.78505,18.46734,18.07023,17.611720000000002,17.56092,0.03859393,0.01642371,0.025645299999999996,0.02508223,0.0237776,-2124.401,-61140.08,-70169.49,-59936.47,-14311.32,0,0,0,0,0
12567,ccw,19.83694,18.61039,18.41611,18.00065,17.790229999999998,0.04326328,0.02341033,0.02597508,0.01287852,0.02535051,-1069.48,-25191.97,-21752.97,-17241.68,-2776.99,0,0,0,0,0
12568,ccw,20.17219,18.84552,18.0707,17.657770000000003,17.264689999999998,0.06880262,0.02063486,0.01547576,0.01871841,0.02522741,-511.3338,-40805.86,-53394.9,-50113.05,-11194.84,0,0,0,0,0
12569,ccw,20.651970000000002,18.99495,18.08289,17.63563,17.37302,0.08596284,0.023003700000000002,0.02144167,0.01823652,0.02228629,-189.9489,-22556.8,-31071.04,-25626.15,-4659.837,0,0,0,0,0
12570,ccw,20.41488,18.8665,17.91994,17.63353,17.25001,0.0501912,0.01801218,0.04325208,0.02801605,0.02275962,-389.8356,-12911.53,-22714.02,-20821.63,-4079.369,0,0,0,0,0
12571,ccw,19.60492,18.68865,18.1791,17.891579999999998,17.57005,0.02936407,0.02489563,0.01042772,0.01061768,0.01894363,-3667.719,-34089.14,-40013.61,-30970.66,-257.126,0,0,0,0,0
12572,ccw,20.9493,19.3793,18.3005,17.79767,17.50306,0.07111485,0.02151301,0.01289554,0.01645804,0.01913267,-371.3196,-17123.33,-31424.84,-26867.35,-5210.5740000000005,0,0,0,0,0
12573,ccw,20.41698,19.08021,18.298820000000003,17.826060000000002,17.41093,0.04564037,0.02118642,0.02024056,0.01687625,0.01752032,-215.1298,-5789.4890000000005,-11854.95,-10300.0,-1619.149,0,0,0,0,0
12574,ccw,20.15896,19.30729,19.095129999999997,19.01536,18.95016,0.04720236,0.01622134,0.02021978,0.02437148,0.03554763,-1078.628,-24168.04,-20971.49,-15677.71,-1674.604,0,0,0,0,0
12575,ccw,20.67097,19.198620000000002,18.53987,18.25884,18.03434,0.06389934,0.01531618,0.01943512,0.02323981,0.02399993,-541.501,-45965.2,-52363.72,-50581.06,-8953.796,0,0,0,0,0
12576,ccw,21.8106,20.79821,19.62718,19.41225,19.3032,0.1533389,0.03347435,0.02627923,0.02178663,0.04421229,-152.7203,-699.5129,-13797.72,-12994.08,-1498.703,0,0,0,0,0
12577,ccw,21.40109,19.9648,19.38697,19.11946,18.84424,0.10829200000000001,0.02310968,0.02088027,0.01731049,0.03460895,-292.0215,-14328.6,-21060.95,-19725.63,-2673.937,0,0,0,0,0
12578,ccw,19.5008,17.27421,16.67193,16.42805,16.04666,0.0305496,0.1015914,0.01672033,0.01915882,0.01498566,-1984.9579999999999,-84409.71,-107946.6,-115318.6,-40285.17,0,0,0,0,0
12579,ccw,20.62045,19.67221,19.0655,18.64656,18.50275,0.06825274,0.02521426,0.02020231,0.02285519,0.02758797,-317.0476,-16174.12,-17677.7,-16238.97,-2495.5570000000002,0,0,0,0,0
12580,ccw,20.23777,19.08676,18.32992,18.02019,17.670460000000002,0.05132388,0.03128608,0.01410955,0.02135749,0.032881099999999996,-276.6597,-19647.46,-21995.86,-20997.41,-2884.0029999999997,0,0,0,0,0
12581,ccw,16.7608,16.43036,16.046,16.04801,15.7408,0.0110271,0.01294477,0.02357202,0.02114171,0.01782099,-13203.72,-116013.5,-121792.4,-127206.6,-56258.0,0,0,0,0,0
12582,ccw,18.936429999999998,17.67649,16.840120000000002,16.49614,16.331570000000003,0.02895093,0.01397323,0.01832728,0.01435666,0.01500181,-7773.2480000000005,-96925.16,-101671.0,-101849.8,-38873.36,0,0,0,0,0
12583,ccw,19.93061,18.4059,17.68671,17.167289999999998,16.74324,0.03835459,0.02246672,0.01990138,0.01226006,0.01391457,-4058.594,-79623.84,-96062.32,-100947.1,-37802.74,0,0,0,0,0
12584,ccw,19.05363,18.08376,17.367539999999998,17.165129999999998,16.81664,0.02320901,0.01771518,0.01510656,0.02633775,0.02008768,-1997.059,-72813.74,-88174.28,-91247.06,-25079.78,0,0,0,0,0
12585,ccw,19.17622,17.31331,16.64619,16.3521,15.94219,0.02650052,0.01427988,0.009595415999999999,0.01682251,0.01780389,-8614.239,-162197.3,-177796.0,-181794.6,-97593.63,0,0,0,0,0
12586,ccw,20.34678,18.56511,17.76044,17.40464,16.95575,0.04970224,0.01634929,0.01941083,0.01705784,0.02170589,-313.4866,-27775.54,-41117.8,-43301.18,-9309.959,0,0,0,0,0
12587,ccw,20.89218,19.5763,18.72587,18.25196,17.85728,0.07267014,0.02143013,0.01412088,0.01463824,0.02273521,-56.47172,-5924.639,-8062.226,-7704.791,-1717.39,0,0,0,0,0
12588,ccw,21.13699,19.357789999999998,18.46292,18.2081,17.859720000000003,0.068612,0.02069388,0.01822736,0.02250212,0.02301631,-514.3169,-32702.49,-42948.79,-41400.43,-7355.2,0,0,0,0,0
12589,ccw,20.66561,19.14821,18.38082,17.80415,17.58502,0.05314301,0.014750999999999998,0.02403277,0.01763572,0.02270771,-437.9834,-26950.28,-33790.58,-31070.36,-5725.67,0,0,0,0,0
12590,ccw,20.95535,19.38475,18.36482,17.80869,17.50112,0.06979807,0.02474475,0.02302703,0.01843921,0.01754817,-222.6333,-17557.19,-29649.93,-28198.59,-5817.968000000001,0,0,0,0,0
12591,ccw,21.24661,19.68685,18.69875,18.29636,17.999670000000002,0.07989199999999999,0.01908919,0.01557338,0.02114854,0.02855601,-105.633,-8821.621,-12627.31,-12459.27,-2034.415,0,0,0,0,0
12592,ccw,21.062379999999997,19.3717,18.774079999999998,18.39291,17.92384,0.07516656,0.02127906,0.01637568,0.01938159,0.02197002,-738.7515,-35959.49,-45690.68,-43021.86,-7331.496999999999,0,0,0,0,0
12593,ccw,21.77039,20.290110000000002,19.71301,19.33085,19.02985,0.1283442,0.02334086,0.02069722,0.02039907,0.03710615,-214.1267,-11097.25,-12748.25,-10754.52,-1070.953,0,0,0,0,0
12594,ccw,19.25804,17.54226,16.63725,16.2781,15.941410000000001,0.02907088,0.01527795,0.01554779,0.03428484,0.02148484,-6784.439,-94232.4,-109162.7,-109444.9,-47628.57,0,0,0,0,0
12595,ccw,19.93123,18.87811,18.45528,18.04932,18.00848,0.03566201,0.01592697,0.01613884,0.01549162,0.02183829,-990.488,-34427.0,-38081.75,-31140.63,-3493.265,0,0,0,0,0
12596,ccw,20.48259,19.2064,18.53792,18.23564,17.975089999999998,0.0480267,0.01543135,0.01871415,0.01726318,0.02693143,-1357.155,-39160.78,-43680.21,-41372.81,-7014.0509999999995,0,0,0,0,0
12597,ccw,21.95145,20.07426,18.943189999999998,18.51341,18.20908,0.1427039,0.02044188,0.01653135,0.01772673,0.02136409,-51.381370000000004,-7808.483,-14682.79,-14015.96,-1992.4,0,0,0,0,0
