,rotation,sky_u,sky_g,sky_r,sky_i,sky_z,skyErr_u,skyErr_g,skyErr_r,skyErr_i,skyErr_z
1707,cw,1.2e-09,1.4699999999999999e-09,3.58e-09,6.949999999999999e-09,2.23e-08,6.43e-10,7.46e-10,6.51e-10,7.000000000000001e-10,8.359999999999999e-10
1708,cw,1.1e-09,1.27e-09,3.4000000000000003e-09,6.8099999999999994e-09,2.21e-08,1.1e-10,6.54e-11,7.13e-11,1.4e-10,2.6e-10
1709,cw,9.75e-10,1.23e-09,3.4600000000000005e-09,7.28e-09,2.37e-08,2.5e-11,3.45e-11,4.92e-11,7.45e-11,9.57e-11
1710,cw,9.78e-10,1.21e-09,3.4100000000000004e-09,7.16e-09,2.36e-08,3.3399999999999996e-11,7.01e-12,3.5700000000000003e-11,5.4399999999999994e-11,8.25e-11
1711,cw,1.02e-09,1.27e-09,3.5e-09,7.42e-09,2.3900000000000002e-08,1.31e-10,3.52e-10,4.979999999999999e-10,7.049999999999999e-10,5.73e-10
1712,cw,9.58e-10,1.22e-09,3.4100000000000004e-09,7.31e-09,2.36e-08,4.6700000000000004e-11,5.26e-11,6.87e-11,7.790000000000001e-11,5.89e-11
1713,cw,9.68e-10,1.26e-09,3.53e-09,7.58e-09,2.46e-08,9.88e-13,6.12e-13,2.13e-12,1.14e-12,4.3799999999999995e-12
1714,cw,1.1699999999999999e-09,1.45e-09,3.77e-09,7.92e-09,2.65e-08,3.6400000000000004e-10,7.22e-10,2.17e-10,3.01e-10,1.07e-09
1715,cw,1.01e-09,1.24e-09,3.4399999999999997e-09,6.84e-09,2.2200000000000004e-08,1.04e-12,4.15e-13,3.87e-12,6.22e-12,4.72e-12
1716,cw,1e-09,1.27e-09,3.4299999999999995e-09,6.679999999999999e-09,2.13e-08,5.08e-12,1.8e-11,1.8899999999999997e-11,3.92e-11,3.96e-11
1717,cw,9.97e-10,1.26e-09,3.4000000000000003e-09,6.459999999999999e-09,2.08e-08,2.7199999999999997e-11,1.4e-11,2.86e-11,3.66e-11,1.32e-10
1718,cw,9.54e-10,1.26e-09,3.4899999999999997e-09,7.170000000000001e-09,2.29e-08,3.27e-11,9.629999999999999e-11,1.06e-10,1.55e-10,1.8300000000000001e-10
1719,cw,9.36e-10,1.66e-09,3.8900000000000004e-09,7.170000000000001e-09,2.2999999999999998e-08,4.4e-11,9.29e-09,1.16e-08,3.8899999999999995e-10,2.47e-10
1720,cw,9.61e-10,1.25e-09,3.5600000000000005e-09,7.41e-09,2.3799999999999998e-08,3.03e-11,9.810000000000001e-12,1.4e-11,1.63e-11,4.39e-11
1721,cw,9.49e-10,1.24e-09,3.5700000000000003e-09,7.43e-09,2.3799999999999998e-08,1.04e-12,3.86e-13,1.45e-12,7.02e-11,1.08e-10
1722,cw,9.88e-10,1.3699999999999998e-09,3.73e-09,7.74e-09,2.48e-08,2.03e-10,8.699999999999999e-10,1.6699999999999998e-09,1.7600000000000001e-09,2.4500000000000003e-10
1723,cw,9.53e-10,1.21e-09,3.3399999999999996e-09,6.9799999999999995e-09,2.27e-08,2.95e-11,5.6299999999999996e-11,6.28e-11,6.509999999999999e-11,9.96e-11
1724,cw,9.39e-10,1.2e-09,3.3799999999999995e-09,6.93e-09,2.23e-08,1.19e-12,3.79e-13,6.3e-13,1.0199999999999999e-12,5.639999999999999e-12
1725,cw,9.629999999999999e-10,1.23e-09,3.4299999999999995e-09,7.03e-09,2.27e-08,2.49e-11,3.48e-11,5.09e-11,4.1399999999999994e-11,7.090000000000001e-11
1726,cw,9.74e-10,1.26e-09,3.53e-09,7.45e-09,2.2999999999999998e-08,8.02e-11,9.480000000000001e-11,1.33e-10,1.5e-10,2.86e-10
1727,cw,1.01e-09,1.35e-09,3.6200000000000003e-09,7.65e-09,2.44e-08,8.11e-11,1.48e-10,1.1599999999999999e-10,1.8499999999999998e-10,3.9300000000000004e-10
1728,cw,1.0800000000000002e-09,1.2800000000000001e-09,3.5399999999999998e-09,7.45e-09,2.27e-08,5.2200000000000005e-11,1.41e-10,4.2500000000000003e-10,6.63e-10,8.920000000000001e-11
1729,cw,1.0300000000000002e-09,1.22e-09,3.3299999999999995e-09,6.73e-09,2.0499999999999998e-08,3.4900000000000004e-11,3.25e-11,5.0100000000000007e-11,8.470000000000001e-12,5.69e-11
1730,cw,1.02e-09,1.25e-09,3.3500000000000002e-09,6.83e-09,2.06e-08,2.8800000000000003e-11,1.38e-10,3.8399999999999997e-10,6.26e-10,8.319999999999999e-10
1731,cw,9.629999999999999e-10,1.29e-09,3.59e-09,7.35e-09,2.28e-08,4.0400000000000004e-11,7.109999999999999e-10,2.37e-09,2.93e-09,2.0500000000000002e-10
1732,cw,9.66e-10,1.23e-09,3.45e-09,7.38e-09,2.2999999999999998e-08,7.259999999999999e-12,3.36e-11,8.099999999999999e-11,1.6099999999999999e-10,1.0200000000000001e-10
1733,cw,1.0800000000000002e-09,1.29e-09,3.5399999999999998e-09,7.609999999999998e-09,2.32e-08,1.16e-12,4.4e-13,6.620000000000001e-13,1.1100000000000001e-12,4.28e-12
1734,cw,1.0800000000000002e-09,1.2800000000000001e-09,3.5100000000000005e-09,7.21e-09,2.14e-08,1.8600000000000002e-11,5.9e-11,6.24e-11,9.78e-11,1.41e-10
1735,cw,1.02e-09,1.2e-09,3.2899999999999996e-09,6.54e-09,2.0099999999999998e-08,1.23e-12,2.0600000000000002e-11,3.36e-11,2.45e-11,5.4399999999999994e-11
1736,cw,1.0400000000000001e-09,1.23e-09,3.3299999999999995e-09,6.679999999999999e-09,1.96e-08,1.21e-12,9.49e-12,8.949999999999999e-12,1.13e-12,3.8e-11
1737,cw,1.1699999999999999e-09,1.46e-09,3.78e-09,8.199999999999999e-09,2.73e-08,1.19e-12,2.42e-12,1.49e-11,1.6e-11,4.8e-12
1738,cw,1.25e-09,1.6300000000000002e-09,3.71e-09,7.41e-09,2.29e-08,1.33e-10,1.77e-10,1.6299999999999998e-10,2.74e-10,1.1199999999999999e-09
1739,cw,1.1699999999999999e-09,1.46e-09,3.4799999999999996e-09,7.5e-09,2.36e-08,1.05e-12,1.59e-11,2.3999999999999998e-11,4.6499999999999995e-11,5.4e-11
1740,cw,1.3e-09,1.6300000000000002e-09,3.4899999999999997e-09,6.629999999999999e-09,1.93e-08,6.6e-11,9.940000000000001e-11,1.2200000000000002e-10,1.15e-10,1.4699999999999998e-10
1741,cw,1.26e-09,1.5299999999999999e-09,3.3299999999999995e-09,6.4e-09,1.95e-08,3.4200000000000004e-12,3.53e-11,3.6e-11,4.589999999999999e-11,2.1600000000000002e-11
1742,cw,1.24e-09,1.4300000000000002e-09,3.3500000000000002e-09,7.91e-09,2.5899999999999997e-08,1.2500000000000001e-12,6.47e-12,2.74e-10,4.1599999999999996e-10,4.6299999999999995e-12
1743,cw,1.19e-09,1.45e-09,3.21e-09,6.820000000000001e-09,2.2000000000000002e-08,3.27e-11,5.1000000000000005e-11,7.06e-11,5.78e-11,9.98e-11
1744,cw,1.1699999999999999e-09,1.4800000000000003e-09,3.77e-09,8.6e-09,2.8999999999999998e-08,1.39e-11,1.52e-11,2.3700000000000003e-11,3.94e-11,6.199999999999999e-11
1745,cw,1.22e-09,1.55e-09,3.42e-09,7.11e-09,2.23e-08,5.89e-12,1.39e-11,3.1899999999999995e-11,3.29e-11,2.98e-11
1746,cw,1.3699999999999998e-09,1.58e-09,3.3799999999999995e-09,6.6e-09,2.16e-08,1.8499999999999998e-10,1.28e-10,7.88e-11,1.42e-10,3.11e-10
1747,cw,1.31e-09,1.57e-09,3.4100000000000004e-09,6.659999999999999e-09,2.28e-08,7.36e-11,7.99e-11,8.11e-11,1.11e-10,1.9099999999999999e-10
1748,cw,1.24e-09,1.4400000000000002e-09,3.24e-09,7.57e-09,2.57e-08,1.18e-12,4.57e-13,5.87e-12,1.18e-12,4.73e-12
1749,cw,1.2800000000000001e-09,1.58e-09,3.32e-09,7.43e-09,2.71e-08,1.53e-10,3.77e-10,5.52e-10,5.92e-10,4.73e-10
1750,cw,1.36e-09,1.58e-09,3.4299999999999995e-09,7.23e-09,2.48e-08,1.24e-12,4.21e-11,7.6e-10,5.98e-11,4.73e-12
1751,cw,1.2e-09,1.51e-09,3.64e-09,7.67e-09,2.5299999999999998e-08,1.64e-11,2.99e-11,9.859999999999999e-11,5.28e-10,9.26e-10
1752,cw,1.19e-09,1.57e-09,3.7e-09,7.74e-09,2.3799999999999998e-08,6.06e-12,2.95e-11,2.5800000000000004e-11,6.07e-11,3.88e-11
1753,cw,1.24e-09,1.59e-09,3.5200000000000003e-09,6.44e-09,2.06e-08,1.0300000000000001e-11,7.440000000000001e-11,9.03e-11,1.08e-10,1.0399999999999999e-10
1754,cw,1.25e-09,1.59e-09,3.55e-09,6.520000000000001e-09,2.06e-08,7.07e-11,2.1399999999999998e-10,3.19e-10,4.1000000000000003e-10,3.9899999999999997e-10
1755,cw,1.24e-09,1.56e-09,3.5399999999999998e-09,6.42e-09,2.04e-08,1.22e-12,1.41e-11,1.1999999999999999e-11,1.03e-12,4.57e-12
1756,cw,1.2800000000000001e-09,1.6e-09,3.5399999999999998e-09,6.520000000000001e-09,2.08e-08,7.23e-11,1.25e-10,1.23e-10,1.5800000000000002e-10,2.1499999999999998e-10
1757,cw,1.27e-09,1.5299999999999999e-09,3.5e-09,6.45e-09,2.1e-08,3.16e-11,2.8999999999999997e-11,7.94e-11,1.1400000000000001e-10,1.96e-10
1758,cw,1.22e-09,1.52e-09,3.4399999999999997e-09,6.859999999999999e-09,2.18e-08,2.65e-12,2.4100000000000003e-11,1.57e-11,2.0600000000000002e-11,1.57e-11
1759,cw,1.21e-09,1.4400000000000002e-09,3.42e-09,7.46e-09,2.41e-08,1.18e-12,2.3999999999999998e-11,1.97e-11,2.4199999999999998e-11,5.059999999999999e-12
1760,cw,1.18e-09,1.49e-09,3.3299999999999995e-09,7.290000000000001e-09,2.63e-08,1.24e-12,4.78e-13,7.26e-13,1.2500000000000001e-12,5.58e-12
1761,cw,1.22e-09,1.54e-09,3.45e-09,7.340000000000001e-09,2.37e-08,1.2900000000000002e-11,4.45e-11,3.5600000000000005e-11,7.05e-11,1.0500000000000001e-10
1762,cw,1.27e-09,1.55e-09,3.4799999999999996e-09,6.93e-09,2.29e-08,5.73e-11,6.78e-11,3.81e-11,5.27e-11,1.94e-10
1763,cw,1.27e-09,1.8600000000000002e-09,4.020000000000001e-09,7.090000000000001e-09,2.18e-08,7.8e-12,4.85e-09,1.1299999999999999e-08,9.890000000000001e-09,7.93e-10
1764,cw,1.2e-09,1.5299999999999999e-09,3.86e-09,7.96e-09,2.73e-08,7.61e-11,7.890000000000001e-11,1.68e-10,2.1000000000000002e-10,1.31e-10
1765,cw,1.2e-09,1.51e-09,3.5200000000000003e-09,7.0799999999999995e-09,2.4700000000000003e-08,2.5500000000000002e-11,5.4100000000000006e-12,3.17e-11,5.2200000000000005e-11,1.2399999999999999e-10
1766,cw,1.21e-09,1.5299999999999999e-09,3.5700000000000003e-09,7.2199999999999995e-09,2.57e-08,7.67e-11,1.13e-10,1.52e-10,2.1499999999999998e-10,2.3e-10
1767,cw,1.2e-09,1.49e-09,3.5e-09,7.54e-09,2.3799999999999998e-08,5.4600000000000004e-11,1.84e-11,5.670000000000001e-11,1.67e-10,9.340000000000001e-11
1768,cw,1.21e-09,1.56e-09,3.4000000000000003e-09,6.690000000000001e-09,2.04e-08,1.51e-11,5.28e-11,2.5999999999999997e-11,5.54e-11,7.900000000000001e-11
1769,cw,1.25e-09,1.54e-09,3.3799999999999995e-09,6.43e-09,2.06e-08,1.5400000000000001e-12,4.47e-13,6.86e-13,1.06e-12,6.25e-12
1770,cw,1.2800000000000001e-09,1.46e-09,3.3299999999999995e-09,7.23e-09,2.57e-08,1.3000000000000001e-12,1.49e-11,7.88e-12,8.449999999999999e-12,6.530000000000001e-12
1771,cw,1.26e-09,1.56e-09,3.3299999999999995e-09,7.67e-09,2.7e-08,1.8300000000000001e-10,2.3199999999999997e-10,2.4e-10,2.7e-10,3.04e-10
1772,cw,1.23e-09,1.49e-09,3.2899999999999996e-09,7.69e-09,2.6800000000000002e-08,6.88e-11,8.17e-11,1.06e-10,1.12e-10,3.09e-10
1773,cw,1.3e-09,1.6300000000000002e-09,3.4600000000000005e-09,6.920000000000001e-09,2.29e-08,1.25e-10,1.53e-10,2.0500000000000002e-10,3.65e-10,5.269999999999999e-10
1774,cw,1.31e-09,1.56e-09,3.4000000000000003e-09,7.1400000000000006e-09,2.28e-08,1.32e-10,9.22e-11,1.42e-10,2.0899999999999998e-10,3.9100000000000005e-10
1775,cw,1.32e-09,1.5299999999999999e-09,3.3100000000000004e-09,6.73e-09,2.3900000000000002e-08,1.3500000000000001e-12,4.54e-13,6.790000000000001e-13,1.18e-12,6.2e-12
1776,cw,1.3300000000000002e-09,1.62e-09,3.4299999999999995e-09,7.16e-09,2.45e-08,8.740000000000002e-11,1.4e-10,2.54e-10,4.59e-10,1.27e-10
1777,cw,1.2e-09,1.49e-09,3.6099999999999997e-09,7.4e-09,2.32e-08,1.1e-12,1.89e-12,8.159999999999999e-12,1.26e-12,4.39e-12
1778,cw,1.22e-09,1.4699999999999999e-09,3.5100000000000005e-09,7.36e-09,2.44e-08,1.09e-12,3.27e-11,4.0000000000000004e-11,5.49e-11,3.04e-11
1779,cw,1.21e-09,1.45e-09,3.4899999999999997e-09,7.42e-09,2.44e-08,1.18e-12,1.38e-12,1.28e-12,1.3000000000000001e-12,4.71e-12
1780,cw,1.23e-09,1.54e-09,3.42e-09,6.93e-09,2.0099999999999998e-08,3.9e-12,1.82e-11,2.6100000000000002e-11,3.12e-11,4.0400000000000004e-11
1781,cw,1.26e-09,1.54e-09,3.42e-09,6.44e-09,1.96e-08,4.43e-11,3.99e-11,2.33e-11,8.11e-11,2.35e-10
1782,cw,1.26e-09,1.52e-09,3.3600000000000004e-09,6.609999999999999e-09,1.99e-08,1.13e-12,4.6e-13,6.55e-13,1.26e-12,4.0799999999999996e-12
1783,cw,1.26e-09,1.4800000000000003e-09,3.3500000000000002e-09,7.1400000000000006e-09,2.16e-08,2.49e-11,3.470000000000001e-11,1.23e-10,7.520000000000001e-11,7.47e-11
