,rotation,type_u,type_g,type_r,type_i,type_z
923,cw,3,3,3,3,3
924,cw,3,3,3,3,3
925,cw,3,3,3,3,3
926,cw,3,3,3,3,3
927,cw,3,3,3,3,3
928,cw,3,3,3,3,3
929,cw,3,3,3,3,3
930,cw,3,3,3,3,3
931,cw,3,3,3,3,3
932,cw,3,3,3,3,3
933,cw,3,3,3,3,3
934,cw,3,3,3,3,3
935,cw,3,3,3,3,3
936,cw,3,3,3,3,3
937,cw,3,3,3,3,3
938,cw,3,3,3,3,3
939,cw,3,3,3,3,3
940,cw,3,3,3,3,3
941,cw,3,3,3,3,3
942,cw,3,3,3,3,3
943,cw,3,3,3,3,3
944,cw,3,3,3,3,3
945,cw,3,3,3,3,3
946,cw,3,3,3,3,3
947,cw,3,3,3,3,3
948,cw,3,3,3,3,3
949,cw,3,3,3,3,3
950,cw,3,3,3,3,3
951,cw,3,3,3,3,3
952,cw,3,3,3,3,3
953,cw,3,3,3,3,3
954,cw,3,3,3,3,3
955,cw,3,3,3,3,3
956,cw,3,3,3,3,3
957,cw,3,3,3,3,3
958,cw,3,3,3,3,3
959,cw,3,3,3,3,3
960,cw,3,3,3,3,3
961,cw,3,3,3,3,3
962,cw,3,3,3,3,3
963,cw,3,3,3,3,3
964,cw,3,3,3,3,3
965,cw,3,3,3,3,3
966,cw,3,3,3,3,3
967,cw,3,3,3,3,3
968,cw,3,3,3,3,3
969,cw,3,3,3,3,3
970,cw,3,3,3,3,3
971,cw,3,3,3,3,3
972,cw,3,3,3,3,3
973,cw,3,3,3,3,3
974,cw,3,3,3,3,3
975,cw,3,3,3,3,3
976,cw,3,3,3,3,3
977,cw,3,3,3,3,3
978,cw,3,3,3,3,3
979,cw,3,3,3,3,3
980,cw,3,3,3,3,3
981,cw,3,3,3,3,3
982,cw,3,3,3,3,3
983,cw,3,3,3,3,3
984,cw,3,3,3,3,3
985,cw,3,3,3,3,3
986,cw,3,3,3,3,3
987,cw,3,3,3,3,3
988,cw,3,3,3,3,3
989,cw,3,3,3,3,3
990,cw,3,3,3,3,3
991,cw,3,3,3,3,3
992,cw,3,3,3,3,3
993,cw,3,3,3,3,3
994,cw,3,3,3,3,3
995,cw,3,3,3,3,3
996,cw,3,3,3,3,3
997,cw,3,3,3,3,3
998,cw,3,3,3,3,3
999,cw,3,3,3,3,3
1000,cw,3,3,3,3,3
1001,cw,3,3,3,3,3
1002,cw,3,3,3,3,3
1003,cw,3,3,3,3,3
1004,cw,3,3,3,3,3
1005,cw,3,3,3,3,3
1006,cw,3,3,3,3,3
1007,cw,3,3,3,3,3
1008,cw,3,3,3,3,3
1009,cw,3,3,3,3,3
1010,cw,3,3,3,3,3
1011,cw,3,3,3,3,3
1012,cw,3,3,3,3,3
1013,cw,3,3,3,3,3
1014,cw,3,3,3,3,3
1015,cw,3,3,3,3,3
1016,cw,3,3,3,3,3
1017,cw,3,3,3,3,3
1018,cw,3,3,3,3,3
1019,cw,3,3,3,3,3
1020,cw,3,3,3,3,3
1021,cw,3,3,3,3,3
1022,cw,3,3,3,3,3
1023,cw,3,3,3,3,3
1024,cw,3,3,3,3,3
1025,cw,3,3,3,3,3
1026,cw,3,3,3,3,3
1027,cw,3,3,3,3,3
1028,cw,3,3,3,3,3
1029,cw,3,3,3,3,3
1030,cw,3,3,3,3,3
1031,cw,3,3,3,3,3
1032,cw,3,3,3,3,3
1033,cw,3,3,3,3,3
1034,cw,3,3,3,3,3
1035,cw,3,3,3,3,3
1036,cw,3,3,3,3,3
1037,cw,6,3,3,3,3
1038,cw,3,3,3,3,3
1039,cw,3,3,3,3,3
1040,cw,3,3,3,3,3
1041,cw,3,3,3,3,3
1042,cw,3,3,3,3,3
1043,cw,3,3,3,3,3
1044,cw,3,3,3,3,3
1045,cw,3,3,3,3,3
1046,cw,3,3,3,3,3
1047,cw,3,3,3,3,3
1048,cw,3,3,3,3,3
1049,cw,3,3,3,3,3
1050,cw,3,3,3,3,3
1051,cw,3,3,3,3,3
1052,cw,3,3,3,3,3
1053,cw,3,3,3,3,3
1054,cw,3,3,3,3,3
1055,cw,3,3,3,3,3
1056,cw,3,3,3,3,3
1057,cw,3,3,3,3,3
1058,cw,3,3,3,3,3
1059,cw,3,3,3,3,3
1060,cw,3,3,3,3,3
1061,cw,3,3,3,3,3
1062,cw,3,3,3,3,3
1063,cw,3,3,3,3,3
1064,cw,3,3,3,3,3
1065,cw,3,3,3,3,3
1066,cw,3,3,3,3,3
1067,cw,3,3,3,3,3
1068,cw,3,3,3,3,3
1069,cw,3,3,3,3,3
1070,cw,3,3,3,3,3
1071,cw,3,3,3,3,3
1072,cw,3,3,3,3,3
1073,cw,3,3,3,3,3
1074,cw,3,3,3,3,3
1075,cw,3,3,3,3,3
1076,cw,3,3,3,3,3
1077,cw,3,3,3,3,3
1078,cw,3,3,3,3,3
1079,cw,3,3,3,3,3
1080,cw,3,3,3,3,3
1081,cw,3,3,3,3,3
1082,cw,3,3,3,3,3
1083,cw,3,3,3,3,3
1084,cw,3,3,3,3,3
1085,cw,3,3,3,3,3
1086,cw,3,3,3,3,3
1087,cw,3,3,3,3,3
1088,cw,3,3,3,3,3
1089,cw,3,3,3,3,3
1090,cw,3,3,3,3,3
1091,cw,3,3,3,3,3
1092,cw,3,3,3,3,3
1093,cw,3,3,3,3,3
1094,cw,3,3,3,3,3
1095,cw,3,3,3,3,3
1096,cw,3,3,3,3,3
1097,cw,3,3,3,3,3
1098,cw,3,3,3,3,3
1099,cw,3,3,3,3,3
1100,cw,3,3,3,3,3
1101,cw,3,3,3,3,3
1102,cw,3,3,3,3,3
1103,cw,3,3,3,3,3
1104,cw,3,3,3,3,3
1105,cw,3,3,3,3,3
1106,cw,3,3,3,3,3
1107,cw,3,3,3,3,3
1108,cw,3,3,3,3,3
1109,cw,3,3,3,3,3
1110,cw,3,3,3,3,3
1111,cw,3,3,3,3,3
1112,cw,3,3,3,3,3
1113,cw,3,3,3,3,3
1114,cw,3,3,3,3,3
1115,cw,3,3,3,3,3
1116,cw,3,3,3,3,3
1117,cw,3,3,3,3,3
1118,cw,3,3,3,3,3
1119,cw,3,3,3,3,3
1120,cw,3,3,3,3,3
1121,cw,3,3,3,3,3
1122,cw,3,3,3,3,3
1123,cw,3,3,3,3,3
1124,cw,3,3,3,3,3
1125,cw,3,3,3,3,3
1126,cw,3,3,3,3,3
1127,cw,3,3,3,3,3
1128,cw,3,3,3,3,3
1129,cw,3,3,3,3,3
1130,cw,3,3,3,3,3
1131,cw,3,3,3,3,3
1132,cw,3,3,3,3,3
1133,cw,3,3,3,3,3
1134,cw,3,3,3,3,3
1135,cw,3,3,3,3,3
1136,cw,3,3,3,3,3
1137,cw,3,3,3,3,3
1138,cw,3,3,3,3,3
1139,cw,3,3,3,3,3
1140,cw,3,3,3,3,3
1141,cw,3,3,3,3,3
1142,cw,3,3,3,3,3
1143,cw,3,3,3,3,3
1144,cw,3,3,3,3,3
1145,cw,3,3,3,3,3
1146,cw,3,3,3,3,3
1147,cw,3,3,3,3,3
1148,cw,3,3,3,3,3
1149,cw,3,3,3,3,3
1150,cw,3,3,3,3,3
1151,cw,3,3,3,3,3
1152,cw,3,3,3,3,3
1153,cw,3,3,3,3,3
1154,cw,3,3,3,3,3
1155,cw,3,3,3,3,3
1156,cw,3,3,3,3,3
1157,cw,3,3,3,3,3
1158,cw,3,3,3,3,3
1159,cw,3,3,3,3,3
1160,cw,3,3,3,3,3
1161,cw,3,3,3,3,3
1162,cw,3,3,3,3,3
1163,cw,3,3,3,3,3
1164,cw,3,3,3,3,3
1165,cw,3,3,3,3,3
1166,cw,3,3,3,3,3
1167,cw,3,3,3,3,3
1168,cw,3,3,3,3,3
1169,cw,3,3,3,3,3
1170,cw,3,3,3,3,3
1171,cw,3,3,3,3,3
1172,cw,3,3,3,3,3
1173,cw,3,3,3,3,3
1174,cw,3,3,3,3,3
1175,cw,3,3,3,3,3
1176,cw,3,3,3,3,3
1177,cw,3,3,3,3,3
1178,cw,3,3,3,3,3
1179,cw,3,3,3,3,3
1180,cw,3,3,3,3,3
1181,cw,3,3,3,3,3
1182,cw,3,3,3,3,3
1183,cw,3,3,3,3,3
1184,cw,3,3,3,3,3
1185,cw,3,3,3,3,3
1186,cw,3,3,3,3,3
1187,cw,3,3,3,3,3
1188,cw,3,3,3,3,3
1189,cw,3,3,3,3,3
1190,cw,3,3,3,3,3
1191,cw,3,3,3,3,3
1192,cw,3,3,3,3,3
1193,cw,3,3,3,3,3
1194,cw,3,3,3,3,3
1195,cw,3,3,3,3,3
1196,cw,3,3,3,3,3
1197,cw,3,3,3,3,3
1198,cw,3,3,3,3,3
1199,cw,3,3,3,3,3
1200,cw,3,3,3,3,3
1201,cw,3,3,3,3,3
1202,cw,3,3,3,3,3
1203,cw,3,3,3,3,3
1204,cw,3,3,3,3,3
1205,cw,3,3,3,3,3
1206,cw,3,3,3,3,3
1207,cw,3,3,3,3,3
1208,cw,3,3,3,3,3
1209,cw,3,3,3,3,3
1210,cw,3,3,3,3,3
1211,cw,3,3,3,3,3
1212,cw,3,3,3,3,3
1213,cw,3,3,3,3,3
1214,cw,3,3,3,3,3
1215,cw,3,3,3,3,3
1216,cw,3,3,3,3,3
1217,cw,3,3,3,3,3
1218,cw,3,3,3,3,3
1219,cw,3,3,3,3,3
1220,cw,3,3,3,3,3
1221,cw,3,3,3,3,3
1222,cw,3,3,3,3,3
1223,cw,3,3,3,3,3
1224,cw,3,3,3,3,3
1225,cw,3,3,3,3,3
1226,cw,3,3,3,3,3
1227,cw,3,3,3,3,3
1228,cw,3,3,3,3,3
1229,cw,3,3,3,3,3
1230,cw,3,3,3,3,3
1231,cw,3,3,3,3,3
1232,cw,3,3,3,3,3
1233,cw,3,3,3,3,3
1234,cw,3,3,3,3,3
1235,cw,3,3,3,3,3
1236,cw,3,3,3,3,3
1237,cw,3,3,3,3,3
1238,cw,3,3,3,3,3
1239,cw,3,3,3,3,3
1240,cw,3,3,3,3,3
1241,cw,3,3,3,3,3
1242,cw,3,3,3,3,3
1243,cw,3,3,3,3,3
1244,cw,3,3,3,3,3
1245,cw,3,3,3,3,3
1246,cw,3,3,3,3,3
1247,cw,3,3,3,3,3
1248,cw,3,3,3,3,3
1249,cw,3,3,3,3,3
1250,cw,3,3,3,3,3
1251,cw,3,3,3,3,3
1252,cw,3,3,3,3,3
1253,cw,3,3,3,3,3
1254,cw,3,3,3,3,3
1255,cw,3,3,3,3,3
1256,cw,3,3,3,3,3
1257,cw,3,3,3,3,3
1258,cw,3,3,3,3,3
1259,cw,3,3,3,3,3
1260,cw,3,3,3,3,3
1261,cw,3,3,3,3,3
1262,cw,3,3,3,3,3
1263,cw,3,3,3,3,3
1264,cw,3,3,3,3,3
1265,cw,3,3,3,3,3
1266,cw,3,3,3,3,3
1267,cw,3,3,3,3,3
1268,cw,3,3,3,3,3
1269,cw,3,3,3,3,3
1270,cw,3,3,3,3,3
1271,cw,3,3,3,3,3
1272,cw,3,3,3,3,3
1273,cw,3,3,3,3,3
1274,cw,3,3,3,3,3
1275,cw,3,3,3,3,3
1276,cw,3,3,3,3,3
1277,cw,3,3,3,3,3
1278,cw,3,3,3,3,3
1279,cw,3,3,3,3,3
1280,cw,3,3,3,3,3
1281,cw,3,3,3,3,3
1282,cw,3,3,3,3,3
1283,cw,3,3,3,3,3
1284,cw,3,3,3,3,3
1285,cw,3,3,3,3,3
1286,cw,3,3,3,3,3
1287,cw,3,3,3,3,3
1288,cw,3,3,3,3,3
1289,cw,3,3,3,3,3
1290,cw,3,3,3,3,3
1291,cw,3,3,3,3,3
1292,cw,3,3,3,3,3
1293,cw,3,3,3,3,3
1294,cw,3,3,3,3,3
1295,cw,3,3,3,3,3
1296,cw,3,3,3,3,3
1297,cw,3,3,3,3,3
1298,cw,3,3,3,3,3
1299,cw,3,3,3,3,3
1300,cw,3,3,3,3,3
1301,cw,3,3,3,3,3
1302,cw,3,3,3,3,3
1303,cw,3,3,3,3,3
1304,cw,3,3,3,3,3
1305,cw,3,3,3,3,3
1306,cw,3,3,3,3,3
1307,cw,3,3,3,3,3
1308,cw,3,3,3,3,3
1309,cw,3,3,3,3,3
1310,cw,3,3,3,3,3
1311,cw,3,3,3,3,3
1312,cw,3,3,3,3,3
1313,cw,3,3,3,3,3
1314,cw,3,3,3,3,3
1315,cw,3,3,3,3,3
1316,cw,3,3,3,3,3
1317,cw,3,3,3,3,3
1318,cw,3,3,3,3,3
1319,cw,3,3,3,3,3
1320,cw,3,3,3,3,3
1321,cw,3,3,3,3,3
1322,cw,3,3,3,3,3
1323,cw,3,3,3,3,3
1324,cw,3,3,3,3,3
1325,cw,3,3,3,3,3
1326,cw,3,3,3,3,3
1327,cw,3,3,3,3,3
1328,cw,3,3,3,3,3
1329,cw,3,3,3,3,3
1330,cw,3,3,3,3,3
1331,cw,3,3,3,3,3
1332,cw,3,3,3,3,3
1333,cw,3,3,3,3,3
1334,cw,3,3,3,3,3
1335,cw,3,3,3,3,3
1336,cw,3,3,3,3,3
1337,cw,3,3,3,3,3
1338,cw,3,3,3,3,3
1339,cw,3,3,3,3,3
1340,cw,3,3,3,3,3
1341,cw,3,3,3,3,3
1342,cw,3,3,3,3,3
1343,cw,3,3,3,3,3
1344,cw,3,3,3,3,3
1345,cw,3,3,3,3,3
1346,cw,3,3,3,3,3
1347,cw,3,3,3,3,3
1348,cw,3,3,3,3,3
1349,cw,3,3,3,3,3
1350,cw,3,3,3,3,3
1351,cw,3,3,3,3,3
1352,cw,3,3,3,3,3
1353,cw,3,3,3,3,3
1354,cw,3,3,3,3,3
1355,cw,3,3,3,3,3
1356,cw,3,3,3,3,3
1357,cw,3,3,3,3,3
1358,cw,3,3,3,3,3
1359,cw,3,3,3,3,3
1360,cw,3,3,3,3,3
1361,cw,3,3,3,3,3
1362,cw,3,3,3,3,3
1363,cw,3,3,3,3,3
1364,cw,3,3,3,3,3
1365,cw,3,3,3,3,3
1366,cw,3,3,3,3,3
1367,cw,3,3,3,3,3
1368,cw,3,3,3,3,3
1369,cw,3,3,3,3,3
1370,cw,3,3,3,3,3
1371,cw,3,3,3,3,3
1372,cw,3,3,3,3,3
1373,cw,3,3,3,3,3
1374,cw,3,3,3,3,3
1375,cw,3,3,3,3,3
1376,cw,3,3,3,3,3
1377,cw,3,3,3,3,3
1378,cw,3,3,3,3,3
1379,cw,3,3,3,3,3
1380,cw,3,3,3,3,3
1381,cw,3,3,3,3,3
1382,cw,3,3,3,3,3
1383,cw,3,3,3,3,3
1384,cw,3,3,3,3,3
1385,cw,3,3,3,3,3
1386,cw,3,3,3,3,3
1387,cw,3,3,3,3,3
1388,cw,3,3,3,3,3
1389,cw,3,3,3,3,3
1390,cw,3,3,3,3,3
1391,cw,3,3,3,3,3
1392,cw,3,3,3,3,3
1393,cw,3,3,3,3,3
1394,cw,3,3,3,3,3
1395,cw,3,3,3,3,3
1396,cw,3,3,3,3,3
1397,cw,3,3,3,3,3
1398,cw,3,3,3,3,3
1399,cw,3,3,3,3,3
1400,cw,3,3,3,3,3
1401,cw,3,3,3,3,3
1402,cw,3,3,3,3,3
1403,cw,3,3,3,3,3
1404,cw,3,3,3,3,3
1405,cw,3,3,3,3,3
1406,cw,3,3,3,3,3
1407,cw,3,3,3,3,3
1408,cw,3,3,3,3,3
1409,cw,3,3,3,3,3
1410,cw,3,3,3,3,3
1411,cw,3,3,3,3,3
1412,cw,3,3,3,3,3
1413,cw,3,3,3,3,3
1414,cw,3,3,3,3,3
1415,cw,3,3,3,3,3
1416,cw,3,3,3,3,3
1417,cw,3,3,3,3,3
1418,cw,3,3,3,3,3
1419,cw,3,3,3,3,3
1420,cw,3,3,3,3,3
1421,cw,3,3,3,3,3
1422,cw,3,3,3,3,3
1423,cw,3,3,3,3,3
1424,cw,3,3,3,3,3
1425,cw,3,3,3,3,3
1426,cw,3,3,3,3,3
1427,cw,3,3,3,3,3
1428,cw,3,3,3,3,3
1429,cw,3,3,3,3,3
1430,cw,3,3,3,3,3
1431,cw,3,3,3,3,3
1432,cw,3,3,3,3,3
1433,cw,3,3,3,3,3
1434,cw,3,3,3,3,3
1435,cw,3,3,3,3,3
1436,cw,3,3,3,3,3
1437,cw,3,3,3,3,3
1438,cw,3,3,3,3,3
1439,cw,3,3,3,3,3
1440,cw,3,3,3,3,3
1441,cw,3,3,3,3,3
1442,cw,3,3,3,3,3
1443,cw,3,3,3,3,3
1444,cw,3,3,3,3,3
1445,cw,3,3,3,3,3
1446,cw,3,3,3,3,3
1447,cw,3,3,3,3,3
1448,cw,3,3,3,3,3
1449,cw,3,3,3,3,3
1450,cw,3,3,3,3,3
1451,cw,3,3,3,3,3
1452,cw,3,3,3,3,3
1453,cw,3,3,3,3,3
1454,cw,3,3,3,3,3
1455,cw,3,3,3,3,3
1456,cw,3,3,3,3,3
1457,cw,3,3,3,3,3
1458,cw,3,3,3,3,3
1459,cw,3,3,3,3,3
1460,cw,3,3,3,3,3
1461,cw,3,3,3,3,3
1462,cw,3,3,3,3,3
1463,cw,3,3,3,3,3
1464,cw,3,3,3,3,3
1465,cw,3,3,3,3,3
1466,cw,3,3,3,3,3
1467,cw,3,3,3,3,3
1468,cw,3,3,3,3,3
1469,cw,3,3,3,3,3
1470,cw,3,3,3,3,3
1471,cw,3,3,3,3,3
1472,cw,3,3,3,3,3
1473,cw,3,3,3,3,3
1474,cw,3,3,3,3,3
1475,cw,3,3,3,3,3
1476,cw,3,3,3,3,3
1477,cw,3,3,3,3,3
1478,cw,3,3,3,3,3
1479,cw,3,3,3,3,3
1480,cw,3,3,3,3,3
1481,cw,3,3,3,3,3
1482,cw,3,3,3,3,3
1483,cw,3,3,3,3,3
1484,cw,3,3,3,3,3
1485,cw,3,3,3,3,3
1486,cw,3,3,3,3,3
1487,cw,3,3,3,3,3
1488,cw,3,3,3,3,3
1489,cw,3,3,3,3,3
1490,cw,3,3,3,3,3
1491,cw,3,3,3,3,3
1492,cw,3,3,3,3,3
1493,cw,3,3,3,3,3
1494,cw,3,3,3,3,3
1495,cw,3,3,3,3,3
1496,cw,3,3,3,3,3
1497,cw,3,3,3,3,3
1498,cw,3,3,3,3,3
1499,cw,3,3,3,3,3
1500,cw,3,3,3,3,3
1501,cw,3,3,3,3,3
1502,cw,3,3,3,3,3
1503,cw,3,3,3,3,3
1504,cw,3,3,3,3,3
1505,cw,3,3,3,3,3
1506,cw,3,3,3,3,3
1507,cw,3,3,3,3,3
1508,cw,3,3,3,3,3
1509,cw,3,3,3,3,3
1510,cw,3,3,3,3,3
1511,cw,3,3,3,3,3
1512,cw,3,3,3,3,3
1513,cw,3,3,3,3,3
1514,cw,3,3,3,3,3
1515,cw,3,3,3,3,3
1516,cw,3,3,3,3,3
1517,cw,3,3,3,3,3
1518,cw,3,3,3,3,3
1519,cw,3,3,3,3,3
1520,cw,3,3,3,3,3
1521,cw,3,3,3,3,3
1522,cw,3,3,3,3,3
1523,cw,3,3,3,3,3
1524,cw,3,3,3,3,3
1525,cw,3,3,3,3,3
1526,cw,3,3,3,3,3
1527,cw,3,3,3,3,3
1528,cw,3,3,3,3,3
1529,cw,3,3,3,3,3
1530,cw,3,3,3,3,3
1531,cw,3,3,3,3,3
1532,cw,3,3,3,3,3
1533,cw,3,3,3,3,3
1534,cw,3,3,3,3,3
1535,cw,3,3,3,3,3
1536,cw,3,3,3,3,3
1537,cw,3,3,3,3,3
1538,cw,3,3,3,3,3
1539,cw,3,3,3,3,3
1540,cw,3,3,3,3,3
1541,cw,3,3,3,3,3
1542,cw,3,3,3,3,3
1543,cw,3,3,3,3,3
1544,cw,3,3,3,3,3
1545,cw,3,3,3,3,3
1546,cw,3,3,3,3,3
1547,cw,3,3,3,3,3
1548,cw,3,3,3,3,3
1549,cw,3,3,3,3,3
1550,cw,3,3,3,3,3
1551,cw,3,3,3,3,3
1552,cw,3,3,3,3,3
1553,cw,3,3,3,3,3
1554,cw,3,3,3,3,3
1555,cw,3,3,3,3,3
1556,cw,3,3,3,3,3
1557,cw,3,3,3,3,3
1558,cw,3,3,3,3,3
1559,cw,3,3,3,3,3
1560,cw,3,3,3,3,3
1561,cw,3,3,3,3,3
1562,cw,3,3,3,3,3
1563,cw,3,3,3,3,3
1564,cw,3,3,3,3,3
1565,cw,3,3,3,3,3
1566,cw,3,3,3,3,3
1567,cw,3,3,3,3,3
1568,cw,3,3,3,3,3
1569,cw,3,3,3,3,3
1570,cw,3,3,3,3,3
1571,cw,3,3,3,3,3
1572,cw,3,3,3,3,3
1573,cw,3,3,3,3,3
1574,cw,3,3,3,3,3
1575,cw,3,3,3,3,3
1576,cw,3,3,3,3,3
1577,cw,3,3,3,3,3
1578,cw,3,3,3,3,3
1579,cw,3,3,3,3,3
1580,cw,3,3,3,3,3
1581,cw,3,3,3,3,3
1582,cw,3,3,3,3,3
1583,cw,3,3,3,3,3
1584,cw,3,3,3,3,3
1585,cw,3,3,3,3,3
1586,cw,3,3,3,3,3
1587,cw,3,3,3,3,3
1588,cw,3,3,3,3,3
1589,cw,3,3,3,3,3
1590,cw,3,3,3,3,3
1591,cw,3,3,3,3,3
1592,cw,3,3,3,3,3
1593,cw,3,3,3,3,3
1594,cw,3,3,3,3,3
1595,cw,3,3,3,3,3
1596,cw,3,3,3,3,3
1597,cw,3,3,3,3,3
1598,cw,3,3,3,3,3
1599,cw,3,3,3,3,3
1600,cw,3,3,3,3,3
1601,cw,3,3,3,3,3
1602,cw,3,3,3,3,3
1603,cw,3,3,3,3,3
1604,cw,3,3,3,3,3
1605,cw,3,3,3,3,3
1606,cw,3,3,3,3,3
1607,cw,3,3,3,3,3
1608,cw,3,3,3,3,3
1609,cw,3,3,3,3,3
1610,cw,3,3,3,3,3
1611,cw,3,3,3,3,3
1612,cw,3,3,3,3,3
1613,cw,3,3,3,3,3
1614,cw,3,3,3,3,3
1615,cw,3,3,3,3,3
1616,cw,3,3,3,3,3
1617,cw,3,3,3,3,3
1618,cw,3,3,3,3,3
1619,cw,3,3,3,3,3
1620,cw,3,3,3,3,3
1621,cw,3,3,3,3,3
1622,cw,3,3,3,3,3
1623,cw,3,3,3,3,3
1624,cw,3,3,3,3,3
1625,cw,3,3,3,3,3
1626,cw,3,3,3,3,3
1627,cw,3,3,3,3,3
1628,cw,3,3,3,3,3
1629,cw,3,3,3,3,3
1630,cw,3,3,3,3,3
1631,cw,3,3,3,3,3
1632,cw,3,3,3,3,3
1633,cw,3,3,3,3,3
1634,cw,3,3,3,3,3
1635,cw,3,3,3,3,3
1636,cw,3,3,3,3,3
1637,cw,3,3,3,3,3
1638,cw,3,3,3,3,3
1639,cw,3,3,3,3,3
1640,cw,3,3,3,3,3
1641,cw,3,3,3,3,3
1642,cw,3,3,3,3,3
1643,cw,3,3,3,3,3
1644,cw,3,3,3,3,3
1645,cw,3,3,3,3,3
1646,cw,3,3,3,3,3
1647,cw,3,3,3,3,3
1648,cw,3,3,3,3,3
1649,cw,3,3,3,3,3
1650,cw,3,3,3,3,3
1651,cw,3,3,3,3,3
1652,cw,3,3,3,3,3
1653,cw,3,3,3,3,3
1654,cw,3,3,3,3,3
1655,cw,3,3,3,3,3
1656,cw,3,3,3,3,3
1657,cw,3,3,3,3,3
1658,cw,3,3,3,3,3
1659,cw,3,3,3,3,3
1660,cw,3,3,3,3,3
1661,cw,3,3,3,3,3
1662,cw,3,3,3,3,3
1663,cw,3,3,3,3,3
1664,cw,3,3,3,3,3
1665,cw,3,3,3,3,3
1666,cw,3,3,3,3,3
1667,cw,3,3,3,3,3
1668,cw,3,3,3,3,3
1669,cw,3,3,3,3,3
1670,cw,3,3,3,3,3
1671,cw,3,3,3,3,3
1672,cw,6,3,3,3,3
1673,cw,3,3,3,3,3
1674,cw,3,3,3,3,3
1675,cw,3,3,3,3,3
1676,cw,3,3,3,3,3
1677,cw,3,3,3,3,3
1678,cw,3,3,3,3,3
1679,cw,3,3,3,3,3
1680,cw,3,3,3,3,3
1681,cw,3,3,3,3,3
1682,cw,3,3,3,3,3
1683,cw,3,3,3,3,3
1684,cw,3,3,3,3,3
1685,cw,3,3,3,3,3
1686,cw,3,3,3,3,3
1687,cw,3,3,3,3,3
1688,cw,3,3,3,3,3
1689,cw,3,3,3,3,3
1690,cw,3,3,3,3,3
1691,cw,3,3,3,3,3
1692,cw,3,3,3,3,3
1693,cw,3,3,3,3,3
1694,cw,3,3,3,3,3
1695,cw,3,3,3,3,3
1696,cw,3,3,3,3,3
1697,cw,3,3,3,3,3
1698,cw,3,3,3,3,3
1699,cw,3,3,3,3,3
1700,cw,3,3,3,3,3
1701,cw,3,3,3,3,3
1702,cw,3,3,3,3,3
1703,cw,3,3,3,3,3
1704,cw,3,3,3,3,3
1705,cw,3,3,3,3,3
1706,cw,3,3,3,3,3
1707,cw,3,3,3,3,3
1708,cw,3,3,3,3,3
1709,cw,3,3,3,3,3
1710,cw,3,3,3,3,3
1711,cw,3,3,3,3,3
1712,cw,3,3,3,3,3
1713,cw,3,3,3,3,3
1714,cw,3,3,3,3,3
1715,cw,3,3,3,3,3
1716,cw,3,3,3,3,3
1717,cw,3,3,3,3,3
1718,cw,3,3,3,3,3
1719,cw,3,3,3,3,3
1720,cw,3,3,3,3,3
1721,cw,3,3,3,3,3
1722,cw,3,3,3,3,3
1723,cw,3,3,3,3,3
1724,cw,3,3,3,3,3
1725,cw,3,3,3,3,3
1726,cw,3,3,3,3,3
1727,cw,3,3,3,3,3
1728,cw,3,3,3,3,3
1729,cw,3,3,3,3,3
1730,cw,3,3,3,3,3
1731,cw,3,3,3,3,3
1732,cw,3,3,3,3,3
1733,cw,3,3,3,3,3
1734,cw,3,3,3,3,3
1735,cw,3,3,3,3,3
1736,cw,3,3,3,3,3
1737,cw,3,3,3,3,3
1738,cw,3,3,3,3,3
1739,cw,3,3,3,3,3
1740,cw,3,3,3,3,3
1741,cw,3,3,3,3,3
1742,cw,3,3,3,3,3
1743,cw,3,3,3,3,3
1744,cw,3,3,3,3,3
1745,cw,3,3,3,3,3
1746,cw,3,3,3,3,3
1747,cw,3,3,3,3,3
1748,cw,3,3,3,3,3
1749,cw,3,3,3,3,3
1750,cw,3,3,3,3,3
1751,cw,3,3,3,3,3
1752,cw,3,3,3,3,3
1753,cw,3,3,3,3,3
1754,cw,3,3,3,3,3
1755,cw,3,3,3,3,3
1756,cw,3,3,3,3,3
1757,cw,3,3,3,3,3
1758,cw,3,3,3,3,3
1759,cw,3,3,3,3,3
1760,cw,3,3,3,3,3
1761,cw,3,3,3,3,3
1762,cw,3,3,3,3,3
1763,cw,3,3,3,3,3
1764,cw,3,3,3,3,3
1765,cw,3,3,3,3,3
1766,cw,3,3,3,3,3
1767,cw,3,3,3,3,3
1768,cw,3,3,3,3,3
1769,cw,3,3,3,3,3
1770,cw,3,3,3,3,3
1771,cw,3,3,3,3,3
1772,cw,3,3,3,3,3
1773,cw,3,3,3,3,3
1774,cw,3,3,3,3,3
1775,cw,3,3,3,3,3
1776,cw,3,3,3,3,3
1777,cw,3,3,3,3,3
1778,cw,3,3,3,3,3
1779,cw,3,3,3,3,3
1780,cw,3,3,3,3,3
1781,cw,3,3,3,3,3
1782,cw,3,3,3,3,3
1783,cw,3,3,3,3,3
1784,cw,3,3,3,3,3
1785,cw,3,3,3,3,3
1786,cw,3,3,3,3,3
1787,cw,3,3,3,3,3
1788,cw,3,3,3,3,3
1789,cw,3,3,3,3,3
1790,cw,3,3,3,3,3
1791,cw,3,3,3,3,3
1792,cw,3,3,3,3,3
1793,cw,3,3,3,3,3
1794,cw,3,3,3,3,3
1795,cw,3,3,3,3,3
1796,cw,3,3,3,3,3
1797,cw,3,3,3,3,3
1798,cw,3,3,3,3,3
1799,cw,3,3,3,3,3
1800,cw,3,3,3,3,3
