Date,Run_Number,Num_Epochs_Tot,Train_Loss,Valid_Loss
31:28.7,4494,89880,0.065540036,0.069624322
35:04.9,4495,89900,0.063739529,0.072658051
38:49.7,4496,89920,0.06396735,0.07124684
42:16.4,4497,89940,0.065906429,0.080511857
45:54.9,4498,89960,0.0622321,0.070057751
49:23.4,4499,89980,0.063116929,0.071044727
53:04.6,4500,90000,0.065958985,0.073901659
56:44.6,4501,90020,0.064057533,0.072718766
00:13.2,4502,90040,0.063183895,0.074435573
03:52.8,4503,90060,0.061355401,0.073965003
07:21.7,4504,90080,0.065091176,0.0730257
10:38.3,4505,90100,0.062697686,0.071500298
14:21.9,4506,90120,0.065384519,0.069298415
17:57.2,4507,90140,0.062037143,0.075045156
21:42.8,4508,90160,0.064709235,0.070483863
25:18.9,4509,90180,0.066455258,0.073389631
28:51.6,4510,90200,0.066054815,0.069693758
32:22.8,4511,90220,0.064443053,0.076853932
35:57.4,4512,90240,0.065814513,0.073724515
39:39.5,4513,90260,0.065244002,0.074665928
42:57.3,4514,90280,0.06842785,0.072764153
46:32.2,4515,90300,0.063967516,0.069170842
50:00.6,4516,90320,0.061751837,0.074588738
53:28.0,4517,90340,0.06600823,0.075604724
57:06.1,4518,90360,0.066641932,0.068829095
00:36.8,4519,90380,0.066420529,0.075328561
04:12.1,4520,90400,0.065650587,0.072684475
07:53.7,4521,90420,0.064648719,0.072830546
11:23.8,4522,90440,0.062753422,0.075547474
14:48.9,4523,90460,0.063586221,0.073640884
18:13.6,4524,90480,0.06473808,0.075248074
21:53.1,4525,90500,0.064998378,0.074273516
25:28.1,4526,90520,0.064562039,0.075560417
29:05.2,4527,90540,0.064219466,0.074217888
32:51.7,4528,90560,0.067058246,0.075693731
36:20.4,4529,90580,0.064671071,0.06989388
39:42.4,4530,90600,0.064495873,0.080449917
43:07.4,4531,90620,0.065105365,0.078027273
46:33.5,4532,90640,0.064695628,0.080210935
50:19.9,4533,90660,0.064568636,0.077191444
53:52.7,4534,90680,0.062355216,0.070073928
57:18.8,4535,90700,0.063289924,0.07289772
00:51.0,4536,90720,0.066684096,0.065506496
04:26.8,4537,90740,0.064514999,0.075192316
07:45.1,4538,90760,0.064409587,0.066735014
11:24.0,4539,90780,0.062519581,0.072878513
14:43.1,4540,90800,0.064576254,0.072744652
18:06.9,4541,90820,0.063542131,0.072741369
21:36.2,4542,90840,0.063699124,0.071956308
24:55.1,4543,90860,0.064083026,0.074820292
28:34.3,4544,90880,0.064073395,0.071580379
32:11.0,4545,90900,0.0619426,0.070769173
35:42.5,4546,90920,0.062156212,0.070021651
39:08.4,4547,90940,0.063357657,0.067947668
42:47.2,4548,90960,0.06759029,0.072312335
46:29.1,4549,90980,0.06854258,0.081990612
49:50.8,4550,91000,0.064700143,0.075072421
53:20.1,4551,91020,0.064683042,0.067281899
56:46.6,4552,91040,0.064113567,0.068341135
00:13.6,4553,91060,0.066048774,0.075607024
03:41.0,4554,91080,0.062981258,0.067671856
07:17.5,4555,91100,0.06578088,0.07082741
10:45.6,4556,91120,0.062370831,0.075848184
14:21.4,4557,91140,0.065269806,0.076464121
17:47.9,4558,91160,0.062250771,0.07356803
21:25.2,4559,91180,0.064324631,0.076725329
24:52.4,4560,91200,0.062630059,0.074250486
28:24.2,4561,91220,0.063853146,0.079868414
31:49.6,4562,91240,0.066020986,0.069604165
35:21.1,4563,91260,0.062922022,0.078669724
38:53.9,4564,91280,0.061980013,0.073967772
42:39.8,4565,91300,0.065011453,0.07135178
46:06.6,4566,91320,0.066705535,0.070579999
49:39.4,4567,91340,0.064130271,0.07311252
53:03.3,4568,91360,0.063542235,0.077048483
56:32.6,4569,91380,0.062631527,0.07864015
00:05.7,4570,91400,0.065552981,0.067052097
03:38.9,4571,91420,0.064439838,0.06790174
07:05.0,4572,91440,0.061709568,0.070550019
10:44.0,4573,91460,0.065478905,0.074404018
14:18.1,4574,91480,0.065608129,0.078505026
17:53.2,4575,91500,0.066547272,0.078697596
21:37.5,4576,91520,0.061684703,0.071311024
25:36.1,4577,91540,0.06143893,0.073907235
29:17.8,4578,91560,0.063921349,0.075642767
33:01.8,4579,91580,0.065755546,0.070433863
36:39.5,4580,91600,0.062280427,0.074926332
40:22.7,4581,91620,0.062176228,0.081816344
44:07.6,4582,91640,0.06458256,0.07406999
47:58.2,4583,91660,0.064685818,0.076509572
51:37.8,4584,91680,0.066785258,0.070558879
55:32.4,4585,91700,0.063496884,0.068160839
59:24.4,4586,91720,0.064111408,0.072306555
03:21.5,4587,91740,0.06596349,0.07042422
07:06.6,4588,91760,0.065740831,0.072998026
10:54.6,4589,91780,0.065570512,0.071225342
14:32.2,4590,91800,0.064612017,0.071924925
18:14.4,4591,91820,0.063998509,0.067748794
22:04.1,4592,91840,0.063786406,0.072503671
26:03.7,4593,91860,0.064238203,0.070340325
29:57.6,4594,91880,0.064950053,0.07155966
33:44.9,4595,91900,0.065740996,0.076094944
37:40.6,4596,91920,0.064291522,0.074631339
41:33.5,4597,91940,0.064176471,0.074065066
45:25.1,4598,91960,0.065807475,0.076688582
49:14.1,4599,91980,0.062141308,0.072289782
53:24.3,4600,92000,0.065699793,0.074970832
57:29.1,4601,92020,0.065164743,0.077702286
01:17.4,4602,92040,0.064237489,0.074959896
05:08.1,4603,92060,0.065899656,0.067394112
09:06.5,4604,92080,0.066303897,0.076495198
13:14.7,4605,92100,0.067643759,0.078202944
17:10.6,4606,92120,0.064419285,0.072693572
21:08.2,4607,92140,0.063940856,0.079477976
25:03.3,4608,92160,0.063039462,0.069782955
28:58.0,4609,92180,0.064314165,0.077577687
33:13.1,4610,92200,0.063472026,0.07996018
37:05.0,4611,92220,0.064245341,0.07230108
41:10.5,4612,92240,0.066377982,0.075207877
45:05.3,4613,92260,0.062637497,0.078697098
49:07.7,4614,92280,0.065259188,0.069777297
53:12.2,4615,92300,0.06457553,0.073432577
57:16.0,4616,92320,0.06399616,0.069811471
01:18.8,4617,92340,0.065689232,0.074888338
05:30.9,4618,92360,0.065024118,0.079473205
09:42.0,4619,92380,0.063632633,0.072834817
13:46.8,4620,92400,0.064018917,0.072579997
17:56.4,4621,92420,0.064273595,0.077329629
22:10.5,4622,92440,0.061061775,0.073441261
26:15.2,4623,92460,0.064290161,0.076230029
30:37.9,4624,92480,0.064041362,0.071818241
34:56.3,4625,92500,0.0658095,0.072750663
39:18.2,4626,92520,0.060122601,0.068965188
43:27.0,4627,92540,0.066469798,0.073601771
47:31.8,4628,92560,0.06544625,0.074918661
51:33.7,4629,92580,0.064067247,0.068685225
55:40.9,4630,92600,0.062631862,0.067889021
59:47.6,4631,92620,0.065853983,0.069797389
03:55.4,4632,92640,0.066983952,0.071692009
08:21.6,4633,92660,0.064940681,0.07634989
12:37.6,4634,92680,0.063988843,0.077879372
16:57.3,4635,92700,0.062573292,0.075297915
21:28.6,4636,92720,0.06334118,0.074893325
24:26.8,4637,92740,0.064598836,0.071689966
24:46.2,4638,92760,0.06324885,0.078781135
25:06.3,4639,92780,0.063425861,0.074789591
25:27.9,4640,92800,0.06660898,0.077119688
25:49.0,4641,92820,0.065558579,0.076485569
26:11.1,4642,92840,0.064509328,0.074644325
26:34.3,4643,92860,0.062796881,0.072802973
26:58.4,4644,92880,0.064382077,0.078594982
27:23.0,4645,92900,0.063861949,0.074464781
27:48.0,4646,92920,0.06513903,0.074319727
28:14.1,4647,92940,0.063935759,0.077419708
28:40.3,4648,92960,0.064569961,0.073027555
29:07.9,4649,92980,0.060994635,0.074777928
29:41.5,4650,93000,0.063646058,0.073823941
30:10.4,4651,93020,0.065452333,0.073916715
30:41.2,4652,93040,0.063803539,0.074059772
31:11.8,4653,93060,0.061914218,0.070145757
31:43.0,4654,93080,0.063187248,0.073882253
32:15.4,4655,93100,0.063511645,0.078941807
32:48.4,4656,93120,0.062307412,0.07158587
33:22.6,4657,93140,0.065628842,0.070224417
33:57.5,4658,93160,0.064933759,0.073663296
34:33.4,4659,93180,0.06448819,0.072824267
35:10.4,4660,93200,0.063581216,0.070935749
35:48.8,4661,93220,0.064084346,0.075850788
36:27.0,4662,93240,0.062946723,0.065273928
37:06.7,4663,93260,0.063703328,0.07632462
37:46.6,4664,93280,0.06504753,0.070387004
38:27.9,4665,93300,0.067696825,0.071498968
39:14.9,4666,93320,0.065903871,0.074357655
39:57.6,4667,93340,0.062678273,0.080281595
40:41.3,4668,93360,0.065062826,0.070373573
41:25.5,4669,93380,0.063962502,0.078892436
42:10.9,4670,93400,0.064425556,0.073271089
42:57.4,4671,93420,0.061791567,0.077026464
43:44.8,4672,93440,0.067258293,0.068587562
44:33.6,4673,93460,0.063180852,0.074306725
45:23.1,4674,93480,0.066109085,0.072378782
46:13.4,4675,93500,0.062991698,0.072481231
47:03.9,4676,93520,0.064344948,0.074929458
47:55.8,4677,93540,0.062910149,0.071406445
48:47.9,4678,93560,0.065298383,0.075092196
49:40.7,4679,93580,0.063812141,0.070028726
50:34.3,4680,93600,0.063004981,0.065581605
51:28.7,4681,93620,0.062495102,0.073232794
52:23.5,4682,93640,0.061329439,0.074349168
53:18.9,4683,93660,0.064974159,0.080680636
54:15.2,4684,93680,0.065041452,0.083140984
55:13.0,4685,93700,0.065198093,0.075225797
56:11.2,4686,93720,0.065028778,0.076201835
57:10.3,4687,93740,0.062679601,0.078587105
58:10.2,4688,93760,0.065566339,0.07055128
59:10.5,4689,93780,0.064152517,0.075149091
00:11.8,4690,93800,0.064768802,0.06837311
01:13.8,4691,93820,0.063967975,0.070599972
02:17.1,4692,93840,0.064463331,0.072518727
03:20.9,4693,93860,0.063986699,0.075724939
04:25.6,4694,93880,0.064075783,0.074626754
05:30.9,4695,93900,0.065489569,0.076395665
06:37.4,4696,93920,0.064724743,0.078164568
07:44.7,4697,93940,0.065440036,0.079900596
08:52.4,4698,93960,0.064276275,0.074912499
10:01.4,4699,93980,0.067202643,0.072122058
11:10.7,4700,94000,0.066066036,0.076459469
12:21.0,4701,94020,0.064656691,0.07670309
13:31.7,4702,94040,0.065629649,0.070469465
14:43.0,4703,94060,0.063857374,0.07355931
15:55.4,4704,94080,0.063923467,0.072291375
17:08.7,4705,94100,0.065696792,0.08145551
18:23.2,4706,94120,0.062091298,0.070335945
19:39.9,4707,94140,0.063239835,0.072533697
20:58.0,4708,94160,0.066271715,0.075608024
22:17.0,4709,94180,0.064285287,0.073634001
23:37.3,4710,94200,0.06335261,0.07529458
24:58.5,4711,94220,0.061394299,0.076644246
26:20.1,4712,94240,0.065128039,0.071754793
27:43.5,4713,94260,0.062888765,0.073417881
29:07.4,4714,94280,0.065509606,0.068085951
30:32.1,4715,94300,0.061747818,0.07661291
31:57.8,4716,94320,0.064359308,0.072222011
33:24.1,4717,94340,0.066556822,0.075306218
34:50.6,4718,94360,0.066327995,0.068436528
36:17.8,4719,94380,0.064920003,0.074571094
37:45.2,4720,94400,0.066068761,0.071534584
39:13.3,4721,94420,0.065416121,0.075885721
40:42.0,4722,94440,0.068707904,0.071690049
42:11.5,4723,94460,0.064326565,0.070702208
43:42.2,4724,94480,0.06252832,0.074088293
45:13.5,4725,94500,0.066094681,0.075038036
46:45.7,4726,94520,0.066762116,0.070492117
48:18.9,4727,94540,0.066448524,0.077151054
49:52.4,4728,94560,0.065584722,0.074737617
51:26.5,4729,94580,0.064759878,0.0741058
53:01.5,4730,94600,0.063061757,0.076341881
54:37.9,4731,94620,0.063890326,0.074192436
56:15.0,4732,94640,0.065219336,0.075132148
57:52.5,4733,94660,0.065369245,0.076298184
59:31.2,4734,94680,0.064825535,0.076952416
01:10.2,4735,94700,0.064805578,0.076262223
02:50.0,4736,94720,0.067246514,0.077784365
04:30.5,4737,94740,0.065033219,0.072046768
06:11.2,4738,94760,0.064665635,0.086283268
07:52.8,4739,94780,0.065609474,0.077861536
09:37.4,4740,94800,0.064909929,0.081302691
11:21.9,4741,94820,0.064939186,0.079053272
13:06.8,4742,94840,0.062621728,0.071632105
14:52.8,4743,94860,0.063227694,0.077313778
16:39.1,4744,94880,0.067086508,0.066606785
18:26.9,4745,94900,0.064861322,0.077115189
20:17.5,4746,94920,0.064069059,0.069631539
22:09.0,4747,94940,0.062984054,0.07511598
24:01.3,4748,94960,0.065225575,0.076048942
25:55.2,4749,94980,0.064082604,0.074039068
27:48.9,4750,95000,0.064386659,0.074153788
29:43.0,4751,95020,0.064599909,0.076758147
31:37.1,4752,95040,0.06466536,0.075114688
33:31.2,4753,95060,0.062093398,0.074529285
35:26.5,4754,95080,0.062306148,0.07263072
37:22.1,4755,95100,0.063534978,0.071774204
39:18.6,4756,95120,0.067760401,0.07632592
41:16.0,4757,95140,0.068935043,0.083783985
43:14.5,4758,95160,0.064642585,0.077515227
45:16.2,4759,95180,0.064994714,0.069314384
47:16.7,4760,95200,0.064321324,0.070826942
49:18.0,4761,95220,0.066484963,0.077066054
51:21.3,4762,95240,0.063389953,0.068131566
53:24.3,4763,95260,0.066327733,0.072834095
55:28.3,4764,95280,0.062683406,0.074975796
57:33.0,4765,95300,0.065737004,0.075056122
59:38.8,4766,95320,0.062808799,0.073628844
01:46.0,4767,95340,0.064664948,0.07844028
03:53.5,4768,95360,0.063172125,0.074280989
06:03.3,4769,95380,0.06438758,0.079679753
08:12.4,4770,95400,0.066604679,0.068533815
10:22.6,4771,95420,0.063234782,0.079796342
12:33.8,4772,95440,0.06225516,0.072075157
14:45.6,4773,95460,0.066006782,0.069239366
16:58.5,4774,95480,0.067251903,0.069407869
19:11.9,4775,95500,0.064553767,0.073233259
21:29.9,4776,95520,0.063913346,0.076783317
23:48.3,4777,95540,0.062883167,0.079879354
26:07.6,4778,95560,0.065777939,0.06697563
28:27.8,4779,95580,0.064783857,0.06691615
30:48.3,4780,95600,0.061833683,0.069590766
33:08.5,4781,95620,0.06603983,0.074161187
35:28.5,4782,95640,0.066299351,0.076875019
37:49.2,4783,95660,0.067176868,0.076301484
40:10.4,4784,95680,0.062165502,0.069699693
42:32.3,4785,95700,0.061839291,0.072928142
44:55.1,4786,95720,0.06454039,0.074026425
47:18.8,4787,95740,0.066065771,0.068782467
49:43.4,4788,95760,0.062681248,0.072631561
52:09.3,4789,95780,0.062452383,0.082224659
54:35.9,4790,95800,0.064599028,0.074359589
57:03.7,4791,95820,0.065127235,0.077415203
59:32.4,4792,95840,0.067216255,0.070487914
02:01.5,4793,95860,0.063761906,0.067671964
04:31.4,4794,95880,0.064757317,0.071561107
07:02.0,4795,95900,0.066338089,0.069069372
09:32.9,4796,95920,0.065882594,0.073850555
12:07.5,4797,95940,0.065750834,0.072855829
14:41.4,4798,95960,0.064914905,0.073860571
17:16.0,4799,95980,0.064578939,0.067995439
19:55.9,4800,96000,0.064739189,0.0732821
22:38.6,4801,96020,0.065036823,0.07015535
25:22.3,4802,96040,0.065331672,0.0733667
28:07.4,4803,96060,0.066481989,0.076683947
30:53.4,4804,96080,0.065149359,0.075088207
33:36.8,4805,96100,0.06482228,0.073599605
36:19.4,4806,96120,0.066383077,0.076366553
39:03.5,4807,96140,0.062717417,0.071784903
41:47.1,4808,96160,0.066158794,0.074763834
44:31.1,4809,96180,0.065594006,0.075860788
47:15.2,4810,96200,0.064354919,0.07570856
49:59.6,4811,96220,0.066150965,0.067426158
52:43.9,4812,96240,0.066636039,0.077586128
55:29.2,4813,96260,0.0678151,0.076981822
58:14.9,4814,96280,0.064516388,0.070412323
01:02.8,4815,96300,0.064533926,0.077115539
03:51.1,4816,96320,0.06331768,0.069043118
06:40.5,4817,96340,0.064265355,0.077259576
09:30.1,4818,96360,0.063794709,0.078451857
12:20.9,4819,96380,0.064823977,0.071855202
15:11.3,4820,96400,0.06639336,0.07384338
18:02.8,4821,96420,0.062812421,0.077576667
20:57.3,4822,96440,0.065460016,0.068730691
23:54.1,4823,96460,0.064876188,0.071930403
26:51.7,4824,96480,0.064177037,0.068995829
29:50.4,4825,96500,0.066147192,0.073708498
32:47.6,4826,96520,0.065964359,0.077448131
35:43.8,4827,96540,0.064421393,0.070707685
38:43.1,4828,96560,0.064530417,0.071078743
41:48.1,4829,96580,0.0649597,0.074526438
44:47.7,4830,96600,0.061614709,0.071915941
47:47.0,4831,96620,0.064796463,0.074479129
50:46.4,4832,96640,0.064410235,0.069485566
53:46.8,4833,96660,0.066430893,0.071617974
56:47.7,4834,96680,0.060630192,0.067677178
59:49.4,4835,96700,0.067024354,0.071148855
02:51.6,4836,96720,0.065738162,0.072230133
05:55.2,4837,96740,0.064245659,0.067624689
09:01.3,4838,96760,0.062724715,0.067020575
12:08.7,4839,96780,0.066001498,0.070247711
15:18.3,4840,96800,0.067543493,0.071110381
18:28.7,4841,96820,0.065298928,0.073915426
21:43.0,4842,96840,0.064683553,0.075672478
25:00.2,4843,96860,0.062794418,0.073994575
28:18.5,4844,96880,0.063662812,0.073575465
31:36.5,4845,96900,0.066143784,0.071076026
35:42.3,4846,96920,0.064655664,0.073741125
40:06.0,4847,96940,0.063710762,0.074304397
49:17.8,4848,96960,0.065006744,0.069685786
52:03.3,4849,96980,0.063657129,0.076839944
54:45.9,4850,97000,0.063753199,0.072598896
57:22.1,4851,97020,0.067411864,0.074800214
00:02.3,4852,97040,0.066185832,0.072133508
02:58.2,4853,97060,0.065206565,0.071902651
05:37.3,4854,97080,0.064020115,0.070614331
08:09.3,4855,97100,0.06488277,0.076915458
10:40.0,4856,97120,0.064262567,0.073194687
13:10.9,4857,97140,0.065530968,0.071329139
15:38.3,4858,97160,0.06428337,0.074680709
18:09.4,4859,97180,0.064630428,0.070778503
20:29.8,4860,97200,0.06080121,0.074306858
22:53.6,4861,97220,0.063707296,0.071253417
25:36.7,4862,97240,0.065220983,0.074753372
27:56.8,4863,97260,0.064408642,0.071455546
30:16.0,4864,97280,0.062353973,0.068296786
32:36.1,4865,97300,0.063568843,0.071141546
35:05.6,4866,97320,0.064011664,0.076027702
37:31.7,4867,97340,0.062903408,0.070216097
39:55.2,4868,97360,0.066124791,0.069288847
42:07.3,4869,97380,0.065525836,0.070879592
44:35.7,4870,97400,0.064814688,0.071431784
46:58.8,4871,97420,0.063924354,0.06955655
49:16.1,4872,97440,0.064335732,0.073851219
51:37.5,4873,97460,0.063191389,0.064011144
53:56.0,4874,97480,0.063690561,0.075438147
56:14.6,4875,97500,0.065639965,0.068277092
58:40.6,4876,97520,0.067983266,0.069631269
01:14.2,4877,97540,0.066630518,0.073663734
03:40.7,4878,97560,0.063435298,0.07578439
06:01.9,4879,97580,0.065323679,0.06824666
08:30.8,4880,97600,0.064191238,0.077506288
10:55.2,4881,97620,0.0643602,0.070381081
13:15.8,4882,97640,0.062228105,0.07408048
15:35.6,4883,97660,0.067675507,0.066277831
17:51.0,4884,97680,0.063143948,0.071662281
20:09.6,4885,97700,0.06642101,0.070409068
22:25.9,4886,97720,0.064705195,0.076284753
24:42.9,4887,97740,0.064882035,0.071042155
26:56.8,4888,97760,0.063259277,0.068205252
29:14.5,4889,97780,0.065658973,0.073232058
31:31.9,4890,97800,0.064156109,0.067683657
34:08.7,4891,97820,0.063478374,0.064554497
36:37.7,4892,97840,0.063317083,0.069254698
39:00.7,4893,97860,0.061924175,0.071166211
41:22.7,4894,97880,0.062040844,0.072247839
43:43.8,4895,97900,0.065169226,0.079962888
46:03.3,4896,97920,0.065438936,0.073133933
48:25.6,4897,97940,0.065523836,0.074613556
50:50.5,4898,97960,0.063580982,0.07255326
53:19.8,4899,97980,0.065755389,0.069162408
55:43.0,4900,98000,0.064202543,0.07341453
58:07.5,4901,98020,0.064949808,0.068847741
00:34.9,4902,98040,0.06407994,0.069946811
03:00.1,4903,98060,0.064238703,0.071879964
05:36.4,4904,98080,0.064092252,0.07494307
08:12.6,4905,98100,0.064085133,0.071338707
10:37.2,4906,98120,0.065339128,0.073028578
13:00.9,4907,98140,0.064746253,0.07459421
15:22.4,4908,98160,0.06553937,0.077669002
17:56.2,4909,98180,0.063933992,0.073306719
20:32.1,4910,98200,0.067375283,0.070104449
23:07.0,4911,98220,0.066336564,0.074843052
25:42.5,4912,98240,0.062316832,0.070755796
28:17.9,4913,98260,0.065873127,0.068023525
30:50.6,4914,98280,0.063898121,0.071775936
33:20.7,4915,98300,0.064171375,0.071148524
35:49.8,4916,98320,0.065887899,0.078913455
38:30.6,4917,98340,0.06230342,0.069015599
41:03.2,4918,98360,0.063085907,0.069327818
43:43.0,4919,98380,0.066171319,0.071440215
46:25.3,4920,98400,0.064384091,0.069936469
49:02.4,4921,98420,0.063051241,0.073905101
51:44.1,4922,98440,0.061107331,0.073419692
54:19.9,4923,98460,0.065047751,0.068990051
56:54.4,4924,98480,0.063083084,0.071500297
59:37.1,4925,98500,0.065873548,0.068144144
02:28.0,4926,98520,0.061629898,0.075077324
05:17.3,4927,98540,0.064390535,0.070023058
08:10.4,4928,98560,0.066509531,0.073467371
11:01.7,4929,98580,0.066126464,0.069545125
13:47.8,4930,98600,0.064762952,0.075230677
16:44.4,4931,98620,0.065938662,0.072803048
19:36.8,4932,98640,0.065592262,0.074028124
22:30.7,4933,98660,0.068875747,0.071701022
25:25.2,4934,98680,0.064173078,0.069678452
28:05.9,4935,98700,0.062407036,0.074385648
30:50.0,4936,98720,0.066067777,0.075187665
33:46.2,4937,98740,0.067131617,0.069307224
36:38.6,4938,98760,0.066446638,0.076574518
39:32.2,4939,98780,0.065931742,0.073591369
42:24.5,4940,98800,0.064983959,0.073264493
45:17.6,4941,98820,0.063149704,0.07653329
48:05.3,4942,98840,0.063965284,0.074273093
50:54.0,4943,98860,0.065113072,0.075257251
53:55.5,4944,98880,0.065385514,0.0749766
56:45.1,4945,98900,0.064812155,0.07665437
59:37.7,4946,98920,0.064571076,0.075617793
02:47.8,4947,98940,0.067123076,0.077232308
05:41.4,4948,98960,0.065300005,0.071063447
08:38.2,4949,98980,0.06465034,0.081151774
11:30.3,4950,99000,0.065811366,0.075343009
14:25.0,4951,99020,0.064666634,0.078551474
17:26.9,4952,99040,0.064409984,0.077255746
20:24.3,4953,99060,0.062614716,0.069261128
23:22.8,4954,99080,0.06328965,0.072521147
26:23.3,4955,99100,0.06686275,0.066679702
29:21.6,4956,99120,0.064948111,0.076059178
32:24.1,4957,99140,0.064258237,0.068755823
17:13.2,4958,99160,0.064934674,0.069842993
19:50.3,4959,99180,0.063449233,0.077007848
22:26.4,4960,99200,0.06364431,0.073571598
24:46.5,4961,99220,0.06702782,0.075064982
27:02.5,4962,99240,0.066106538,0.073455908
29:26.9,4963,99260,0.065045829,0.072801678
31:57.1,4964,99280,0.063380362,0.071962352
34:21.1,4965,99300,0.064589131,0.076465075
36:36.6,4966,99320,0.064361729,0.072767508
39:01.1,4967,99340,0.065645153,0.071052767
41:22.3,4968,99360,0.064374314,0.075561675
43:35.5,4969,99380,0.064766353,0.071497318
45:47.6,4970,99400,0.060957403,0.074173164
47:59.3,4971,99420,0.063795804,0.071667318
50:19.3,4972,99440,0.065530508,0.075721647
52:26.6,4973,99460,0.06398154,0.073104222
54:36.6,4974,99480,0.062493475,0.069569924
56:51.9,4975,99500,0.063689387,0.071338461
59:03.3,4976,99520,0.063950082,0.075601459
01:19.5,4977,99540,0.062953891,0.069817753
03:35.6,4978,99560,0.065688408,0.069421584
05:54.5,4979,99580,0.06532248,0.072492711
08:15.6,4980,99600,0.064369409,0.073792437
10:29.6,4981,99620,0.063659849,0.072482181
12:38.7,4982,99640,0.064169417,0.076758518
14:53.3,4983,99660,0.063065966,0.064906964
17:07.4,4984,99680,0.063406667,0.078024836
19:12.5,4985,99700,0.065372312,0.071026767
21:30.2,4986,99720,0.067813975,0.071602083
23:37.0,4987,99740,0.065954471,0.074578236
25:45.9,4988,99760,0.06287442,0.078809902
28:02.0,4989,99780,0.064971769,0.070443454
30:14.7,4990,99800,0.064256252,0.078782524
32:26.0,4991,99820,0.064297269,0.073275081
34:39.6,4992,99840,0.062177403,0.075063755
37:03.2,4993,99860,0.067374119,0.067644688
39:13.4,4994,99880,0.062964735,0.073003484
41:20.2,4995,99900,0.066512497,0.071190277
43:31.8,4996,99920,0.064834176,0.076483803
45:42.1,4997,99940,0.064795873,0.072341469
48:01.8,4998,99960,0.063304192,0.068832423
50:09.8,4999,99980,0.065670454,0.073977268
52:28.1,5000,100000,0.064297788,0.067733813
54:56.6,5001,100020,0.063379407,0.06450287
57:19.3,5002,100040,0.062995228,0.07106505
59:30.6,5003,100060,0.061817812,0.072351911
01:40.7,5004,100080,0.062079111,0.072971308
03:59.5,5005,100100,0.065296905,0.080886489
06:27.7,5006,100120,0.065361232,0.073202713
08:49.6,5007,100140,0.065386267,0.074508315
11:10.9,5008,100160,0.063103486,0.074115996
13:39.8,5009,100180,0.065674826,0.068847929
15:55.0,5010,100200,0.063993988,0.073740455
18:21.9,5011,100220,0.064911742,0.067872523
20:50.9,5012,100240,0.064260413,0.069323088
23:09.1,5013,100260,0.064291995,0.07134659
25:40.7,5014,100280,0.063943584,0.073738622
28:08.5,5015,100300,0.064145554,0.070837129
30:30.9,5016,100320,0.065177314,0.072653711
33:11.3,5017,100340,0.064751464,0.073035665
35:26.7,5018,100360,0.065551963,0.076990011
37:48.5,5019,100380,0.064053181,0.073309382
40:14.2,5020,100400,0.067236972,0.071065445
42:52.6,5021,100420,0.066328813,0.075051503
45:17.8,5022,100440,0.062431912,0.069426658
47:43.4,5023,100460,0.065894699,0.06828527
50:09.9,5024,100480,0.064189507,0.071921021
52:37.9,5025,100500,0.064253806,0.07083019
55:11.7,5026,100520,0.065846091,0.078168685
57:43.3,5027,100540,0.062575501,0.067628522
00:17.8,5028,100560,0.063211851,0.069116945
02:55.7,5029,100580,0.066316819,0.070615726
05:33.6,5030,100600,0.064283766,0.070030988
08:04.4,5031,100620,0.063231018,0.073636702
10:44.2,5032,100640,0.06142001,0.073618167
13:15.5,5033,100660,0.065100705,0.06951647
15:49.8,5034,100680,0.063243116,0.071545259
18:21.6,5035,100700,0.065890782,0.066738282
20:54.1,5036,100720,0.062258448,0.074072101
23:26.9,5037,100740,0.065004236,0.070283797
26:00.2,5038,100760,0.066944054,0.072876531
28:35.0,5039,100780,0.066373612,0.067586964
31:08.3,5040,100800,0.064708369,0.072941529
33:50.3,5041,100820,0.066643797,0.070345796
36:30.3,5042,100840,0.066081067,0.0724013
39:05.4,5043,100860,0.068986683,0.070527015
41:43.3,5044,100880,0.064350257,0.069249451
44:14.8,5045,100900,0.062644555,0.072985584
47:02.4,5046,100920,0.066547658,0.074655676
49:47.8,5047,100940,0.067315039,0.068663204
52:25.2,5048,100960,0.066484569,0.076196898
55:12.0,5049,100980,0.066055807,0.072621334
58:03.9,5050,101000,0.065094234,0.072781085
00:53.5,5051,101020,0.063495376,0.074379366
03:37.1,5052,101040,0.064203129,0.073591875
06:26.2,5053,101060,0.065336583,0.075034293
09:15.9,5054,101080,0.065765955,0.073927088
12:09.7,5055,101100,0.065232479,0.075127916
14:58.7,5056,101120,0.065160168,0.074467264
17:51.3,5057,101140,0.067593177,0.074524655
20:39.9,5058,101160,0.065490051,0.069477713
23:27.6,5059,101180,0.065271899,0.080320054
26:20.8,5060,101200,0.065960855,0.074599653
29:14.7,5061,101220,0.065199691,0.07688108
32:32.3,5062,101240,0.065171459,0.075683927
35:25.5,5063,101260,0.06287884,0.068691121
38:32.7,5064,101280,0.063497939,0.071794811
41:28.5,5065,101300,0.066897385,0.064690574
44:27.9,5066,101320,0.064866686,0.075708068
47:30.5,5067,101340,0.064512036,0.066989387
50:29.2,5068,101360,0.063178515,0.071242025
53:33.4,5069,101380,0.065761019,0.071905831
56:39.3,5070,101400,0.064092868,0.072074732
59:41.1,5071,101420,0.064497926,0.071034341
02:40.6,5072,101440,0.064845462,0.074141212
05:48.4,5073,101460,0.065005821,0.072174962
08:52.6,5074,101480,0.062385872,0.071214812
