,rotation,flags_u,flags_g,flags_r,flags_i,flags_z
11413,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11414,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11415,ccw,70643900000000.0,70643900000000.0,4503870000000000.0,70643900000000.0,70643900000000.0
11416,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11417,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11418,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11419,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11420,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11421,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11422,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11423,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11424,ccw,2322440000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11425,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11426,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11427,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11428,ccw,275147000000.0,275147000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11429,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11430,ccw,1.1259e+16,2252070000000000.0,6755670000000000.0,2410400000000000.0,2252070000000000.0
11431,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11432,ccw,2322440000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11433,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11434,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2410400000000000.0,2252070000000000.0
11435,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11436,ccw,1.1259e+16,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11437,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11438,ccw,275155000000.0,275146000000.0,4503870000000000.0,275147000000.0,275146000000.0
11439,ccw,2269670000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11440,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11441,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11442,ccw,1.1259e+16,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11443,ccw,275222000000.0,275214000000.0,4503870000000000.0,275213000000.0,275213000000.0
11444,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11445,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11446,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11447,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11448,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11449,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11450,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11451,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11452,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11453,ccw,275213000000.0,275750000000.0,4503870000000000.0,275213000000.0,275213000000.0
11454,ccw,2322440000000000.0,275146000000.0,4503870000000000.0,275146000000.0,275147000000.0
11455,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11456,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11457,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11458,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11459,ccw,1.1259e+16,275146000000.0,4503870000000000.0,275147000000.0,2252070000000000.0
11460,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11461,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11462,ccw,2251800000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11463,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11464,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11465,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11466,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11467,ccw,2269670000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11468,ccw,2410400000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11469,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11470,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11471,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11472,ccw,2252070000000000.0,2252070000000000.0,6773270000000000.0,2252070000000000.0,2252070000000000.0
11473,ccw,2322440000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11474,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11475,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11476,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11477,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11478,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11479,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11480,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11481,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11482,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11483,ccw,2269670000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11484,ccw,1.12593e+16,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11485,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11486,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11487,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11488,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11489,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11490,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11491,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11492,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11493,ccw,2269670000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11494,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11495,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11496,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11497,ccw,2252080000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11498,ccw,275213000000.0,275213000000.0,4503870000000000.0,275213000000.0,275213000000.0
11499,ccw,2252080000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11500,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,275147000000.0,2252070000000000.0
11501,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11502,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11503,ccw,2269670000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11504,ccw,1.1259e+16,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11505,ccw,2252070000000000.0,2410400000000000.0,6755670000000000.0,2252070000000000.0,2252080000000000.0
11506,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11507,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11508,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11509,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11510,ccw,7.43097e+16,2410400000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11511,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11512,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11513,ccw,2252070000000000.0,2410400000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11514,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11515,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11516,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11517,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11518,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11519,ccw,2392810000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11520,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11521,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11522,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11523,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11524,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11525,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11526,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11527,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11528,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11529,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11530,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11531,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11532,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11533,ccw,2322440000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11534,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11535,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11536,ccw,2322440000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11537,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11538,ccw,2410400000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11539,ccw,2252080000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11540,ccw,275146000000.0,275146000000.0,4503870000000000.0,275683000000.0,275146000000.0
11541,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11542,ccw,2252070000000000.0,275146000000.0,4503870000000000.0,275147000000.0,2252070000000000.0
11543,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11544,ccw,2322440000000000.0,2252070000000000.0,6755670000000000.0,2322440000000000.0,2322440000000000.0
11545,ccw,2252070000000000.0,2252620000000000.0,6756220000000000.0,2252620000000000.0,275147000000.0
11546,ccw,1.1259e+16,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11547,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11548,ccw,2410400000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11549,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11550,ccw,2322440000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11551,ccw,2252070000000000.0,2410400000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11552,ccw,2269670000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11553,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11554,ccw,2269670000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11555,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11556,ccw,2252080000000000.0,2410400000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11557,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11558,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11559,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11560,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11561,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11562,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11563,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11564,ccw,2252070000000000.0,2410400000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11565,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11566,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11567,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11568,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,7.43094e+16
11569,ccw,275155000000.0,275146000000.0,4503870000000000.0,275146000000.0,275146000000.0
11570,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11571,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11572,ccw,2252070000000000.0,275147000000.0,6755670000000000.0,275146000000.0,2252070000000000.0
11573,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11574,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11575,ccw,2252070000000000.0,275146000000.0,4503870000000000.0,275146000000.0,2252070000000000.0
11576,ccw,2322440000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11577,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11578,ccw,2410400000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11579,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11580,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11581,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11582,ccw,7.43798e+16,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11583,ccw,2252080000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11584,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11585,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11586,ccw,275146000000.0,275147000000.0,4503870000000000.0,275146000000.0,275146000000.0
11587,ccw,2410400000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11588,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11589,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2410400000000000.0
11590,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11591,ccw,2252070000000000.0,2252070000000000.0,4503870000000000.0,275147000000.0,2252070000000000.0
11592,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11593,ccw,2252070000000000.0,2252070000000000.0,4503870000000000.0,2252070000000000.0,2252070000000000.0
11594,ccw,2252080000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11595,ccw,2252070000000000.0,2252070000000000.0,6914000000000000.0,2252070000000000.0,2252070000000000.0
11596,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11597,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11598,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11599,ccw,2252070000000000.0,275147000000.0,4503870000000000.0,158605000000000.0,275146000000.0
11600,ccw,275155000000.0,275146000000.0,4503870000000000.0,275146000000.0,275146000000.0
11601,ccw,2322440000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11602,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11603,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11604,ccw,2410400000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11605,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11606,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11607,ccw,2410400000000000.0,2252620000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11608,ccw,211382000000000.0,275147000000.0,4503870000000000.0,275147000000.0,275147000000.0
11609,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11610,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11611,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11612,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11613,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11614,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11615,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11616,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11617,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2269670000000000.0,2252070000000000.0
11618,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11619,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11620,ccw,2252070000000000.0,275147000000.0,4503870000000000.0,275146000000.0,275146000000.0
11621,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11622,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11623,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11624,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11625,ccw,70643900000000.0,275147000000.0,1.35111e+16,70643900000000.0,70643900000000.0
11626,ccw,2252620000000000.0,2252620000000000.0,6756220000000000.0,2252620000000000.0,2252620000000000.0
11627,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11628,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11629,ccw,2410400000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11630,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11631,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11632,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11633,ccw,2252620000000000.0,2252620000000000.0,6756220000000000.0,2322990000000000.0,2322990000000000.0
11634,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11635,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11636,ccw,2392810000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11637,ccw,2252070000000000.0,2252070000000000.0,6773270000000000.0,2252070000000000.0,2252070000000000.0
11638,ccw,275155000000.0,275147000000.0,4503870000000000.0,275146000000.0,275146000000.0
11639,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11640,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11641,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11642,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11643,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11644,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11645,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11646,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11647,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11648,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11649,ccw,275146000000.0,275146000000.0,4503870000000000.0,275146000000.0,275146000000.0
11650,ccw,2252070000000000.0,2252070000000000.0,6914000000000000.0,2252070000000000.0,2252070000000000.0
11651,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11652,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11653,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11654,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11655,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11656,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2410400000000000.0
11657,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11658,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2410400000000000.0,2252070000000000.0
11659,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11660,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11661,ccw,2322440000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11662,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11663,ccw,275146000000.0,275146000000.0,4503870000000000.0,158605000000000.0,275146000000.0
11664,ccw,2252070000000000.0,2252070000000000.0,6826040000000000.0,2252070000000000.0,2252070000000000.0
11665,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11666,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11667,ccw,2480770000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11668,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11669,ccw,275146000000.0,275146000000.0,4503870000000000.0,275146000000.0,275146000000.0
11670,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11671,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11672,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,275146000000.0
11673,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11674,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11675,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11676,ccw,2269670000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11677,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2410400000000000.0,2252070000000000.0
11678,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11679,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11680,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11681,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11682,ccw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
11683,ccw,275146000000.0,275146000000.0,4503870000000000.0,275146000000.0,275147000000.0
11684,ccw,2269670000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
